MIDL 32Re Data for 1998-08 (GSM nT, km/s, cm^-3, K)
yr mo dy hr mn sc msc bx by bz ux uy uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
1998  8  2 17 55  0    0    -2.51     3.16     3.37    -385.9      7.36     -2.70     8.647      13215    0    0    0    0    0
1998  8  2 17 56  0    0    -2.52     3.16     3.39    -385.9      7.36     -2.67     8.326      13087    0    0    0    0    0
1998  8  2 17 57  0    0    -2.52     3.16     3.39    -384.8      7.53     -2.22     8.155      13080    0    0    0    0    0
1998  8  2 17 58  0    0    -2.77     3.16     3.27    -384.4      7.66     -2.33     7.779      12283    0    0    0    0    0
1998  8  2 17 59  0    0    -3.02     3.07     3.23    -384.1      7.96     -2.42     7.650      11975    0    0    0    0    0
1998  8  2 18  0  0    0    -3.10     3.03     3.25    -383.7      8.33     -3.24     7.369      11682    0    0    0    0    0
1998  8  2 18  1  0    0    -3.10     3.04     3.36    -383.5      8.87     -3.76     7.146      10923    0    0    0    0    0
1998  8  2 18  2  0    0    -3.05     3.08     3.49    -386.7      9.23     -3.78     6.285      10404    0    0    0    0    0
1998  8  2 18  3  0    0    -2.77     3.19     3.51    -387.5      9.47     -4.13     6.015      10273    0    0    0    0    0
1998  8  2 18  4  0    0    -2.75     3.17     3.55    -387.9      9.16     -4.32     6.083       9474    0    0    0    0    0
1998  8  2 18  5  0    0    -2.70     3.10     3.50    -387.9      8.13     -5.15     6.501      10198    0    0    0    0    0
1998  8  2 18  6  0    0    -2.69     3.10     3.34    -387.7      8.09     -6.04     7.137       9435    0    0    0    0    0
1998  8  2 18  7  0    0    -2.67     3.09     3.28    -387.1      7.84     -6.68     7.137      10487    0    0    0    0    0
1998  8  2 18  8  0    0    -2.60     2.97     2.96    -387.1      6.90     -7.10     7.221      10487    0    0    0    0    0
1998  8  2 18  9  0    0    -2.86     2.75     2.96    -387.1      6.81     -7.74     7.857      10677    0    0    0    0    0
1998  8  2 18 10  0    0    -2.90     2.75     3.00    -386.9      6.73     -7.30     7.854      12113    0    0    0    0    0
1998  8  2 18 11  0    0    -3.03     2.75     3.00    -386.1      6.73     -3.53     7.822      12113    0    0    0    0    0
1998  8  2 18 12  0    0    -3.52     2.56     2.94    -386.0      9.19     -3.34     6.207       9872    0    0    0    0    0
1998  8  2 18 13  0    0    -3.52     2.58     2.96    -386.6      9.28     -3.46     5.329       8248    0    0    0    0    0
1998  8  2 18 14  0    0    -3.07     3.06     3.42    -386.5      8.55     -3.60     5.358       8287    0    0    0    0    0
1998  8  2 18 15  0    0    -3.02     3.06     3.42    -384.7      7.42     -4.68     5.941       9067    0    0    0    0    0
1998  8  2 18 16  0    0    -2.98     2.92     3.42    -384.2      7.06     -6.02     7.212      10610    0    0    0    0    0
1998  8  2 18 17  0    0    -2.90     2.54     3.37    -382.9      6.48     -7.69     7.740      11210    0    0    0    0    0
1998  8  2 18 18  0    0    -2.83     2.22     3.31    -383.2      6.16     -8.91     8.446      10783    0    0    0    0    0
1998  8  2 18 19  0    0    -2.99     2.22     3.19    -383.0      6.14     -8.94     9.137      10404    0    0    0    0    0
1998  8  2 18 20  0    0    -3.19     2.30     2.99    -382.2      5.63     -8.63     9.545      10935    0    0    0    0    0
1998  8  2 18 21  0    0    -3.20     2.46     2.83    -383.0      5.20     -8.08    10.088      12108    0    0    0    0    0
1998  8  2 18 22  0    0    -3.16     2.51     2.76    -383.0      4.32     -8.08    10.088      12396    0    0    0    0    0
1998  8  2 18 23  0    0    -3.10     2.54     2.68    -382.6      3.43     -8.59    10.726      12230    0    0    0    0    0
1998  8  2 18 24  0    0    -3.00     2.47     2.68    -381.9      3.20     -9.30    11.815      12025    0    0    0    0    0
1998  8  2 18 25  0    0    -2.93     2.32     2.67    -381.1      2.78     -9.39    12.479      12092    0    0    0    0    0
1998  8  2 18 26  0    0    -2.93     2.36     2.64    -380.6      2.74     -9.03    12.697      12343    0    0    0    0    0
1998  8  2 18 27  0    0    -2.89     2.74     2.37    -382.2      3.11     -7.45    12.704      12041    0    0    0    0    0
1998  8  2 18 28  0    0    -2.86     3.03     2.24    -383.8      4.22     -6.97    12.245      11545    0    0    0    0    0
1998  8  2 18 29  0    0    -2.80     3.07     2.38    -384.0      4.92     -7.50    11.361      11545    0    0    0    0    0
1998  8  2 18 30  0    0    -2.76     3.07     2.60    -384.8      5.16     -9.92    11.039      11000    0    0    0    0    0
1998  8  2 18 31  0    0    -2.64     3.03     2.65    -385.0      5.18    -11.09    11.198      10837    0    0    0    0    0
1998  8  2 18 32  0    0    -2.52     3.02     2.48    -385.0      5.18    -11.22    11.428      10837    0    0    0    0    0
1998  8  2 18 33  0    0    -2.47     3.03     2.39    -384.7      4.81    -11.73    12.005      10837    0    0    0    0    0
1998  8  2 18 34  0    0    -2.50     3.03     2.36    -386.5      4.42    -11.85    12.204      10011    0    0    0    0    0
1998  8  2 18 35  0    0    -2.52     2.95     2.16    -384.6      4.38    -12.52    13.222       9887    0    0    0    0    0
1998  8  2 18 36  0    0    -2.53     2.92     2.05    -385.3      4.41    -12.76    13.267       9989    0    0    0    0    0
1998  8  2 18 37  0    0    -2.44     3.24     1.92    -384.4      4.68    -13.48    13.211       9885    0    0    0    0    0
1998  8  2 18 38  0    0    -2.39     3.36     1.87    -384.3      5.14    -13.87    12.981       9834    0    0    0    0    0
1998  8  2 18 39  0    0    -2.38     3.15     1.97    -384.5      5.46    -14.65    12.831       9834    0    0    0    0    0
1998  8  2 18 40  0    0    -2.38     3.07     2.03    -384.7      5.94    -14.91    12.811       8935    0    0    0    0    0
1998  8  2 18 41  0    0    -2.19     3.27     2.04    -384.8      6.37    -15.68    12.946       8670    0    0    0    0    0
1998  8  2 18 42  0    0    -1.86     3.56     1.80    -385.0      6.45    -15.89    12.984       8670    0    0    0    0    0
1998  8  2 18 43  0    0    -1.80     3.62     1.74    -384.1      6.45    -16.56    12.335       8934    0    0    0    0    0
1998  8  2 18 44  0    0    -2.00     3.52     2.15    -383.6      7.42    -16.90    11.668       9194    0    0    0    0    0
1998  8  2 18 45  0    0    -2.24     3.39     2.51    -383.6      8.21    -17.83    10.949       9480    0    0    0    0    0
1998  8  2 18 46  0    0    -2.30     3.35     2.56    -383.4      8.49    -18.49    10.249       9811    0    0    0    0    0
1998  8  2 18 47  0    0    -2.17     3.78     2.31    -383.2      8.65    -18.41     9.328       9963    0    0    0    0    0
1998  8  2 18 48  0    0    -1.65     4.40     1.68    -384.3      8.14    -18.24     7.944       9963    0    0    0    0    0
1998  8  2 18 49  0    0    -1.22     5.03     1.04    -387.3      6.69    -12.25     6.363      10163    0    0    0    0    0
1998  8  2 18 50  0    0    -1.26     4.98     1.16    -388.3      6.29    -10.88     6.419      11669    0    0    0    0    0
1998  8  2 18 51  0    0    -1.36     4.86     1.47    -387.8      5.90    -11.66     6.658      12473    0    0    0    0    0
1998  8  2 18 52  0    0    -1.38     4.81     1.58    -386.4      5.80    -14.22     7.014      11623    0    0    0    0    0
1998  8  2 18 53  0    0    -1.45     4.73     1.72    -385.1      5.47    -14.47     7.118      12502    0    0    0    0    0
1998  8  2 18 54  0    0    -1.77     4.34     2.13    -384.8      5.40    -14.52     7.141      11844    0    0    0    0    0
1998  8  2 18 55  0    0    -2.50     3.45     3.00    -390.2      8.08    -10.95     7.867      12060    0    0    0    0    0
1998  8  2 18 56  0    0    -2.48     3.33     3.06    -389.2      8.00    -10.95     8.386      12083    0    0    0    0    0
1998  8  2 18 57  0    0    -2.45     3.23     3.13    -387.9      7.78    -11.25     8.386      12375    0    0    0    0    0
1998  8  2 18 58  0    0    -2.45     3.26     3.08    -387.9      7.41    -12.53     8.352      11402    0    0    0    0    0
1998  8  2 18 59  0    0    -2.47     3.36     2.90    -388.0      7.31    -13.70     8.342      11402    0    0    0    0    0
1998  8  2 19  0  0    0    -2.45     3.39     2.84    -388.2      7.18    -13.69     8.655      11378    0    0    0    0    0
1998  8  2 19  1  0    0    -2.37     3.43     2.77    -388.1      6.73    -13.64     8.880      11316    0    0    0    0    0
1998  8  2 19  2  0    0    -2.33     3.43     2.77    -387.8      6.35    -13.55     9.464      11523    0    0    0    0    0
1998  8  2 19  3  0    0    -2.32     3.43     2.77    -387.2      6.14    -13.43     9.464      12197    0    0    0    0    0
1998  8  2 19  4  0    0    -2.30     3.42     2.81    -387.3      6.11    -13.22     9.443      12197    0    0    0    0    0
1998  8  2 19  5  0    0    -2.27     3.38     2.87    -387.9      6.12    -12.61     9.386      12384    0    0    0    0    0
1998  8  2 19  6  0    0    -2.18     3.33     2.97    -388.3      6.64    -12.05     9.381      12179    0    0    0    0    0
1998  8  2 19  7  0    0    -2.20     3.32     3.02    -388.4      6.96    -11.70     8.975      11018    0    0    0    0    0
1998  8  2 19  8  0    0    -2.26     3.33     2.98    -388.4      7.70    -11.70     9.124      11808    0    0    0    0    0
1998  8  2 19  9  0    0    -2.26     3.34     2.88    -388.4      7.22    -10.96     9.124      10877    0    0    0    0    0
1998  8  2 19 10  0    0    -2.32     3.24     2.94    -388.5      6.15    -11.19     8.961      11411    0    0    0    0    0
1998  8  2 19 11  0    0    -2.45     3.02     3.11    -388.4      6.25    -10.96     8.618      10747    0    0    0    0    0
1998  8  2 19 12  0    0    -2.48     2.97     3.21    -388.5      6.48    -11.41     8.618      11290    0    0    0    0    0
1998  8  2 19 13  0    0    -2.46     3.02     3.20    -388.4      6.44    -11.43     8.651      10747    0    0    0    0    0
1998  8  2 19 14  0    0    -2.40     3.14     3.18    -388.6      6.35    -11.45     8.652      10907    0    0    0    0    0
1998  8  2 19 15  0    0    -2.35     3.17     3.15    -388.7      6.35    -11.50     8.650      10167    0    0    0    0    0
1998  8  2 19 16  0    0    -2.34     3.21     3.11    -388.8      6.31    -11.50     8.739      11696    0    0    0    0    0
1998  8  2 19 17  0    0    -2.34     3.18     3.16    -388.9      5.99    -11.08     8.464      11519    0    0    0    0    0
1998  8  2 19 18  0    0    -2.39     3.07     3.23    -389.1      5.59    -10.42     8.372      11519    0    0    0    0    0
1998  8  2 19 19  0    0    -2.46     2.98     3.23    -389.3      5.71    -10.42     8.424      11519    0    0    0    0    0
1998  8  2 19 20  0    0    -2.34     3.07     3.22    -389.4      6.08    -10.79     8.490      11505    0    0    0    0    0
1998  8  2 19 21  0    0    -2.02     3.26     3.25    -388.9      6.34    -11.42     8.490      10897    0    0    0    0    0
1998  8  2 19 22  0    0    -1.72     3.39     3.33    -388.0      6.21    -11.69     8.370      10350    0    0    0    0    0
1998  8  2 19 23  0    0    -1.72     3.41     3.43    -388.1      5.77    -11.69     7.897      11016    0    0    0    0    0
1998  8  2 19 24  0    0    -1.68     3.47     3.42    -388.5      5.17    -11.59     7.511      10298    0    0    0    0    0
1998  8  2 19 25  0    0    -1.59     3.56     3.37    -389.9      4.38    -11.33     7.517      10259    0    0    0    0    0
1998  8  2 19 26  0    0    -1.75     3.48     3.38    -390.7      4.73    -11.28     7.523      10423    0    0    0    0    0
1998  8  2 19 27  0    0    -1.98     3.37     3.40    -392.1      4.92    -11.28     7.179      10472    0    0    0    0    0
1998  8  2 19 28  0    0    -2.17     3.16     3.53    -392.8      2.57    -10.56     7.078      10893    0    0    0    0    0
1998  8  2 19 29  0    0    -2.44     2.95     3.57    -394.4      0.58    -10.57     6.190      10476    0    0    0    0    0
1998  8  2 19 30  0    0    -2.62     2.79     3.61    -394.3      0.47    -10.74     6.087      10913    0    0    0    0    0
1998  8  2 19 31  0    0    -2.77     2.53     3.75    -393.6      0.43    -10.74     5.617      10948    0    0    0    0    0
1998  8  2 19 32  0    0    -2.83     2.34     3.82    -393.4     -0.02    -10.66     5.617      11353    0    0    0    0    0
1998  8  2 19 33  0    0    -3.10     1.94     3.85    -393.0     -0.69    -10.14     5.619      11389    0    0    0    0    0
1998  8  2 19 34  0    0    -3.14     1.72     3.85    -391.4      0.93    -11.42     5.805      11418    0    0    0    0    0
1998  8  2 19 35  0    0    -3.15     1.66     3.85    -390.5      2.29    -11.47     6.446      11427    0    0    0    0    0
1998  8  2 19 36  0    0    -2.32     2.79     3.21    -389.9      2.82    -11.93     7.206      10844    0    0    0    0    0
1998  8  2 19 37  0    0    -1.57     3.87     2.62    -389.8      3.36    -12.50     8.097      10345    0    0    0    0    0
1998  8  2 19 38  0    0    -1.54     3.96     2.57    -390.0      4.22    -12.50     8.580       9254    0    0    0    0    0
1998  8  2 19 39  0    0    -1.70     3.80     2.82    -390.0      4.82    -12.35     8.519       9452    0    0    0    0    0
1998  8  2 19 40  0    0    -1.93     3.50     3.22    -390.6      5.58    -12.22     8.232       9086    0    0    0    0    0
1998  8  2 19 41  0    0    -1.98     3.16     3.54    -390.9      6.49    -13.12     8.351       9289    0    0    0    0    0
1998  8  2 19 42  0    0    -2.09     2.96     3.63    -390.9      7.27    -13.53     8.269       8791    0    0    0    0    0
1998  8  2 19 43  0    0    -2.17     2.83     3.57    -390.8      7.50    -13.64     8.281       9259    0    0    0    0    0
1998  8  2 19 44  0    0    -2.18     2.86     3.46    -390.0      7.77    -13.68     8.248       8676    0    0    0    0    0
1998  8  2 19 45  0    0    -2.08     3.03     3.40    -389.4      7.74    -13.68     8.250       8706    0    0    0    0    0
1998  8  2 19 46  0    0    -1.96     3.18     3.38    -390.4      7.23    -12.75     8.275       8485    0    0    0    0    0
1998  8  2 19 47  0    0    -1.97     3.20     3.31    -391.0      6.22    -12.15     8.956       9340    0    0    0    0    0
1998  8  2 19 48  0    0    -1.97     3.21     3.20    -391.2      5.50    -12.15     8.582       9432    0    0    0    0    0
1998  8  2 19 49  0    0    -1.94     3.30     3.17    -392.4      5.22    -11.72     8.698       9212    0    0    0    0    0
1998  8  2 19 50  0    0    -1.62     3.46     3.16    -393.0      4.11    -11.45     8.738       9212    0    0    0    0    0
1998  8  2 19 51  0    0    -1.46     3.59     3.09    -393.4      3.76    -11.49     8.757       9212    0    0    0    0    0
1998  8  2 19 52  0    0    -1.34     3.64     3.09    -393.4      3.85    -12.17     9.108       9181    0    0    0    0    0
1998  8  2 19 53  0    0    -1.26     3.64     3.15    -391.6      5.61    -12.17     8.551       8564    0    0    0    0    0
1998  8  2 19 54  0    0    -1.24     3.64     3.18    -390.3      6.14    -12.72     9.052       8908    0    0    0    0    0
1998  8  2 19 55  0    0    -1.24     3.66     3.18    -389.5      6.14    -13.12     9.139       8445    0    0    0    0    0
1998  8  2 19 56  0    0    -1.24     3.74     3.08    -389.1      5.79    -13.58     8.975       8282    0    0    0    0    0
1998  8  2 19 57  0    0    -1.24     3.83     2.92    -389.0      5.32    -14.29     9.133       8628    0    0    0    0    0
1998  8  2 19 58  0    0    -1.31     3.81     2.91    -388.8      5.37    -14.44     9.013       8189    0    0    0    0    0
1998  8  2 19 59  0    0    -1.50     3.67     3.01    -388.6      5.86    -14.44     9.160       8726    0    0    0    0    0
1998  8  2 20  0  0    0    -1.62     3.47     3.23    -388.3      6.96    -14.89     9.202       7779    0    0    0    0    0
1998  8  2 20  1  0    0    -1.75     3.37     3.28    -387.9      7.49    -15.83     9.754       8146    0    0    0    0    0
1998  8  2 20  2  0    0    -2.08     3.14     3.33    -386.2      8.00    -15.53     8.792       7371    0    0    0    0    0
1998  8  2 20  3  0    0    -2.40     2.80     3.40    -387.8      7.89    -15.50     9.600       8319    0    0    0    0    0
1998  8  2 20  4  0    0    -2.42     2.69     3.46    -386.1      8.32    -15.45     9.558       8089    0    0    0    0    0
1998  8  2 20  5  0    0    -2.31     2.74     3.39    -387.5      7.45    -15.70     9.882       8551    0    0    0    0    0
1998  8  2 20  6  0    0    -1.82     3.11     3.04    -387.5      6.04    -17.10    11.131       9259    0    0    0    0    0
1998  8  2 20  7  0    0    -1.02     3.70     2.79    -388.0      6.03    -17.18    11.148       9553    0    0    0    0    0
1998  8  2 20  8  0    0    -0.56     3.84     2.77    -389.9      7.02    -11.93    10.203      10437    0    0    0    0    0
1998  8  2 20  9  0    0    -0.46     3.90     2.77    -390.4      7.28    -10.88     9.939      10437    0    0    0    0    0
1998  8  2 20 10  0    0    -0.66     3.78     2.98    -390.0      7.04    -12.39     9.400      10753    0    0    0    0    0
1998  8  2 20 11  0    0    -0.91     3.62     3.28    -389.7      6.87    -13.73     8.635      10125    0    0    0    0    0
1998  8  2 20 12  0    0    -1.00     3.51     3.41    -388.8      7.44    -14.73     8.562       9925    0    0    0    0    0
1998  8  2 20 13  0    0    -1.01     3.43     3.41    -387.8      8.38    -15.51     8.992      10656    0    0    0    0    0
1998  8  2 20 14  0    0    -0.60     3.60     3.11    -388.8      8.09    -15.16     9.365      10064    0    0    0    0    0
1998  8  2 20 15  0    0     0.47     3.98     2.41    -390.5      7.62    -14.59    10.035      10072    0    0    0    0    0
1998  8  2 20 16  0    0     0.75     4.04     2.29    -390.1      7.62    -15.66    10.175      10414    0    0    0    0    0
1998  8  2 20 17  0    0     0.78     4.03     2.41    -389.8      7.53    -16.50     9.546      10286    0    0    0    0    0
1998  8  2 20 18  0    0     0.41     3.94     2.77    -389.7      7.29    -16.50     8.958      10246    0    0    0    0    0
1998  8  2 20 19  0    0    -0.14     3.81     3.15    -389.3      6.83    -17.47     8.948      10228    0    0    0    0    0
1998  8  2 20 20  0    0    -0.40     3.74     3.33    -388.7      6.27    -18.66     9.134       9349    0    0    0    0    0
1998  8  2 20 21  0    0    -0.45     3.74     3.34    -388.7      5.97    -18.50     9.257       9373    0    0    0    0    0
1998  8  2 20 22  0    0    -0.71     3.65     3.43    -389.6      6.04    -17.96     8.802       9373    0    0    0    0    0
1998  8  2 20 23  0    0    -1.05     3.47     3.68    -390.6      6.12    -17.37     8.541       9373    0    0    0    0    0
1998  8  2 20 24  0    0    -1.13     3.39     3.78    -390.6      6.64    -16.75     8.133       9373    0    0    0    0    0
1998  8  2 20 25  0    0    -1.13     3.38     3.79    -390.6      7.14    -15.17     8.269       9893    0    0    0    0    0
1998  8  2 20 26  0    0    -1.23     3.32     3.79    -390.6      7.26    -14.41     8.022       8877    0    0    0    0    0
1998  8  2 20 27  0    0    -1.46     3.18     3.79    -389.7      7.23    -15.02     7.781       9318    0    0    0    0    0
1998  8  2 20 28  0    0    -1.72     3.01     3.79    -388.9      7.20    -15.61     7.692       9579    0    0    0    0    0
1998  8  2 20 29  0    0    -1.87     2.90     3.79    -389.3      7.45    -15.04     7.548       9167    0    0    0    0    0
1998  8  2 20 30  0    0    -1.86     2.94     3.67    -390.5      8.09    -13.96     7.746      10504    0    0    0    0    0
1998  8  2 20 31  0    0     0.96     3.75     2.37    -394.7      8.18    -12.70     9.903      11041    0    0    0    0    0
1998  8  2 20 32  0    0     0.94     3.75     2.23    -395.3      7.83    -10.84    11.833      11285    0    0    0    0    0
1998  8  2 20 33  0    0     0.90     3.75     2.31    -396.1      8.07    -10.73    12.118      11575    0    0    0    0    0
1998  8  2 20 34  0    0     0.80     3.77     2.38    -397.3      8.61    -10.38    11.278      10933    0    0    0    0    0
1998  8  2 20 35  0    0     0.65     3.81     2.59    -397.4      9.51     -9.45    10.591      10886    0    0    0    0    0
1998  8  2 20 36  0    0     0.56     3.85     2.79    -397.3     10.30     -8.93     9.715      10711    0    0    0    0    0
1998  8  2 20 37  0    0     0.48     3.89     2.90    -396.7     10.51     -8.57     9.179      10276    0    0    0    0    0
1998  8  2 20 38  0    0     0.41     3.91     2.96    -396.0     10.51     -8.27     9.164       9963    0    0    0    0    0
1998  8  2 20 39  0    0     0.39     3.91     2.98    -395.7     10.71     -8.39     9.372      10033    0    0    0    0    0
1998  8  2 20 40  0    0     0.36     3.93     2.99    -395.7     11.02     -8.98     9.804      10146    0    0    0    0    0
1998  8  2 20 41  0    0     0.32     3.97     3.00    -395.8     10.92     -9.63     9.962      10146    0    0    0    0    0
1998  8  2 20 42  0    0     0.30     4.00     3.03    -395.7     10.74     -9.63     9.879      10463    0    0    0    0    0
1998  8  2 20 43  0    0     0.30     4.01     3.06    -395.2     10.71     -9.49     9.703      10539    0    0    0    0    0
1998  8  2 20 44  0    0     0.29     4.00     3.09    -394.9     10.75     -8.93     9.648       9939    0    0    0    0    0
1998  8  2 20 45  0    0     0.28     3.98     3.11    -394.7     10.68     -8.34     9.589      10762    0    0    0    0    0
1998  8  2 20 46  0    0     0.29     3.92     3.16    -395.2     10.64     -8.67     9.297      10213    0    0    0    0    0
1998  8  2 20 47  0    0     0.31     3.89     3.19    -395.5     10.64     -8.67     9.545      10716    0    0    0    0    0
1998  8  2 20 48  0    0     0.24     3.90     3.18    -394.9     10.51     -8.41     9.188      10163    0    0    0    0    0
1998  8  2 20 49  0    0     0.05     3.92     3.16    -393.4     10.13     -7.72     9.427      11155    0    0    0    0    0
1998  8  2 20 50  0    0     0.02     3.92     3.14    -393.0      9.87     -7.72     8.341       9772    0    0    0    0    0
1998  8  2 20 51  0    0     0.04     3.92     3.08    -393.0      9.77     -7.72     9.169      11467    0    0    0    0    0
1998  8  2 20 52  0    0     0.02     3.91     3.07    -392.8      9.58     -7.72     8.961      12505    0    0    0    0    0
1998  8  2 20 53  0    0    -0.16     3.95     2.98    -392.2      9.57     -7.26     8.950      12617    0    0    0    0    0
1998  8  2 20 54  0    0    -0.21     3.97     2.97    -392.1      9.91     -7.19     8.928      12626    0    0    0    0    0
1998  8  2 20 55  0    0    -0.21     3.99     3.14    -393.1     10.46     -8.04     8.899      12626    0    0    0    0    0
1998  8  2 20 56  0    0    -0.29     3.99     3.15    -393.1     10.79     -8.51     8.007      12626    0    0    0    0    0
1998  8  2 20 57  0    0    -0.45     3.88     3.22    -393.1     10.79     -8.51     7.771      10863    0    0    0    0    0
1998  8  2 20 58  0    0    -0.45     3.79     3.29    -392.5      9.88     -8.51     7.989      11701    0    0    0    0    0
1998  8  2 20 59  0    0    -0.44     3.76     3.31    -392.3      9.80     -9.53     7.756      10286    0    0    0    0    0
1998  8  2 21  0  0    0    -0.44     3.76     3.34    -391.9     10.23     -9.64     8.335      11513    0    0    0    0    0
1998  8  2 21  1  0    0    -0.42     3.75     3.36    -391.9     10.40     -9.02     7.874      10399    0    0    0    0    0
1998  8  2 21  2  0    0    -0.41     3.75     3.36    -391.8     10.46     -8.89     8.236      11474    0    0    0    0    0
1998  8  2 21  3  0    0    -0.41     3.79     3.38    -391.5     10.58     -8.89     7.896      10282    0    0    0    0    0
1998  8  2 21  4  0    0    -0.45     3.80     3.46    -391.0     10.62    -10.10     7.847      10143    0    0    0    0    0
1998  8  2 21  5  0    0    -0.59     3.65     3.78    -390.4     10.95    -10.93     7.382       9925    0    0    0    0    0
1998  8  2 21  6  0    0    -0.70     3.55     3.97    -390.1     11.15    -11.13     7.528       9381    0    0    0    0    0
1998  8  2 21  7  0    0    -0.73     3.56     3.98    -390.7     11.03     -9.54     7.476       8415    0    0    0    0    0
1998  8  2 21  8  0    0    -0.73     3.57     3.98    -391.2     10.96     -8.70     7.751       8846    0    0    0    0    0
1998  8  2 21  9  0    0    -0.72     3.49     3.96    -391.3     11.04     -9.72     7.426       9137    0    0    0    0    0
1998  8  2 21 10  0    0    -0.88     3.20     4.08    -391.3     11.06    -10.06     7.118       9234    0    0    0    0    0
1998  8  2 21 11  0    0    -0.81     3.38     4.02    -391.4     11.06     -9.74     7.070       9267    0    0    0    0    0
1998  8  2 21 12  0    0    -0.77     3.48     3.99    -391.3     11.10     -9.54     7.086      10193    0    0    0    0    0
1998  8  2 21 13  0    0    -0.40     4.09     3.48    -391.1     11.42     -9.26     7.091      10912    0    0    0    0    0
1998  8  2 21 14  0    0    -0.25     4.35     3.19    -391.0     11.63     -9.65     6.958      11076    0    0    0    0    0
1998  8  2 21 15  0    0    -0.28     4.36     3.18    -390.9     11.68    -10.49     6.644      11076    0    0    0    0    0
1998  8  2 21 16  0    0    -0.36     4.34     3.19    -391.0     11.58    -11.31     6.335      12395    0    0    0    0    0
1998  8  2 21 17  0    0    -0.41     4.29     3.21    -391.0     11.64    -11.54     6.251      11220    0    0    0    0    0
1998  8  2 21 18  0    0    -0.55     4.14     3.31    -391.0     11.66    -11.04     6.929      12231    0    0    0    0    0
1998  8  2 21 19  0    0    -0.66     4.04     3.41    -391.1     11.75    -10.49     7.431      11190    0    0    0    0    0
1998  8  2 21 20  0    0    -0.75     3.89     3.54    -391.9     11.86    -10.75     7.516      12949    0    0    0    0    0
1998  8  2 21 21  0    0    -0.77     3.80     3.61    -392.1     11.88    -10.42     7.480      11109    0    0    0    0    0
1998  8  2 21 22  0    0    -0.78     3.74     3.68    -392.0     11.46    -10.71     7.474      12951    0    0    0    0    0
1998  8  2 21 23  0    0    -0.86     3.63     3.78    -392.1     11.26    -10.77     7.474      11092    0    0    0    0    0
1998  8  2 21 24  0    0    -1.04     3.41     3.93    -391.8     10.78    -10.77     7.515      11282    0    0    0    0    0
1998  8  2 21 25  0    0    -1.08     3.37     4.01    -392.3     10.10    -10.29     7.319      11409    0    0    0    0    0
1998  8  2 21 26  0    0    -1.03     3.41     4.04    -392.5     10.03    -10.23     6.729      11409    0    0    0    0    0
1998  8  2 21 27  0    0    -1.03     3.44     4.04    -392.5     10.03    -10.46     5.967      11409    0    0    0    0    0
1998  8  2 21 28  0    0    -1.09     3.41     4.10    -393.2      8.77    -10.46     5.800      11420    0    0    0    0    0
1998  8  2 21 29  0    0    -1.09     3.24     4.15    -392.5      8.77     -9.16     5.894      12070    0    0    0    0    0
1998  8  2 21 30  0    0    -0.92     3.23     4.16    -392.5      8.79     -9.05     6.379      10526    0    0    0    0    0
1998  8  2 21 31  0    0    -0.88     3.26     4.16    -392.1      8.79    -10.02     6.423      12616    0    0    0    0    0
1998  8  2 21 32  0    0    -0.87     3.33     4.13    -392.0      8.88    -10.16     5.962      11298    0    0    0    0    0
1998  8  2 21 33  0    0    -0.87     3.34     4.13    -392.0      8.90    -10.16     5.849      12917    0    0    0    0    0
1998  8  2 21 34  0    0    -0.75     3.10     4.32    -392.0     10.51    -10.48     5.843      11350    0    0    0    0    0
1998  8  2 21 35  0    0    -0.71     3.06     4.35    -392.2     10.79    -11.47     5.843      12949    0    0    0    0    0
1998  8  2 21 36  0    0    -0.68     3.26     4.16    -392.4      9.52    -11.83     5.814      11245    0    0    0    0    0
1998  8  2 21 37  0    0    -0.68     3.37     4.12    -392.2      9.37    -13.56     5.896      11969    0    0    0    0    0
1998  8  2 21 38  0    0    -0.66     3.40     4.14    -391.7     10.51    -13.81     5.733      10522    0    0    0    0    0
1998  8  2 21 39  0    0    -0.65     3.41     4.13    -391.3     11.09    -13.81     5.700      11606    0    0    0    0    0
1998  8  2 21 40  0    0    -0.77     3.42     4.13    -391.2     11.59    -13.65     5.357      11966    0    0    0    0    0
1998  8  2 21 41  0    0    -0.82     3.42     4.16    -391.7     11.85    -12.79     5.234      11913    0    0    0    0    0
1998  8  2 21 42  0    0    -0.82     3.42     4.21    -391.8     12.03    -12.43     5.235      11913    0    0    0    0    0
1998  8  2 21 43  0    0    -0.81     3.39     4.24    -391.8     12.21    -12.24     5.235      11913    0    0    0    0    0
1998  8  2 21 44  0    0    -0.81     3.38     4.24    -391.1     12.62    -12.21     5.408      11742    0    0    0    0    0
1998  8  2 21 45  0    0    -0.85     3.29     4.25    -390.8     12.78    -12.64     5.492      11672    0    0    0    0    0
1998  8  2 21 46  0    0    -0.92     3.09     4.29    -391.3     12.51    -12.85     5.499      11672    0    0    0    0    0
1998  8  2 21 47  0    0    -0.97     2.97     4.33    -392.1     11.86    -12.81     5.499      11672    0    0    0    0    0
1998  8  2 21 48  0    0    -1.28     2.78     4.35    -392.2     11.76    -12.80     5.527      11672    0    0    0    0    0
1998  8  2 21 49  0    0    -1.46     2.66     4.33    -391.6     11.39    -12.82     5.929      11119    0    0    0    0    0
1998  8  2 21 50  0    0    -1.49     2.63     4.27    -391.5     12.16    -13.00     6.311      10117    0    0    0    0    0
