Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2019 08 04 04 09 00   0       1.56       1.50      -0.29     344.43       0.00       0.00       3.36     39504.00
2019 08 04 04 10 00   0       1.92       1.36      -0.56     344.96       0.00       0.00       3.40     28896.30
2019 08 04 04 11 00   0       2.07       1.36      -0.58     342.68       0.00       0.00       3.05     33125.40
2019 08 04 04 12 00   0       2.00       1.55      -0.55     343.23       0.00       0.00       2.91     35349.70
2019 08 04 04 13 00   0       2.03       1.55      -0.57     341.63       0.00       0.00       3.27     37179.80
2019 08 04 04 14 00   0       2.15       1.39      -0.55     341.02       0.00       0.00       3.20     36650.00
2019 08 04 04 15 00   0       2.00       1.50      -0.62     341.69       0.00       0.00       3.09     38042.40
2019 08 04 04 16 00   0       2.02       1.52      -0.62     343.14       0.00       0.00       3.01     37801.10
2019 08 04 04 17 00   0       2.01       1.55      -0.57     341.51       0.00       0.00       3.22     37549.90
2019 08 04 04 18 00   0       2.11       1.55      -0.45     341.73       0.00       0.00       3.14     36526.50
2019 08 04 04 19 00   0       2.05       1.48      -0.42     341.31       0.00       0.00       2.92     37341.20
2019 08 04 04 20 00   0       2.01       1.48      -0.39     335.77       0.00       0.00       2.83     29346.20
2019 08 04 04 21 00   0       2.06       1.46      -0.35     336.36       0.00       0.00       2.77     37435.20
2019 08 04 04 22 00   0       2.11       1.38      -0.41     343.37       0.00       0.00       2.78     57496.30
2019 08 04 04 23 00   0       2.11       1.38      -0.43     341.75       0.00       0.00       2.80     46890.80
2019 08 04 04 24 00   0       2.31       1.10      -0.35     338.00       0.00       0.00       2.64     37925.20
2019 08 04 04 25 00   0       2.51       0.78      -0.22     341.03       0.00       0.00       2.66     55332.00
2019 08 04 04 26 00   0       2.48       0.76      -0.36     342.89       0.00       0.00       2.14     45233.00
2019 08 04 04 27 00   0       2.39       0.99      -0.47     339.23       0.00       0.00       2.51     38213.40
2019 08 04 04 28 00   0       2.34       0.80      -0.66     337.38       0.00       0.00       2.74     39143.30
2019 08 04 04 29 00   0       2.43       0.78      -0.53     338.62       0.00       0.00       2.57     41775.70
2019 08 04 04 30 00   0       2.38       0.71      -0.54     342.09       0.00       0.00       2.22     45985.70
2019 08 04 04 31 00   0       2.40       0.77      -0.40     340.94       0.00       0.00       2.15     42320.20
2019 08 04 04 32 00   0       2.39       1.01      -0.16     338.93       0.00       0.00       2.41     39740.80
2019 08 04 04 33 00   0       2.38       0.89      -0.20     340.57       0.00       0.00       2.31     39856.20
2019 08 04 04 34 00   0       2.44       0.77      -0.28     332.48       0.00       0.00       2.01     32131.70
2019 08 04 04 35 00   0       2.35       0.94      -0.34     333.43       0.00       0.00       2.19     37727.10
2019 08 04 04 36 00   0       2.32       1.09      -0.39     338.90       0.00       0.00       2.40     44904.70
2019 08 04 04 37 00   0       2.27       1.05      -0.42     334.49       0.00       0.00       2.29     35045.20
2019 08 04 04 38 00   0       2.17       1.23      -0.48     330.69       0.00       0.00       2.44     35376.60
2019 08 04 04 39 00   0       2.15       1.16      -0.64     335.81       0.00       0.00       2.88     56764.00
2019 08 04 04 40 00   0       2.14       1.14      -0.55     335.66       0.00       0.00       2.89     39699.80
2019 08 04 04 41 00   0       1.96       1.32      -0.49     336.63       0.00       0.00       2.93     43077.00
