Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2001 08 30 22 34 59 439       3.81      -2.15       4.05    -419.55     -28.27      43.99       4.00     75678.52
2001 08 30 22 35 49 510       3.91      -2.81       3.56    -420.91     -26.16      46.05       3.99     64073.63
2001 08 30 22 36 52 796       4.09      -2.64       3.37    -420.46     -24.16      45.19       4.09     62970.65
2001 08 30 22 37 57 719       4.19      -2.61       3.26    -419.78     -22.19      43.95       4.19     63262.77
2001 08 30 22 38 58 149       4.01      -3.76       2.24    -419.72     -24.32      44.37       4.11     70979.60
2001 08 30 22 40 00 774       4.02      -3.60       2.62    -419.36     -26.62      42.99       4.09     72014.26
2001 08 30 22 40 45 155       4.18      -3.43       2.63    -421.51     -25.57      42.23       3.91     73501.33
2001 08 30 22 41 42 181       4.42      -3.38       2.29    -421.93     -22.77      44.83       3.92     73938.76
2001 08 30 22 42 55 652       3.94      -3.06       3.16    -420.06     -23.72      45.58       4.07     76025.60
2001 08 30 22 43 55 368       3.80      -3.51       3.12    -420.10     -23.20      43.73       3.92     72710.98
2001 08 30 22 44 46  87       4.37      -2.70       2.98    -421.38     -21.64      44.01       3.79     70599.76
2001 08 30 22 45 47 461       4.35      -2.66       3.02    -421.19     -25.65      45.07       3.96     78345.95
2001 08 30 22 46 46 730       4.07      -2.68       3.44    -421.30     -25.80      43.54       3.93     74884.27
2001 08 30 22 47 51 700       3.87      -2.65       3.62    -420.61     -23.41      42.79       3.84     74906.53
2001 08 30 22 49 00 416       3.86      -2.92       3.51    -419.41     -25.09      40.62       3.94     69184.58
2001 08 30 22 49 52 534       4.27      -3.24       2.57    -420.49     -23.38      38.80       3.54     66509.33
2001 08 30 22 51 12 842       4.63      -3.00       2.26    -417.71     -24.23      41.47       3.83     76256.47
2001 08 30 22 52 18   8       4.62      -3.04       1.92    -417.01     -25.64      39.26       3.88     85594.90
2001 08 30 22 53 13 953       4.91      -3.01       1.40    -417.56     -26.27      40.43       3.89     87449.54
2001 08 30 22 54 34 556       4.80      -3.13       1.74    -414.78     -24.06      36.93       3.83     83931.35
2001 08 30 22 55 11 695       4.68      -3.21       1.72    -417.87     -23.63      36.79       3.65     78155.67
2001 08 30 22 56 10 865       4.84      -3.17       1.62    -417.98     -23.95      38.00       3.85     87029.09
2001 08 30 22 57 03 126       4.73      -3.28       1.67    -419.04     -24.13      38.84       3.79     87351.59
2001 08 30 22 57 54 815       4.76      -3.26       1.39    -420.18     -25.10      38.23       3.62     90316.00
2001 08 30 22 58 50 561       4.79      -3.30       1.04    -420.77     -24.68      39.85       3.58     90247.85
2001 08 30 22 59 46 557       4.51      -3.69       1.45    -421.32     -22.19      38.11       3.35     82928.84
2001 08 30 23 00 41 496       4.35      -3.62       1.74    -422.02     -20.55      35.06       3.16     78134.24
2001 08 30 23 01 34 988       4.64      -3.37       1.49    -422.93     -20.71      39.04       3.22     78446.24
2001 08 30 23 02 35 677       4.61      -3.57       1.36    -422.83     -20.41      38.66       2.94     81985.62
2001 08 30 23 03 38 580       4.36      -3.79       1.45    -422.43     -18.58      35.18       2.99     79002.39
2001 08 30 23 04 44 844       4.79      -3.42       0.88    -421.56     -16.01      36.94       2.91     81730.15
2001 08 30 23 05 52 781       4.37      -3.83       1.25    -420.46     -15.77      36.78       3.13     79921.02
2001 08 30 23 07 44 751       5.43      -2.48       0.23    -413.42     -16.95      26.50       2.62     77668.16
2001 08 30 23 07 54 481       5.58      -2.27      -0.28    -420.23     -18.26      33.73       2.77     74606.78
2001 08 30 23 09 06 587       5.49      -2.02      -0.24    -418.57     -25.12      38.04       3.06     80648.70
2001 08 30 23 10 20  98       5.47      -2.01      -0.33    -416.73     -23.45      39.71       3.26     76637.58
2001 08 30 23 11 32 670       5.48      -1.96      -0.49    -415.04     -20.36      41.05       3.44     70916.68
2001 08 30 23 12 25 555       5.45      -2.07      -0.08    -415.99     -21.16      37.65       3.52     69097.67
2001 08 30 23 13 07 760       5.45      -1.92      -0.00    -418.41     -22.29      34.59       3.46     67545.49
2001 08 30 23 14 08 603       5.53      -1.81       0.61    -418.29     -23.53      31.77       3.54     65673.83
2001 08 30 23 15 22 102       5.46      -1.95       0.01    -416.46     -25.70      29.92       3.68     71369.95
2001 08 30 23 16 49 700       5.55      -1.57      -0.25    -412.76     -22.50      32.00       3.61     88380.44
2001 08 30 23 18 19 424       5.43      -1.88      -0.19    -408.86     -16.56      35.09       3.49     99277.53
2001 08 30 23 19 20 461       5.36      -1.97      -0.39    -408.72     -16.73      34.73       3.50     95960.96
2001 08 30 23 20 16 325       5.47      -1.71      -0.31    -409.26     -16.32      34.19       3.44     98507.60
2001 08 30 23 21 24  76       5.45      -1.63      -0.02    -408.25     -14.44      35.47       3.55     98945.07
2001 08 30 23 22 19 754       5.46      -1.35       0.16    -408.81     -18.74      34.24       3.55     98434.09
2001 08 30 23 23 25  47       5.63       0.02       0.45    -408.12     -16.51      34.88       3.60    100150.55
2001 08 30 23 24 35 780       5.55      -0.86       0.28    -406.74      -9.12      38.06       3.45    102559.21
2001 08 30 23 25 32  60       5.55      -0.85       0.15    -407.22     -10.78      36.95       3.45     98483.05
2001 08 30 23 26 41 142       5.58      -0.94       0.10    -406.05      -8.45      37.08       3.57    100396.59
