Downloaded from SuperMag. SMR is renamed to dst_sm. All indexes are in nT.
year	month	day	hour	min	sec	SME	SML	SMU	dst_sm
2024	05	11	12	16	00	2077	-784	1293	-259.4
2024	05	11	12	17	00	1948	-735	1213	-249.9
2024	05	11	12	18	00	1962	-716	1247	-235.4
2024	05	11	12	19	00	1896	-650	1246	-226.6
2024	05	11	12	20	00	1860	-627	1233	-225.9
2024	05	11	12	21	00	1870	-682	1188	-230.7
2024	05	11	12	22	00	1887	-664	1223	-241.4
2024	05	11	12	23	00	1947	-704	1243	-247.8
2024	05	11	12	24	00	1922	-702	1220	-250.3
2024	05	11	12	25	00	1957	-743	1214	-253.2
2024	05	11	12	26	00	1940	-728	1212	-256.8
2024	05	11	12	27	00	1960	-770	1189	-258.1
2024	05	11	12	28	00	2005	-837	1167	-262.1
2024	05	11	12	29	00	2016	-854	1162	-268.0
2024	05	11	12	30	00	2031	-916	1115	-269.6
2024	05	11	12	31	00	2026	-988	1038	-276.6
2024	05	11	12	32	00	2062	-1043	1019	-285.6
2024	05	11	12	33	00	2027	-1057	970	-287.1
2024	05	11	12	34	00	2113	-1193	920	-291.0
2024	05	11	12	35	00	2023	-1129	894	-293.1
2024	05	11	12	36	00	2029	-1140	889	-294.6
2024	05	11	12	37	00	2030	-1200	830	-293.9
2024	05	11	12	38	00	2215	-1373	843	-290.9
2024	05	11	12	39	00	2236	-1408	828	-278.1
2024	05	11	12	40	00	2570	-1727	843	-276.5
2024	05	11	12	41	00	2806	-2001	805	-280.5
2024	05	11	12	42	00	2706	-1916	789	-285.0
2024	05	11	12	43	00	2808	-1985	823	-291.0
2024	05	11	12	44	00	3221	-2405	817	-293.2
2024	05	11	12	45	00	3475	-2637	839	-291.2
2024	05	11	12	46	00	3363	-2549	814	-294.9
2024	05	11	12	47	00	3065	-2281	784	-299.3
2024	05	11	12	48	00	2929	-2178	751	-301.9
2024	05	11	12	49	00	2938	-2192	746	-304.0
2024	05	11	12	50	00	2898	-2199	699	-303.3
2024	05	11	12	51	00	2539	-1877	662	-302.5
2024	05	11	12	52	00	2459	-1782	677	-301.4
2024	05	11	12	53	00	2683	-1985	698	-302.2
2024	05	11	12	54	00	2789	-2112	678	-302.6
2024	05	11	12	55	00	2540	-1896	643	-301.1
2024	05	11	12	56	00	2367	-1715	652	-295.4
2024	05	11	12	57	00	2279	-1622	657	-287.4
2024	05	11	12	58	00	2246	-1581	664	-280.9
2024	05	11	12	59	00	2385	-1712	673	-275.7
2024	05	11	13	00	00	2472	-1796	676	-275.6
2024	05	11	13	01	00	2471	-1828	643	-274.7
2024	05	11	13	02	00	2457	-1797	660	-275.0
2024	05	11	13	03	00	2443	-1792	651	-278.8
2024	05	11	13	04	00	2628	-1943	685	-279.4
2024	05	11	13	05	00	2788	-2103	685	-282.0
2024	05	11	13	06	00	2723	-2031	692	-280.2
2024	05	11	13	07	00	2670	-1950	720	-281.6
2024	05	11	13	08	00	2572	-1867	705	-282.1
2024	05	11	13	09	00	2643	-1971	672	-277.0
2024	05	11	13	10	00	2589	-1946	644	-277.5
2024	05	11	13	11	00	2663	-2000	664	-276.6
2024	05	11	13	12	00	2719	-2063	656	-281.6
2024	05	11	13	13	00	2634	-1967	667	-283.7
2024	05	11	13	14	00	2560	-1894	666	-282.8
2024	05	11	13	15	00	2446	-1795	650	-276.5
2024	05	11	13	16	00	2718	-2040	678	-277.6
2024	05	11	13	17	00	3172	-2464	708	-279.5
2024	05	11	13	18	00	2952	-2281	672	-281.7
2024	05	11	13	19	00	3051	-2358	693	-280.7
2024	05	11	13	20	00	2952	-2258	694	-280.8
2024	05	11	13	21	00	2826	-2129	696	-281.7
2024	05	11	13	22	00	3047	-2367	680	-282.8
2024	05	11	13	23	00	3358	-2646	711	-283.5
2024	05	11	13	24	00	3222	-2486	736	-285.8
2024	05	11	13	25	00	3055	-2288	767	-285.1
2024	05	11	13	26	00	3014	-2268	747	-286.7
2024	05	11	13	27	00	2953	-2196	757	-287.2
2024	05	11	13	28	00	2874	-2111	764	-287.1
2024	05	11	13	29	00	2924	-2131	793	-287.1
2024	05	11	13	30	00	3062	-2281	781	-290.4
2024	05	11	13	31	00	3321	-2539	782	-290.7
2024	05	11	13	32	00	3536	-2786	750	-291.4
2024	05	11	13	33	00	3252	-2497	755	-294.4
2024	05	11	13	34	00	3322	-2485	837	-293.7
2024	05	11	13	35	00	3377	-2538	840	-296.2
2024	05	11	13	36	00	3218	-2390	828	-297.2
2024	05	11	13	37	00	2967	-2140	827	-295.0
2024	05	11	13	38	00	2910	-2066	844	-295.3
2024	05	11	13	39	00	3087	-2247	840	-297.1
2024	05	11	13	40	00	3138	-2303	835	-295.6
2024	05	11	13	41	00	3158	-2314	844	-294.0
2024	05	11	13	42	00	3423	-2535	888	-289.5
2024	05	11	13	43	00	3587	-2684	903	-283.2
2024	05	11	13	44	00	3487	-2617	870	-282.9
2024	05	11	13	45	00	3461	-2608	853	-286.8
2024	05	11	13	46	00	3564	-2716	849	-291.4
2024	05	11	13	47	00	3481	-2659	822	-298.2
2024	05	11	13	48	00	3147	-2329	818	-302.7
2024	05	11	13	49	00	3142	-2316	826	-306.3
2024	05	11	13	50	00	3221	-2385	836	-306.8
2024	05	11	13	51	00	3106	-2268	838	-306.0
2024	05	11	13	52	00	3035	-2225	810	-310.5
2024	05	11	13	53	00	3126	-2319	807	-317.1
2024	05	11	13	54	00	2974	-2176	798	-322.6
2024	05	11	13	55	00	2728	-1922	806	-331.1
2024	05	11	13	56	00	2854	-2015	839	-327.2
2024	05	11	13	57	00	2840	-1986	854	-321.5
2024	05	11	13	58	00	2801	-1947	855	-312.5
2024	05	11	13	59	00	2763	-1887	876	-309.6
2024	05	11	14	00	00	2715	-1809	906	-313.3
2024	05	11	14	01	00	2794	-1883	912	-316.7
2024	05	11	14	02	00	2956	-2015	941	-318.0
2024	05	11	14	03	00	3126	-2169	958	-314.5
2024	05	11	14	04	00	3042	-2046	995	-310.8
2024	05	11	14	05	00	2810	-1799	1011	-306.1
2024	05	11	14	06	00	2668	-1719	948	-300.1
2024	05	11	14	07	00	2609	-1723	886	-297.8
2024	05	11	14	08	00	2434	-1584	849	-299.0
2024	05	11	14	09	00	2350	-1519	831	-298.9
2024	05	11	14	10	00	2414	-1550	865	-301.4
2024	05	11	14	11	00	2341	-1440	901	-302.8
2024	05	11	14	12	00	2526	-1617	910	-303.7
2024	05	11	14	13	00	2541	-1663	878	-301.8
2024	05	11	14	14	00	2601	-1703	898	-304.5
2024	05	11	14	15	00	2486	-1597	889	-305.8
2024	05	11	14	16	00	2417	-1526	891	-306.6
2024	05	11	14	17	00	2417	-1531	886	-300.6
2024	05	11	14	18	00	2291	-1449	841	-301.8
2024	05	11	14	19	00	2126	-1295	831	-299.3
2024	05	11	14	20	00	2235	-1384	851	-288.3
2024	05	11	14	21	00	2293	-1452	841	-271.8
2024	05	11	14	22	00	2182	-1358	824	-261.4
2024	05	11	14	23	00	2183	-1396	787	-258.8
2024	05	11	14	24	00	2275	-1495	779	-264.6
2024	05	11	14	25	00	2516	-1691	825	-273.6
2024	05	11	14	26	00	2598	-1769	829	-279.1
2024	05	11	14	27	00	2557	-1735	822	-276.5
2024	05	11	14	28	00	2453	-1632	821	-264.4
2024	05	11	14	29	00	2396	-1539	857	-262.5
2024	05	11	14	30	00	2381	-1485	896	-258.9
2024	05	11	14	31	00	2155	-1230	926	-259.8
2024	05	11	14	32	00	2162	-1189	973	-263.4
2024	05	11	14	33	00	2168	-1177	991	-258.7
2024	05	11	14	34	00	2145	-1156	989	-252.5
2024	05	11	14	35	00	2134	-1219	915	-252.9
2024	05	11	14	36	00	2069	-1203	865	-252.7
2024	05	11	14	37	00	2063	-1206	857	-248.4
2024	05	11	14	38	00	2059	-1127	932	-245.8
2024	05	11	14	39	00	2075	-1124	951	-243.8
2024	05	11	14	40	00	2059	-1153	905	-242.5
2024	05	11	14	41	00	2315	-1308	1008	-239.7
2024	05	11	14	42	00	2469	-1436	1033	-243.3
2024	05	11	14	43	00	2529	-1480	1049	-237.7
2024	05	11	14	44	00	2575	-1537	1038	-239.7
2024	05	11	14	45	00	2529	-1534	995	-242.9
2024	05	11	14	46	00	2523	-1498	1025	-244.7
2024	05	11	14	47	00	2443	-1385	1058	-243.1
2024	05	11	14	48	00	2301	-1280	1021	-241.6
2024	05	11	14	49	00	2163	-1184	979	-235.7
2024	05	11	14	50	00	2113	-1159	954	-229.9
2024	05	11	14	51	00	2225	-1247	978	-230.4
2024	05	11	14	52	00	2418	-1392	1026	-229.6
2024	05	11	14	53	00	2618	-1545	1072	-225.5
2024	05	11	14	54	00	2674	-1631	1043	-221.4
2024	05	11	14	55	00	2578	-1567	1010	-220.7
2024	05	11	14	56	00	2623	-1664	959	-222.6
2024	05	11	14	57	00	2669	-1710	959	-224.1
2024	05	11	14	58	00	2592	-1617	975	-225.5
2024	05	11	14	59	00	2414	-1440	974	-225.9
2024	05	11	15	00	00	2346	-1377	969	-227.9
2024	05	11	15	01	00	2246	-1252	994	-226.5
2024	05	11	15	02	00	2232	-1222	1010	-226.4
2024	05	11	15	03	00	2349	-1372	978	-225.7
2024	05	11	15	04	00	2435	-1503	932	-229.2
2024	05	11	15	05	00	2360	-1459	901	-229.8
2024	05	11	15	06	00	2426	-1487	939	-230.5
2024	05	11	15	07	00	2502	-1554	948	-232.1
2024	05	11	15	08	00	2464	-1516	948	-232.3
2024	05	11	15	09	00	2515	-1550	964	-235.6
2024	05	11	15	10	00	2504	-1543	961	-238.2
2024	05	11	15	11	00	2471	-1499	972	-252.1
2024	05	11	15	12	00	2457	-1474	983	-257.7
2024	05	11	15	13	00	2409	-1421	989	-256.7
2024	05	11	15	14	00	2236	-1274	963	-255.5
2024	05	11	15	15	00	2194	-1235	959	-255.6
2024	05	11	15	16	00	2109	-1177	932	-255.8
2024	05	11	15	17	00	2227	-1286	942	-256.6
2024	05	11	15	18	00	2228	-1322	906	-257.2
2024	05	11	15	19	00	2113	-1270	843	-256.0
2024	05	11	15	20	00	2065	-1264	800	-253.5
2024	05	11	15	21	00	2173	-1368	806	-252.5
2024	05	11	15	22	00	2193	-1389	804	-253.3
2024	05	11	15	23	00	2186	-1382	804	-252.4
2024	05	11	15	24	00	2220	-1401	819	-251.5
2024	05	11	15	25	00	2276	-1439	837	-248.6
2024	05	11	15	26	00	2196	-1371	825	-241.7
2024	05	11	15	27	00	2242	-1417	825	-239.0
2024	05	11	15	28	00	2379	-1546	834	-239.2
2024	05	11	15	29	00	2505	-1692	813	-240.9
2024	05	11	15	30	00	2628	-1805	823	-243.0
2024	05	11	15	31	00	2556	-1766	791	-241.0
2024	05	11	15	32	00	2426	-1684	741	-245.4
2024	05	11	15	33	00	2403	-1643	760	-247.5
2024	05	11	15	34	00	2519	-1746	773	-245.9
2024	05	11	15	35	00	2512	-1764	748	-246.7
2024	05	11	15	36	00	2471	-1760	712	-247.5
2024	05	11	15	37	00	2326	-1647	679	-248.6
2024	05	11	15	38	00	2218	-1550	669	-249.0
2024	05	11	15	39	00	2352	-1633	719	-245.1
2024	05	11	15	40	00	2597	-1852	745	-243.5
2024	05	11	15	41	00	2559	-1796	763	-244.7
2024	05	11	15	42	00	2351	-1576	775	-244.5
2024	05	11	15	43	00	2466	-1703	764	-245.3
2024	05	11	15	44	00	2576	-1810	766	-249.2
2024	05	11	15	45	00	2474	-1721	754	-248.8
2024	05	11	15	46	00	2382	-1621	761	-255.2
2024	05	11	15	47	00	2313	-1556	757	-262.8
2024	05	11	15	48	00	2131	-1374	757	-266.3
2024	05	11	15	49	00	2105	-1356	748	-265.6
2024	05	11	15	50	00	2197	-1443	754	-260.0
2024	05	11	15	51	00	2162	-1399	763	-253.2
2024	05	11	15	52	00	2168	-1422	746	-250.6
2024	05	11	15	53	00	2252	-1511	741	-250.7
2024	05	11	15	54	00	2421	-1678	743	-249.7
2024	05	11	15	55	00	2561	-1816	745	-249.6
2024	05	11	15	56	00	2449	-1717	732	-248.7
2024	05	11	15	57	00	2173	-1450	723	-251.2
2024	05	11	15	58	00	2204	-1494	710	-255.0
2024	05	11	15	59	00	2326	-1674	652	-255.4
2024	05	11	16	00	00	2454	-1814	640	-254.7
2024	05	11	16	01	00	2303	-1700	602	-258.0
2024	05	11	16	02	00	2130	-1561	569	-260.1
2024	05	11	16	03	00	2130	-1570	560	-262.1
2024	05	11	16	04	00	2176	-1631	545	-264.6
2024	05	11	16	05	00	1846	-1315	531	-267.2
2024	05	11	16	06	00	1622	-1133	490	-267.9
2024	05	11	16	07	00	1763	-1279	484	-264.5
2024	05	11	16	08	00	1776	-1307	469	-263.2
2024	05	11	16	09	00	1970	-1524	447	-263.7
2024	05	11	16	10	00	2011	-1563	448	-263.6
2024	05	11	16	11	00	2138	-1663	475	-263.9
2024	05	11	16	12	00	2040	-1546	494	-263.7
2024	05	11	16	13	00	1927	-1427	500	-264.6
2024	05	11	16	14	00	2015	-1534	481	-265.1
2024	05	11	16	15	00	2033	-1557	477	-265.3
2024	05	11	16	16	00	1932	-1473	460	-265.9
2024	05	11	16	17	00	1875	-1427	447	-267.2
2024	05	11	16	18	00	1829	-1373	456	-268.5
2024	05	11	16	19	00	1922	-1465	457	-272.0
2024	05	11	16	20	00	1975	-1523	452	-272.9
2024	05	11	16	21	00	1830	-1408	422	-273.4
2024	05	11	16	22	00	1809	-1404	404	-274.5
2024	05	11	16	23	00	2010	-1613	397	-273.7
2024	05	11	16	24	00	1988	-1615	373	-272.0
2024	05	11	16	25	00	2084	-1690	394	-271.9
2024	05	11	16	26	00	2016	-1620	396	-273.7
2024	05	11	16	27	00	1887	-1488	399	-274.5
2024	05	11	16	28	00	1925	-1514	411	-276.0
2024	05	11	16	29	00	2149	-1725	424	-277.5
2024	05	11	16	30	00	2208	-1765	444	-278.7
2024	05	11	16	31	00	2165	-1695	470	-281.0
2024	05	11	16	32	00	2038	-1537	501	-281.6
2024	05	11	16	33	00	2082	-1563	518	-281.3
2024	05	11	16	34	00	1804	-1306	498	-276.6
2024	05	11	16	35	00	1687	-1204	483	-276.5
2024	05	11	16	36	00	1651	-1194	457	-277.0
2024	05	11	16	37	00	1617	-1162	455	-275.4
2024	05	11	16	38	00	1700	-1244	456	-275.7
2024	05	11	16	39	00	1737	-1293	445	-270.2
2024	05	11	16	40	00	1811	-1352	459	-271.5
2024	05	11	16	41	00	1820	-1365	455	-274.1
2024	05	11	16	42	00	1738	-1295	443	-276.8
2024	05	11	16	43	00	1667	-1217	450	-280.6
2024	05	11	16	44	00	1584	-1129	455	-282.4
2024	05	11	16	45	00	1590	-1151	438	-283.1
2024	05	11	16	46	00	1708	-1281	427	-285.2
2024	05	11	16	47	00	1735	-1304	431	-283.1
2024	05	11	16	48	00	1660	-1222	438	-281.7
2024	05	11	16	49	00	1698	-1253	445	-282.8
2024	05	11	16	50	00	1667	-1220	447	-282.0
2024	05	11	16	51	00	1669	-1225	444	-281.0
2024	05	11	16	52	00	1693	-1242	451	-280.5
2024	05	11	16	53	00	1674	-1230	444	-278.5
2024	05	11	16	54	00	1709	-1279	430	-279.3
2024	05	11	16	55	00	1677	-1264	413	-280.0
2024	05	11	16	56	00	1685	-1285	400	-279.4
2024	05	11	16	57	00	1648	-1259	389	-276.6
2024	05	11	16	58	00	1564	-1183	380	-275.7
2024	05	11	16	59	00	1465	-1102	363	-275.6
2024	05	11	17	00	00	1364	-1024	341	-275.1
2024	05	11	17	01	00	1382	-1057	324	-273.0
2024	05	11	17	02	00	1365	-1049	316	-272.6
2024	05	11	17	03	00	1406	-1073	333	-273.4
2024	05	11	17	04	00	1407	-1060	347	-275.3
2024	05	11	17	05	00	1390	-1044	345	-277.9
2024	05	11	17	06	00	1389	-1047	341	-277.0
2024	05	11	17	07	00	1381	-1043	338	-268.5
2024	05	11	17	08	00	1200	-892	307	-259.7
2024	05	11	17	09	00	1233	-931	302	-252.1
2024	05	11	17	10	00	1258	-929	329	-243.8
2024	05	11	17	11	00	1161	-779	382	-239.6
2024	05	11	17	12	00	1184	-791	393	-237.7
2024	05	11	17	13	00	1171	-795	376	-233.5
2024	05	11	17	14	00	1183	-833	350	-229.8
2024	05	11	17	15	00	1131	-804	327	-227.1
2024	05	11	17	16	00	1094	-776	318	-226.5
2024	05	11	17	17	00	1066	-752	314	-228.0
2024	05	11	17	18	00	1092	-778	314	-230.0
2024	05	11	17	19	00	1171	-866	306	-230.4
2024	05	11	17	20	00	1220	-943	276	-231.1
2024	05	11	17	21	00	1242	-1000	243	-233.0
2024	05	11	17	22	00	1291	-1066	225	-235.1
2024	05	11	17	23	00	1276	-1043	233	-235.1
2024	05	11	17	24	00	1210	-949	261	-233.8
2024	05	11	17	25	00	1282	-998	284	-226.1
2024	05	11	17	26	00	1332	-1084	248	-214.9
2024	05	11	17	27	00	1270	-1019	250	-212.0
2024	05	11	17	28	00	1274	-991	283	-211.7
2024	05	11	17	29	00	1287	-962	325	-210.1
2024	05	11	17	30	00	1175	-834	340	-211.3
2024	05	11	17	31	00	1159	-762	397	-211.6
2024	05	11	17	32	00	1214	-767	448	-212.4
2024	05	11	17	33	00	1274	-814	460	-214.3
2024	05	11	17	34	00	1267	-791	477	-217.2
2024	05	11	17	35	00	1283	-784	498	-220.4
2024	05	11	17	36	00	1222	-774	447	-220.1
2024	05	11	17	37	00	1086	-770	316	-218.9
2024	05	11	17	38	00	1106	-870	236	-215.8
2024	05	11	17	39	00	1206	-898	308	-215.3
2024	05	11	17	40	00	1041	-680	360	-216.5
2024	05	11	17	41	00	921	-536	386	-217.9
2024	05	11	17	42	00	918	-590	328	-219.8
2024	05	11	17	43	00	969	-631	338	-220.6
2024	05	11	17	44	00	1002	-651	351	-223.8
2024	05	11	17	45	00	1025	-652	373	-223.3
2024	05	11	17	46	00	1216	-840	376	-222.2
2024	05	11	17	47	00	1177	-829	347	-221.2
2024	05	11	17	48	00	999	-619	380	-220.7
2024	05	11	17	49	00	900	-570	331	-219.2
2024	05	11	17	50	00	908	-570	338	-218.3
2024	05	11	17	51	00	992	-607	385	-216.4
2024	05	11	17	52	00	983	-596	387	-214.7
2024	05	11	17	53	00	926	-611	316	-209.6
2024	05	11	17	54	00	1069	-652	417	-206.8
2024	05	11	17	55	00	1040	-607	434	-208.9
2024	05	11	17	56	00	1000	-614	386	-210.4
2024	05	11	17	57	00	941	-560	382	-207.4
2024	05	11	17	58	00	951	-568	383	-201.4
2024	05	11	17	59	00	1040	-687	352	-199.4
2024	05	11	18	00	00	1136	-756	380	-196.4
2024	05	11	18	01	00	1058	-732	326	-196.1
2024	05	11	18	02	00	996	-713	283	-195.2
2024	05	11	18	03	00	957	-714	243	-194.9
2024	05	11	18	04	00	958	-693	265	-194.8
2024	05	11	18	05	00	890	-594	296	-195.0
2024	05	11	18	06	00	807	-493	313	-196.7
2024	05	11	18	07	00	679	-378	301	-196.1
2024	05	11	18	08	00	608	-377	231	-195.8
2024	05	11	18	09	00	665	-426	239	-196.3
2024	05	11	18	10	00	692	-446	245	-196.8
2024	05	11	18	11	00	688	-436	252	-198.8
2024	05	11	18	12	00	692	-442	251	-199.7
2024	05	11	18	13	00	666	-406	260	-200.7
2024	05	11	18	14	00	628	-355	273	-199.6
2024	05	11	18	15	00	600	-289	311	-201.8
2024	05	11	18	16	00	577	-268	309	-204.0
2024	05	11	18	17	00	612	-270	342	-206.5
2024	05	11	18	18	00	774	-268	506	-192.8
2024	05	11	18	19	00	882	-350	532	-170.1
2024	05	11	18	20	00	1198	-549	650	-173.3
2024	05	11	18	21	00	1311	-603	709	-180.5
2024	05	11	18	22	00	1446	-585	862	-168.1
2024	05	11	18	23	00	1570	-664	906	-148.7
2024	05	11	18	24	00	1544	-671	873	-147.8
2024	05	11	18	25	00	1432	-629	803	-153.0
2024	05	11	18	26	00	1381	-603	777	-156.2
2024	05	11	18	27	00	1461	-653	808	-152.9
2024	05	11	18	28	00	1286	-514	771	-150.1
2024	05	11	18	29	00	1213	-431	783	-155.9
2024	05	11	18	30	00	1188	-397	790	-158.7
2024	05	11	18	31	00	1212	-462	750	-159.7
2024	05	11	18	32	00	1333	-506	827	-162.3
2024	05	11	18	33	00	1260	-436	824	-167.9
2024	05	11	18	34	00	1044	-314	729	-177.4
2024	05	11	18	35	00	996	-174	822	-181.2
2024	05	11	18	36	00	1124	-162	962	-176.0
2024	05	11	18	37	00	1077	-137	940	-164.4
2024	05	11	18	38	00	1069	-144	925	-168.8
2024	05	11	18	39	00	1130	-151	979	-171.2
2024	05	11	18	40	00	1179	-166	1013	-164.4
2024	05	11	18	41	00	1206	-124	1082	-145.1
2024	05	11	18	42	00	1177	-159	1018	-134.6
2024	05	11	18	43	00	1249	-256	993	-138.6
2024	05	11	18	44	00	1217	-232	985	-133.5
2024	05	11	18	45	00	1428	-417	1011	-133.1
2024	05	11	18	46	00	1279	-407	872	-136.7
2024	05	11	18	47	00	1089	-333	756	-151.5
2024	05	11	18	48	00	1009	-346	664	-154.1
2024	05	11	18	49	00	970	-298	673	-157.1
2024	05	11	18	50	00	1018	-339	678	-161.5
2024	05	11	18	51	00	1006	-311	694	-176.1
2024	05	11	18	52	00	1202	-348	854	-180.9
2024	05	11	18	53	00	1163	-307	856	-180.0
2024	05	11	18	54	00	1224	-249	975	-177.4
2024	05	11	18	55	00	1176	-207	970	-173.7
2024	05	11	18	56	00	1073	-142	931	-172.2
2024	05	11	18	57	00	942	-189	753	-171.0
2024	05	11	18	58	00	702	-239	463	-170.8
2024	05	11	18	59	00	516	-267	249	-172.4
2024	05	11	19	00	00	513	-254	259	-169.2
2024	05	11	19	01	00	562	-281	281	-166.7
2024	05	11	19	02	00	648	-344	305	-164.1
2024	05	11	19	03	00	666	-379	287	-163.8
2024	05	11	19	04	00	617	-361	256	-160.8
2024	05	11	19	05	00	603	-380	223	-158.4
2024	05	11	19	06	00	533	-327	207	-157.4
2024	05	11	19	07	00	563	-361	203	-158.2
2024	05	11	19	08	00	611	-370	241	-157.7
2024	05	11	19	09	00	749	-489	260	-159.0
2024	05	11	19	10	00	845	-556	289	-171.2
2024	05	11	19	11	00	871	-557	314	-175.8
2024	05	11	19	12	00	791	-497	294	-170.4
2024	05	11	19	13	00	796	-486	310	-160.5
2024	05	11	19	14	00	722	-443	279	-160.7
2024	05	11	19	15	00	917	-583	335	-159.4
2024	05	11	19	16	00	1023	-660	363	-156.3
2024	05	11	19	17	00	1033	-690	343	-155.2
2024	05	11	19	18	00	1123	-782	341	-151.8
2024	05	11	19	19	00	1297	-963	334	-153.6
2024	05	11	19	20	00	1622	-1230	391	-152.3
2024	05	11	19	21	00	1758	-1315	443	-139.3
2024	05	11	19	22	00	1752	-1288	464	-133.4
2024	05	11	19	23	00	1548	-1059	489	-136.1
2024	05	11	19	24	00	1511	-993	518	-134.1
2024	05	11	19	25	00	1513	-1014	499	-135.9
2024	05	11	19	26	00	1343	-915	428	-151.3
2024	05	11	19	27	00	1194	-771	424	-160.4
2024	05	11	19	28	00	1282	-714	567	-165.2
2024	05	11	19	29	00	1238	-605	633	-162.2
2024	05	11	19	30	00	1036	-410	626	-150.2
2024	05	11	19	31	00	866	-298	568	-152.6
2024	05	11	19	32	00	869	-349	519	-160.7
2024	05	11	19	33	00	1067	-486	581	-171.0
2024	05	11	19	34	00	975	-406	569	-178.5
2024	05	11	19	35	00	858	-293	565	-186.5
2024	05	11	19	36	00	713	-291	422	-198.6
2024	05	11	19	37	00	810	-462	348	-197.1
2024	05	11	19	38	00	700	-384	316	-182.4
2024	05	11	19	39	00	569	-228	341	-169.2
2024	05	11	19	40	00	620	-290	330	-163.1
2024	05	11	19	41	00	814	-329	485	-165.9
2024	05	11	19	42	00	821	-367	454	-156.4
2024	05	11	19	43	00	692	-322	370	-156.9
2024	05	11	19	44	00	490	-276	214	-162.8
2024	05	11	19	45	00	465	-248	217	-167.2
2024	05	11	19	46	00	539	-320	219	-169.4
2024	05	11	19	47	00	574	-356	217	-181.0
2024	05	11	19	48	00	469	-333	136	-183.7
2024	05	11	19	49	00	456	-290	166	-184.6
2024	05	11	19	50	00	550	-259	290	-182.7
2024	05	11	19	51	00	534	-258	276	-183.4
2024	05	11	19	52	00	530	-270	260	-182.4
2024	05	11	19	53	00	480	-284	197	-176.7
2024	05	11	19	54	00	405	-280	125	-175.5
2024	05	11	19	55	00	417	-293	124	-179.3
2024	05	11	19	56	00	431	-280	151	-180.8
2024	05	11	19	57	00	430	-283	146	-182.3
2024	05	11	19	58	00	434	-274	159	-183.4
2024	05	11	19	59	00	424	-317	107	-191.4
2024	05	11	20	00	00	447	-314	133	-193.5
2024	05	11	20	01	00	448	-245	203	-181.5
2024	05	11	20	02	00	505	-332	173	-157.3
2024	05	11	20	03	00	664	-398	266	-156.9
2024	05	11	20	04	00	669	-409	259	-170.0
2024	05	11	20	05	00	475	-375	100	-194.5
2024	05	11	20	06	00	439	-324	116	-214.2
2024	05	11	20	07	00	420	-283	136	-218.9
2024	05	11	20	08	00	455	-304	151	-210.8
2024	05	11	20	09	00	420	-267	153	-203.0
2024	05	11	20	10	00	471	-255	216	-199.6
2024	05	11	20	11	00	567	-241	327	-198.5
2024	05	11	20	12	00	574	-265	308	-196.6
2024	05	11	20	13	00	552	-261	291	-187.5
2024	05	11	20	14	00	730	-318	412	-167.0
2024	05	11	20	15	00	828	-288	540	-146.3
2024	05	11	20	16	00	974	-289	685	-144.9
2024	05	11	20	17	00	991	-317	674	-151.2
2024	05	11	20	18	00	777	-366	411	-155.7
2024	05	11	20	19	00	533	-370	162	-153.7
2024	05	11	20	20	00	531	-353	178	-150.5
2024	05	11	20	21	00	534	-343	191	-150.1
2024	05	11	20	22	00	637	-361	275	-153.4
2024	05	11	20	23	00	591	-329	262	-160.8
2024	05	11	20	24	00	594	-319	275	-161.7
2024	05	11	20	25	00	611	-310	301	-158.2
2024	05	11	20	26	00	633	-332	301	-152.6
2024	05	11	20	27	00	683	-367	316	-148.8
2024	05	11	20	28	00	716	-366	351	-151.0
2024	05	11	20	29	00	830	-439	392	-145.0
2024	05	11	20	30	00	884	-474	411	-142.3
2024	05	11	20	31	00	893	-465	428	-141.1
2024	05	11	20	32	00	858	-427	431	-139.2
2024	05	11	20	33	00	802	-405	397	-143.6
2024	05	11	20	34	00	793	-392	400	-151.3
2024	05	11	20	35	00	776	-362	414	-151.8
2024	05	11	20	36	00	735	-343	392	-152.9
2024	05	11	20	37	00	744	-334	411	-153.8
2024	05	11	20	38	00	766	-327	439	-154.9
2024	05	11	20	39	00	842	-414	428	-156.3
2024	05	11	20	40	00	1098	-655	443	-157.6
2024	05	11	20	41	00	1401	-930	471	-156.5
2024	05	11	20	42	00	1524	-1076	449	-154.9
2024	05	11	20	43	00	1888	-1457	431	-154.6
2024	05	11	20	44	00	2029	-1559	471	-151.9
2024	05	11	20	45	00	1846	-1350	496	-148.0
2024	05	11	20	46	00	1806	-1314	492	-144.8
2024	05	11	20	47	00	1795	-1291	504	-141.1
2024	05	11	20	48	00	1881	-1347	534	-134.8
2024	05	11	20	49	00	1992	-1432	560	-130.4
2024	05	11	20	50	00	1932	-1367	565	-130.2
2024	05	11	20	51	00	1989	-1426	562	-131.6
2024	05	11	20	52	00	2009	-1475	534	-132.2
2024	05	11	20	53	00	2058	-1501	557	-133.3
2024	05	11	20	54	00	2020	-1449	571	-135.6
2024	05	11	20	55	00	1887	-1367	520	-137.4
2024	05	11	20	56	00	1803	-1301	502	-138.6
2024	05	11	20	57	00	1826	-1309	517	-142.1
2024	05	11	20	58	00	2013	-1502	511	-148.9
2024	05	11	20	59	00	2146	-1651	495	-152.2
2024	05	11	21	00	00	1918	-1451	467	-150.4
2024	05	11	21	01	00	1935	-1451	484	-150.9
2024	05	11	21	02	00	1960	-1452	508	-152.6
