MIDL 32Re Data for 2024-05 (GSM nT, km/s, cm^-3, K)
year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2024  5 10  4 43    -0.19    -0.15    -2.28    -427.4     -7.77    -14.70    12.740      52278    0    0    0    0    0
2024  5 10  4 44    -0.17    -0.18    -2.29    -427.3     -8.29    -14.84    12.693      52045    0    0    0    0    0
2024  5 10  4 45    -0.15    -0.18    -2.24    -427.3     -8.22    -14.94    12.745      51493    0    0    0    0    0
2024  5 10  4 46    -0.15    -0.16    -2.18    -427.3     -8.03    -14.72    12.876      49686    0    0    0    0    0
2024  5 10  4 47    -0.18    -0.17    -2.17    -427.2     -7.74    -14.60    12.981      48267    0    0    0    0    0
2024  5 10  4 48    -0.22    -0.23    -2.21    -427.0     -7.90    -14.43    13.022      48267    0    0    0    0    0
2024  5 10  4 49    -0.21    -0.31    -2.31    -426.9     -8.32    -14.40    13.011      48747    0    0    0    0    0
2024  5 10  4 50    -0.19    -0.35    -2.41    -427.0     -8.15    -14.99    12.980      49519    0    0    0    0    0
2024  5 10  4 51    -0.17    -0.42    -2.43    -427.1     -7.30    -15.33    12.963      50947    0    0    0    0    0
2024  5 10  4 52    -0.04    -0.58    -2.40    -427.2     -6.65    -15.38    12.983      54198    0    0    0    0    0
2024  5 10  4 53     0.12    -0.69    -2.36    -427.0     -6.23    -15.40    12.979      55847    0    0    0    0    0
2024  5 10  4 54     0.16    -0.71    -2.32    -426.7     -5.78    -15.54    12.887      56036    0    0    0    0    0
2024  5 10  4 55     0.14    -0.76    -2.31    -426.6     -5.28    -16.08    12.789      56566    0    0    0    0    0
2024  5 10  4 56     0.07    -0.67    -2.24    -426.5     -5.44    -16.81    12.747      57238    0    1    1    1    1
2024  5 10  4 57     0.04    -0.56    -2.08    -426.5     -6.67    -17.78    12.655      57780    0    1    1    1    1
2024  5 10  4 58     0.06    -0.46    -2.05    -426.6     -7.85    -19.67    12.451      57896    0    1    1    1    1
2024  5 10  4 59     0.13    -0.57    -2.04    -426.6     -7.88    -21.41    12.203      57923    0    1    1    1    1
2024  5 10  5  0     0.35    -0.80    -1.43    -426.3     -8.25    -21.53    12.115      57301    0    0    0    0    0
2024  5 10  5  1     0.69    -0.81    -0.05    -425.9     -9.27    -20.55    12.133      55965    0    0    0    0    0
2024  5 10  5  2     0.56    -0.84     0.17    -425.9    -10.22    -20.23    12.227      56008    0    0    0    0    0
2024  5 10  5  3     0.58    -0.86    -0.14    -426.2    -10.98    -21.03    12.357      56609    0    0    0    0    0
2024  5 10  5  4     0.78    -0.75    -0.54    -426.5    -11.12    -22.47    12.254      58237    0    0    0    0    0
2024  5 10  5  5     1.17    -0.57    -0.38    -426.6    -11.14    -23.26    12.127      59386    0    0    0    0    0
2024  5 10  5  6     1.35    -0.50    -0.40    -426.5    -10.98    -22.96    12.092      59576    0    1    1    1    1
2024  5 10  5  7     1.37    -0.38    -0.41    -426.1    -10.63    -21.89    12.028      59689    0    1    1    1    1
2024  5 10  5  8     1.37    -0.32    -0.41    -425.7    -10.63    -21.40    11.939      59999    0    1    1    1    1
2024  5 10  5  9     1.35    -0.39    -0.32    -425.1    -10.40    -21.39    11.822      60338    0    1    1    1    1
2024  5 10  5 10     1.24    -0.54    -0.07    -424.5    -10.24    -21.27    11.725      60174    0    0    0    0    0
2024  5 10  5 11     1.23    -0.75     0.15    -423.7    -10.49    -20.70    11.623      58975    0    0    0    0    0
2024  5 10  5 12     1.26    -0.64     0.33    -423.2    -10.51    -19.58    11.572      58316    0    0    0    0    0
2024  5 10  5 13     1.20    -0.55    -0.17    -422.9    -10.45    -18.52    11.498      58305    0    1    1    1    1
2024  5 10  5 14     1.06    -0.41    -0.47    -423.1    -10.39    -18.63    11.434      59233    0    1    1    1    1
2024  5 10  5 15     1.04    -0.31    -0.75    -423.5    -10.32    -19.80    11.366      59983    0    1    1    1    1
2024  5 10  5 16     1.42    -0.44    -0.85    -423.6    -10.26    -20.83    11.218      60907    0    1    1    1    1
2024  5 10  5 17     1.42    -0.44    -0.88    -423.2    -10.20    -22.45    11.095      61659    0    1    1    1    1
2024  5 10  5 18     1.42    -0.79    -0.14    -423.0    -10.14    -23.66    10.969      61672    0    1    1    1    1
2024  5 10  5 19     1.36    -0.84    -0.37    -423.4    -10.07    -23.69    10.605      61626    0    1    1    1    1
2024  5 10  5 20     1.24    -0.74    -0.50    -423.7    -10.01    -23.48    10.376      61578    0    1    1    1    1
2024  5 10  5 21     0.97    -0.52    -0.60    -423.6     -9.94    -23.28    10.399      61532    0    1    1    1    1
2024  5 10  5 22     0.66    -0.52    -0.65    -424.0     -9.88    -23.07    10.382      61484    0    1    1    1    1
2024  5 10  5 23     0.56    -0.52    -0.77    -423.0     -9.82    -22.88    10.108      61442    0    1    1    1    1
2024  5 10  5 24     0.41    -0.70    -0.81    -422.1     -9.77    -22.70     9.767      61401    0    1    1    1    1
2024  5 10  5 25     0.37    -0.73    -0.93    -421.4     -9.71    -22.52     9.435      61359    0    1    1    1    1
2024  5 10  5 26     0.67    -0.59    -1.07    -421.5     -9.64    -22.31     9.102      61312    0    1    1    1    1
2024  5 10  5 27     0.82    -0.56    -1.05    -422.3     -9.57    -22.09     8.780      61262    0    1    1    1    1
2024  5 10  5 28     0.77    -0.34    -1.12    -422.5     -9.51    -21.88     8.493      61215    0    1    1    1    1
