year day hr min sec Np Tp V_gse_x V_gse_y V_gse_z B_gse_x B_gse_y B_gse_z pos_gse_x pos_gse_y pos_gse_z 
BEGIN DATA
2019 218 23 12  0.029      2.386  1.7896e+05   -602.65     17.28    -22.01   -2.426    0.760   -1.589  1.4410e+06  1.4285e+05 -7.7420e+04
2019 218 23 13  4.051      2.301  1.7568e+05   -604.36     18.93    -18.92   -1.912    0.654   -2.260  1.4410e+06  1.4285e+05 -7.7423e+04
2019 218 23 14  7.987      2.449  1.5876e+05   -607.21     18.94    -15.45   -1.570    0.536   -2.140  1.4410e+06  1.4286e+05 -7.7427e+04
2019 218 23 15 12.010      2.412  1.7550e+05   -603.73     25.04    -20.02   -1.346    0.313   -2.404  1.4410e+06  1.4286e+05 -7.7430e+04
2019 218 23 16 16.032      2.274  1.5685e+05   -610.91     17.86    -16.28   -1.336    0.711   -2.716  1.4410e+06  1.4287e+05 -7.7433e+04
2019 218 23 17 20.054      2.380  1.4949e+05   -611.68     16.45    -14.52   -1.159    1.136   -2.770  1.4410e+06  1.4288e+05 -7.7436e+04
2019 218 23 18 23.990      2.399  1.5218e+05   -611.51     19.91    -15.60   -1.665    0.579   -2.340  1.4410e+06  1.4288e+05 -7.7440e+04
2019 218 23 19 28.013      2.205  1.7205e+05   -606.77     14.69    -21.45   -1.714    0.952   -2.063  1.4410e+06  1.4289e+05 -7.7443e+04
2019 218 23 20 32.035      2.375  1.6422e+05   -606.94     19.61    -16.15   -1.529    0.608   -2.374  1.4410e+06  1.4289e+05 -7.7446e+04
2019 218 23 21 36.058      2.413  1.6919e+05   -606.12     19.32    -17.39   -1.582    0.550   -2.298  1.4410e+06  1.4290e+05 -7.7449e+04
2019 218 23 22 39.994  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -1.842    0.351   -2.149  1.4410e+06  1.4291e+05 -7.7453e+04
2019 218 23 23 44.016      2.507  1.7645e+05   -601.66     18.83    -19.69   -2.380    0.158   -1.931  1.4410e+06  1.4291e+05 -7.7456e+04
2019 218 23 24 48.038      2.366  1.9042e+05   -600.54     22.88    -24.62   -2.437    0.152   -2.048  1.4410e+06  1.4292e+05 -7.7459e+04
2019 218 23 25 51.974      2.514  1.8356e+05   -600.49     22.07    -22.24   -2.671    0.032   -1.794  1.4410e+06  1.4292e+05 -7.7462e+04
2019 218 23 26 55.997      2.410  1.9031e+05   -597.24     23.79    -29.37   -2.944   -0.323   -1.191  1.4410e+06  1.4293e+05 -7.7466e+04
2019 218 23 28  0.019      2.358  1.9468e+05   -596.21     23.62    -32.68   -3.082   -0.066   -1.349  1.4410e+06  1.4293e+05 -7.7469e+04
2019 218 23 29  4.042      2.413  1.7581e+05   -602.03     20.12    -21.51   -2.602    0.330   -2.208  1.4410e+06  1.4294e+05 -7.7472e+04
2019 218 23 30  7.978      2.358  1.8238e+05   -604.15     17.79    -22.38   -2.832    0.493   -1.891  1.4410e+06  1.4295e+05 -7.7475e+04
2019 218 23 31 12.000      2.450  1.8521e+05   -600.67     20.25    -23.31   -2.456    0.172   -2.209  1.4410e+06  1.4295e+05 -7.7479e+04
2019 218 23 32 16.022      2.480  1.7543e+05   -599.53     22.69    -25.83   -2.572   -0.104   -1.825  1.4410e+06  1.4296e+05 -7.7482e+04
2019 218 23 33 20.045      2.448  1.6104e+05   -601.95     20.94    -20.20   -2.202    0.185   -2.400  1.4410e+06  1.4296e+05 -7.7485e+04
2019 218 23 34 23.981      2.551  1.6834e+05   -600.96     23.42    -22.52   -2.380   -0.026   -2.205  1.4410e+06  1.4297e+05 -7.7489e+04
2019 218 23 35 28.003      2.255  1.7035e+05   -601.07     22.34    -20.39   -2.201   -0.122   -2.530  1.4410e+06  1.4298e+05 -7.7492e+04
2019 218 23 36 32.026      2.341  1.6020e+05   -597.55     23.97    -23.71   -2.419   -0.190   -2.340  1.4410e+06  1.4298e+05 -7.7495e+04
2019 218 23 37 36.048      2.443  1.8814e+05   -596.50     23.33    -32.26   -3.017    0.598   -0.887  1.4410e+06  1.4299e+05 -7.7498e+04
2019 218 23 38 39.984      2.666  1.7704e+05   -596.57     23.49    -22.61   -2.909    0.326   -1.327  1.4410e+06  1.4299e+05 -7.7502e+04
2019 218 23 39 44.006      2.275  1.9242e+05   -596.34     25.31    -29.91   -3.150   -0.169   -0.869  1.4410e+06  1.4300e+05 -7.7505e+04
2019 218 23 40 48.029      2.502  1.7692e+05   -589.66     23.54    -23.97   -2.710    0.311   -1.598  1.4410e+06  1.4301e+05 -7.7508e+04
2019 218 23 41 52.051      2.423  1.7524e+05   -595.81     28.33    -19.40   -2.014    0.138   -2.551  1.4410e+06  1.4301e+05 -7.7511e+04
2019 218 23 42 55.987      2.253  1.7489e+05   -600.48     22.78    -18.68   -2.591    0.289   -2.053  1.4410e+06  1.4302e+05 -7.7515e+04
2019 218 23 44  0.010      2.440  1.7156e+05   -597.13     22.42    -20.12   -2.717    0.237   -1.978  1.4410e+06  1.4302e+05 -7.7518e+04
2019 218 23 45  4.032      2.618  1.6687e+05   -598.49     22.96    -20.45   -2.586   -0.077   -2.020  1.4410e+06  1.4303e+05 -7.7521e+04
2019 218 23 46  8.054      2.423  1.5497e+05   -598.19     28.40    -19.88   -2.488   -0.527   -2.111  1.4410e+06  1.4304e+05 -7.7524e+04
2019 218 23 47 11.990      2.402  1.6214e+05   -597.40     24.83    -21.29   -2.466   -0.319   -2.134  1.4410e+06  1.4304e+05 -7.7528e+04
2019 218 23 48 16.013      2.339  1.5868e+05   -597.91     22.43    -22.27   -2.699   -0.046   -1.868  1.4410e+06  1.4305e+05 -7.7531e+04
2019 218 23 49 20.035      2.390  1.5822e+05   -594.46     20.93    -24.00   -2.814    0.056   -1.789  1.4410e+06  1.4305e+05 -7.7534e+04
2019 218 23 50 24.058      2.408  1.6016e+05   -595.63     21.51    -22.99   -2.787    0.360   -1.759  1.4410e+06  1.4306e+05 -7.7537e+04
2019 218 23 51 27.994      2.533  1.8401e+05   -594.27     25.93    -22.07   -1.281    2.287   -0.901  1.4410e+06  1.4307e+05 -7.7541e+04
2019 218 23 52 32.016  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -1.702    1.930   -1.127  1.4410e+06  1.4307e+05 -7.7544e+04
2019 218 23 53 36.038      2.293  1.6572e+05   -601.85     28.71    -32.69   -2.904   -0.925   -1.345  1.4410e+06  1.4308e+05 -7.7547e+04
2019 218 23 54 39.974      2.208  1.4820e+05   -595.94     21.66    -25.99   -3.206   -0.360   -1.868  1.4410e+06  1.4308e+05 -7.7550e+04
2019 218 23 55 43.997  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -2.755   -1.193   -1.636  1.4410e+06  1.4309e+05 -7.7554e+04
2019 218 23 56 48.019      2.241  1.6862e+05   -597.74     27.99    -27.81   -2.991   -0.976   -1.426  1.4410e+06  1.4310e+05 -7.7557e+04
2019 218 23 57 52.042      2.400  1.5467e+05   -588.80     31.69    -20.83   -2.809   -0.936   -1.602  1.4410e+06  1.4310e+05 -7.7560e+04
2019 218 23 58 55.978      2.384  1.6123e+05  -9999.90  -9999.90  -9999.90   -2.887   -0.943   -1.186  1.4410e+06  1.4311e+05 -7.7563e+04
2019 219  0  0  0.000      2.286  1.7205e+05   -591.28     17.90    -24.28   -3.113    0.708   -0.907  1.4410e+06  1.4311e+05 -7.7567e+04
2019 219  0  1  4.022      2.385  1.6327e+05   -595.39     15.55    -31.01   -3.033    1.404   -0.212  1.4410e+06  1.4312e+05 -7.7570e+04
2019 219  0  2  8.045      2.290  1.7045e+05   -594.94     19.38    -32.24   -3.072    1.331   -0.110  1.4410e+06  1.4313e+05 -7.7573e+04
2019 219  0  3 11.981      2.321  1.7071e+05   -592.75     16.54    -36.32   -2.873    1.535    0.226  1.4410e+06  1.4313e+05 -7.7576e+04
2019 219  0  4 16.003      2.313  1.6499e+05   -595.07     14.69    -34.91   -2.672    1.859    0.148  1.4410e+06  1.4314e+05 -7.7580e+04
2019 219  0  5 20.026      2.321  1.4417e+05   -597.37     13.61    -34.75   -2.450    2.292    0.169  1.4410e+06  1.4314e+05 -7.7583e+04
2019 219  0  6 24.048      2.392  1.5879e+05   -593.13     20.61    -26.34   -2.909    1.654   -0.290  1.4410e+06  1.4315e+05 -7.7586e+04
2019 219  0  7 27.984      2.297  1.4933e+05   -594.35     15.72    -30.60   -2.890    1.716   -0.242  1.4410e+06  1.4315e+05 -7.7589e+04
2019 219  0  8 32.006      2.309  1.5275e+05   -593.78     15.07    -33.85   -2.913    1.709   -0.215  1.4410e+06  1.4316e+05 -7.7593e+04
2019 219  0  9 36.029      2.374  1.5509e+05   -595.77     12.57    -31.66   -2.792    1.672    0.408  1.4410e+06  1.4317e+05 -7.7596e+04
2019 219  0 10 40.051      2.357  1.5293e+05   -594.16     14.66    -40.94   -2.798    1.713    0.245  1.4410e+06  1.4317e+05 -7.7599e+04
2019 219  0 11 43.987      2.393  1.7139e+05   -593.74     15.94    -28.96   -2.916    1.383   -0.693  1.4410e+06  1.4318e+05 -7.7602e+04
2019 219  0 12 48.010      2.499  1.6354e+05   -592.71     17.26    -26.90   -2.848    1.715   -0.218  1.4410e+06  1.4318e+05 -7.7606e+04
2019 219  0 13 52.032      2.315  1.3557e+05   -596.66     12.48    -39.44   -2.516    2.200    0.463  1.4410e+06  1.4319e+05 -7.7609e+04
2019 219  0 14 56.054      2.383  1.5162e+05   -594.06     12.93    -35.39   -2.783    1.925    0.392  1.4410e+06  1.4320e+05 -7.7612e+04
2019 219  0 15 59.990      2.356  1.5819e+05   -594.58     16.12    -44.12   -2.866    1.616    0.786  1.4410e+06  1.4320e+05 -7.7615e+04
2019 219  0 17  4.013      2.348  1.3875e+05   -593.71     13.59    -40.75   -2.678    1.859    0.701  1.4410e+06  1.4321e+05 -7.7619e+04
2019 219  0 18  8.035      2.502  1.5521e+05   -594.36     15.73    -34.67   -2.864    1.637    0.358  1.4410e+06  1.4321e+05 -7.7622e+04
2019 219  0 19 12.058      2.568  1.5357e+05   -592.65     17.77    -34.93   -3.031    1.237   -0.198  1.4410e+06  1.4322e+05 -7.7625e+04
2019 219  0 20 15.994      2.545  1.7860e+05   -591.38     23.59    -28.28   -3.087    0.415   -0.748  1.4410e+06  1.4323e+05 -7.7629e+04
2019 219  0 21 20.016      2.531  1.7455e+05   -589.91     22.73    -26.61   -3.293    0.771   -0.486  1.4410e+06  1.4323e+05 -7.7632e+04
2019 219  0 22 24.038      2.465  1.6612e+05   -590.57     22.10    -26.43   -3.312    0.996   -0.419  1.4410e+06  1.4324e+05 -7.7635e+04
2019 219  0 23 27.974      2.476  1.7162e+05   -587.48     20.52    -29.05   -3.296    0.964   -0.400  1.4410e+06  1.4324e+05 -7.7638e+04
2019 219  0 24 31.997      2.509  1.6490e+05   -593.70     14.24    -30.08   -3.362    0.667   -0.625  1.4410e+06  1.4325e+05 -7.7642e+04
2019 219  0 25 36.019      2.624  1.7002e+05   -596.44     20.17    -29.99   -3.487   -0.303   -0.927  1.4410e+06  1.4326e+05 -7.7645e+04
2019 219  0 26 40.042      2.623  1.6917e+05   -598.82     22.17    -26.75   -3.342   -0.442   -1.007  1.4410e+06  1.4326e+05 -7.7648e+04
2019 219  0 27 43.978      2.576  1.6752e+05   -598.07     22.21    -27.85   -3.441   -0.382   -0.902  1.4410e+06  1.4327e+05 -7.7651e+04
2019 219  0 28 48.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -3.434   -0.383   -0.830  1.4410e+06  1.4327e+05 -7.7655e+04
2019 219  0 29 52.022      2.504  1.6614e+05   -596.04     20.64    -29.63   -3.592   -0.294   -0.680  1.4410e+06  1.4328e+05 -7.7658e+04
2019 219  0 30 56.045      2.473  1.7177e+05   -595.73     20.06    -29.30   -3.584   -0.237   -0.649  1.4410e+06  1.4329e+05 -7.7661e+04
2019 219  0 31 59.981      2.501  1.6365e+05   -595.49     20.67    -32.50   -3.592   -0.151   -0.569  1.4410e+06  1.4329e+05 -7.7664e+04
2019 219  0 33  4.003      2.496  1.7853e+05   -595.11     21.22    -33.43   -3.575   -0.247   -0.462  1.4410e+06  1.4330e+05 -7.7668e+04
2019 219  0 34  8.026      2.419  1.6725e+05   -595.53     18.44    -32.89   -3.577   -0.133   -0.531  1.4410e+06  1.4330e+05 -7.7671e+04
2019 219  0 35 12.048      2.459  1.8098e+05   -595.66     18.22    -30.12   -3.534    0.028   -0.668  1.4410e+06  1.4331e+05 -7.7674e+04
2019 219  0 36 15.984      2.526  1.7179e+05   -594.64     19.00    -30.00   -3.512   -0.142   -0.635  1.4410e+06  1.4332e+05 -7.7677e+04
2019 219  0 37 20.006      2.442  1.7609e+05   -593.92     16.74    -31.16   -3.484    0.053   -0.628  1.4410e+06  1.4332e+05 -7.7681e+04
2019 219  0 38 24.029      2.492  1.6700e+05   -594.35     17.57    -30.91   -3.551   -0.150   -0.549  1.4410e+06  1.4333e+05 -7.7684e+04
2019 219  0 39 28.051      2.518  1.7138e+05   -594.53     19.45    -32.07   -3.483   -0.117   -0.520  1.4410e+06  1.4333e+05 -7.7687e+04
2019 219  0 40 31.987      2.352  1.6986e+05   -593.57     17.39    -30.46   -3.565    0.127   -0.583  1.4410e+06  1.4334e+05 -7.7690e+04
2019 219  0 41 36.010      2.573  1.6689e+05   -591.57     18.41    -30.74   -3.536    0.121   -0.587  1.4410e+06  1.4335e+05 -7.7694e+04
2019 219  0 42 40.032      2.425  1.6007e+05   -594.05     16.56    -29.46   -3.534    0.327   -0.671  1.4410e+06  1.4335e+05 -7.7697e+04
2019 219  0 43 44.054      2.483  1.6103e+05   -591.86     17.28    -30.45   -3.599    0.144   -0.612  1.4410e+06  1.4336e+05 -7.7700e+04
2019 219  0 44 47.990      2.583  1.6587e+05   -593.13     21.68    -33.94   -3.562   -0.009   -0.470  1.4410e+06  1.4336e+05 -7.7703e+04
2019 219  0 45 52.013      2.528  1.6466e+05   -592.26     17.11    -28.53   -3.438    0.643   -0.780  1.4410e+06  1.4337e+05 -7.7707e+04
2019 219  0 46 56.035      2.408  1.5376e+05   -593.02     14.29    -31.15   -3.408    0.962   -0.721  1.4410e+06  1.4337e+05 -7.7710e+04
2019 219  0 48  0.058      2.489  1.5976e+05   -593.12     14.61    -30.46   -3.336    0.967   -0.736  1.4410e+06  1.4338e+05 -7.7713e+04
2019 219  0 49  3.994      2.443  1.6600e+05   -593.20     15.02    -29.87   -3.106    1.458   -0.600  1.4410e+06  1.4339e+05 -7.7716e+04
2019 219  0 50  8.016      2.438  1.5563e+05   -590.93     14.70    -32.79   -3.076    1.356   -0.424  1.4410e+06  1.4339e+05 -7.7720e+04
2019 219  0 51 12.038      2.703  1.3660e+05   -592.77     12.04    -30.79   -2.385    2.262    0.292  1.4410e+06  1.4340e+05 -7.7723e+04
2019 219  0 52 15.974      2.558  1.3309e+05   -587.91     13.25    -33.08   -2.738    2.062    0.086  1.4410e+06  1.4340e+05 -7.7726e+04
2019 219  0 53 19.997      2.512  1.3468e+05   -590.03     13.83    -35.11   -3.064    1.411    0.008  1.4410e+06  1.4341e+05 -7.7729e+04
2019 219  0 54 24.019      2.362  1.6261e+05   -591.85     17.48    -30.84   -3.312    0.895   -0.565  1.4410e+06  1.4342e+05 -7.7733e+04
2019 219  0 55 28.042      2.362  1.5893e+05   -591.64     15.84    -34.20   -3.319    0.737   -0.455  1.4410e+06  1.4342e+05 -7.7736e+04
2019 219  0 56 31.978      2.539  1.7501e+05   -591.21     20.24    -28.33   -3.261    0.287   -0.979  1.4410e+06  1.4343e+05 -7.7739e+04
2019 219  0 57 36.000      2.375  1.7168e+05   -592.85     18.76    -30.80   -3.377    0.632   -0.548  1.4410e+06  1.4343e+05 -7.7742e+04
2019 219  0 58 40.022      2.436  1.7417e+05   -589.41     15.59    -31.55   -3.374    0.698   -0.379  1.4410e+06  1.4344e+05 -7.7746e+04
2019 219  0 59 44.045      2.458  1.6349e+05   -589.83     15.87    -30.79   -3.413    0.752   -0.277  1.4410e+06  1.4345e+05 -7.7749e+04
2019 219  1  0 47.981      2.408  1.6972e+05   -587.57     18.48    -29.51   -3.252    0.752   -0.150  1.4410e+06  1.4345e+05 -7.7752e+04
2019 219  1  1 52.003  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -3.174    0.778    0.008  1.4410e+06  1.4346e+05 -7.7755e+04
2019 219  1  2 56.026      2.494  1.7823e+05   -591.87     14.99    -36.01   -3.314    0.808   -0.138  1.4410e+06  1.4346e+05 -7.7759e+04
2019 219  1  4  0.048      2.446  1.7035e+05   -591.50     14.94    -36.19   -3.059    1.215    0.539  1.4410e+06  1.4347e+05 -7.7762e+04
2019 219  1  5  3.984      2.573  1.3862e+05   -596.27     10.30    -43.70   -2.458    2.008    0.808  1.4410e+06  1.4348e+05 -7.7765e+04
2019 219  1  6  8.006      2.301  1.2967e+05   -598.08      9.79    -38.58   -2.456    2.206    0.770  1.4410e+06  1.4348e+05 -7.7768e+04
2019 219  1  7 12.029      2.380  1.4548e+05   -594.48      9.13    -34.25   -2.905    1.830    0.353  1.4410e+06  1.4349e+05 -7.7772e+04
2019 219  1  8 16.051      2.462  1.5979e+05   -593.36     15.10    -29.70   -3.293    1.022   -0.303  1.4410e+06  1.4349e+05 -7.7775e+04
2019 219  1  9 19.987      2.654  1.7144e+05   -589.87     19.67    -27.35   -3.374    0.726   -0.495  1.4410e+06  1.4350e+05 -7.7778e+04
2019 219  1 10 24.010      2.415  1.5839e+05   -590.58     15.44    -32.58   -3.378    0.906   -0.375  1.4410e+06  1.4351e+05 -7.7782e+04
2019 219  1 11 28.032      2.378  1.7499e+05   -589.91     19.33    -30.85   -3.373    0.731    0.021  1.4410e+06  1.4351e+05 -7.7785e+04
2019 219  1 12 32.054      2.426  1.5317e+05   -588.14     17.31    -38.23   -3.366    0.744    0.316  1.4410e+06  1.4352e+05 -7.7788e+04
2019 219  1 13 35.990      2.402  1.5647e+05   -588.77     13.63    -33.09   -3.220    1.185   -0.241  1.4410e+06  1.4352e+05 -7.7791e+04
2019 219  1 14 40.013      2.306  1.5145e+05   -590.53     13.06    -24.53   -3.223    1.228   -0.792  1.4410e+06  1.4353e+05 -7.7795e+04
2019 219  1 15 44.035      2.439  1.6136e+05   -588.52     14.56    -25.95   -3.307    0.979   -0.795  1.4410e+06  1.4354e+05 -7.7798e+04
2019 219  1 16 48.058      2.403  1.5480e+05   -588.63     15.26    -24.90   -3.358    0.845   -0.796  1.4410e+06  1.4354e+05 -7.7801e+04
2019 219  1 17 51.994      2.395  1.6148e+05   -587.81     14.51    -24.65   -3.342    0.530   -0.849  1.4410e+06  1.4355e+05 -7.7804e+04
2019 219  1 18 56.016      2.494  1.5688e+05   -587.87     21.86    -24.11   -3.319    0.309   -0.622  1.4410e+06  1.4355e+05 -7.7808e+04
2019 219  1 20  0.038      2.391  1.4469e+05   -590.93     11.80    -34.50   -2.545    1.783    0.168  1.4410e+06  1.4356e+05 -7.7811e+04
2019 219  1 21  3.974      2.159  1.1555e+05   -594.20     10.76    -34.81   -2.132    2.290    0.518  1.4410e+06  1.4357e+05 -7.7814e+04
2019 219  1 22  7.997      2.171  1.2083e+05   -594.05     12.29    -33.02   -1.998    2.358    0.544  1.4410e+06  1.4357e+05 -7.7817e+04
2019 219  1 23 12.019      2.260  1.1349e+05   -596.02     11.21    -33.06   -2.326    2.031    0.157  1.4410e+06  1.4358e+05 -7.7821e+04
2019 219  1 24 16.042      2.340  1.4934e+05   -586.07     18.17    -34.54   -3.099    0.552    0.239  1.4410e+06  1.4358e+05 -7.7824e+04
2019 219  1 25 19.978      2.460  1.5546e+05   -587.65     19.38    -35.34   -3.235    0.046    0.347  1.4410e+06  1.4359e+05 -7.7827e+04
2019 219  1 26 24.000      2.385  1.6087e+05   -585.61     15.59    -32.49   -3.325    0.469    0.178  1.4410e+06  1.4359e+05 -7.7830e+04
2019 219  1 27 28.022      2.401  1.4844e+05   -586.98     13.37    -28.90   -3.244    0.724    0.404  1.4410e+06  1.4360e+05 -7.7834e+04
2019 219  1 28 32.045      2.155  1.5928e+05   -587.23     12.98    -35.99   -3.087    1.013    0.536  1.4410e+06  1.4361e+05 -7.7837e+04
2019 219  1 29 35.981      2.198  1.4716e+05   -588.71     12.40    -36.75   -3.015    1.085    0.602  1.4410e+06  1.4361e+05 -7.7840e+04
2019 219  1 30 40.003      2.220  1.7130e+05   -586.18     15.96    -31.71   -3.141    0.647    0.023  1.4410e+06  1.4362e+05 -7.7843e+04
2019 219  1 31 44.026      2.219  1.6959e+05   -587.29     15.41    -30.36   -3.124    0.541   -0.232  1.4410e+06  1.4362e+05 -7.7847e+04
2019 219  1 32 48.048      2.263  1.6365e+05   -585.91     14.15    -27.75   -3.029    0.780   -0.236  1.4410e+06  1.4363e+05 -7.7850e+04
2019 219  1 33 51.984      2.162  1.5119e+05   -587.67     12.92    -30.11   -2.859    1.080   -0.375  1.4410e+06  1.4364e+05 -7.7853e+04
2019 219  1 34 56.006  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -2.913    1.134    0.045  1.4410e+06  1.4364e+05 -7.7856e+04
2019 219  1 36  0.029      2.182  1.4477e+05   -587.63     12.39    -29.70   -2.886    1.195    0.226  1.4410e+06  1.4365e+05 -7.7860e+04
2019 219  1 37  4.051      2.124  1.5379e+05   -585.88     13.67    -31.35   -2.887    1.057    0.402  1.4410e+06  1.4365e+05 -7.7863e+04
2019 219  1 38  7.987      2.029  1.5449e+05   -585.19     17.66    -34.19   -2.943    1.041   -0.185  1.4410e+06  1.4366e+05 -7.7866e+04
2019 219  1 39 12.010      2.263  1.5589e+05   -585.48     13.30    -28.00   -3.005    1.087   -0.356  1.4410e+06  1.4367e+05 -7.7869e+04
2019 219  1 40 16.032      2.289  1.5819e+05   -585.63     14.23    -26.76   -3.046    1.191   -0.154  1.4410e+06  1.4367e+05 -7.7873e+04
2019 219  1 41 20.054      2.491  1.4658e+05   -583.27     12.34    -30.90   -3.025    1.327    0.314  1.4410e+06  1.4368e+05 -7.7876e+04
2019 219  1 42 23.990      2.427  1.3984e+05   -585.02     15.10    -37.71   -3.048    1.148    0.841  1.4410e+06  1.4368e+05 -7.7879e+04
2019 219  1 43 28.013      2.398  1.4140e+05   -581.57     14.50    -39.89   -3.070    0.923    0.666  1.4410e+06  1.4369e+05 -7.7882e+04
2019 219  1 44 32.035      2.491  1.4546e+05   -582.95     14.06    -30.78   -3.011    0.700    0.883  1.4410e+06  1.4370e+05 -7.7886e+04
2019 219  1 45 36.058      2.549  1.3707e+05   -577.25     18.56    -37.37   -3.178    0.077    1.008  1.4410e+06  1.4370e+05 -7.7889e+04
2019 219  1 46 39.994      2.952  1.4831e+05   -583.71     28.48    -24.99   -2.499   -0.993   -1.145  1.4410e+06  1.4371e+05 -7.7892e+04
2019 219  1 47 44.016      2.455  1.6532e+05   -584.77     25.16    -20.84   -3.035   -0.815   -0.637  1.4410e+06  1.4371e+05 -7.7895e+04
2019 219  1 48 48.038      2.603  1.5361e+05   -582.16     17.24    -20.28   -3.063    0.171   -0.798  1.4410e+06  1.4372e+05 -7.7899e+04
2019 219  1 49 51.974      2.624  1.4216e+05   -594.11     35.03    -10.08   -1.674   -1.585   -2.153  1.4410e+06  1.4373e+05 -7.7902e+04
2019 219  1 50 55.997      2.336  1.2020e+05   -595.72     33.09     -8.48   -1.769   -1.575   -2.129  1.4410e+06  1.4373e+05 -7.7905e+04
2019 219  1 52  0.019      2.252  1.2349e+05   -581.90      7.46    -27.92   -2.982    1.567   -0.089  1.4410e+06  1.4374e+05 -7.7908e+04
2019 219  1 53  4.042      2.255  1.1602e+05   -579.21      6.88    -26.77   -3.167    1.397   -0.177  1.4410e+06  1.4374e+05 -7.7912e+04
2019 219  1 54  7.978      2.327  1.2627e+05   -577.38      8.87    -25.94   -3.160    1.335   -0.205  1.4410e+06  1.4375e+05 -7.7915e+04
2019 219  1 55 12.000      2.179  1.1798e+05   -579.32      8.33    -27.93   -2.991    1.345   -0.096  1.4410e+06  1.4376e+05 -7.7918e+04
2019 219  1 56 16.022      2.346  1.3146e+05   -578.97      8.28    -25.74   -3.062    1.236    0.009  1.4410e+06  1.4376e+05 -7.7922e+04
2019 219  1 57 20.045      2.213  1.3409e+05   -578.44     11.43    -28.73   -3.109    0.991    0.080  1.4410e+06  1.4377e+05 -7.7925e+04
2019 219  1 58 23.981      2.203  1.3301e+05   -577.45      9.58    -29.39   -3.040    0.937    0.074  1.4410e+06  1.4377e+05 -7.7928e+04
2019 219  1 59 28.003      2.217  1.3367e+05   -579.30      9.77    -27.89   -3.080    1.098   -0.063  1.4410e+06  1.4378e+05 -7.7931e+04
2019 219  2  0 32.026      2.297  1.3218e+05   -577.19      9.35    -29.88   -3.075    1.191   -0.285  1.4410e+06  1.4378e+05 -7.7935e+04
2019 219  2  1 36.048      2.200  1.3528e+05   -578.98     10.56    -25.24   -2.978    1.180   -0.593  1.4410e+06  1.4379e+05 -7.7938e+04
2019 219  2  2 39.984      2.370  1.3507e+05   -578.26     10.69    -23.67   -3.084    1.168   -0.872  1.4410e+06  1.4380e+05 -7.7941e+04
2019 219  2  3 44.006      2.209  1.2508e+05   -581.04      8.92    -27.86   -2.960    1.267   -0.958  1.4410e+06  1.4380e+05 -7.7944e+04
2019 219  2  4 48.029      2.318  1.2930e+05   -579.31      8.52    -27.14   -2.927    1.493   -0.560  1.4410e+06  1.4381e+05 -7.7948e+04
2019 219  2  5 52.051      2.320  1.1756e+05   -578.68      7.80    -24.87   -2.871    1.699   -0.639  1.4410e+06  1.4381e+05 -7.7951e+04
2019 219  2  6 55.987      2.297  1.1670e+05   -578.40      9.48    -25.38   -2.946    1.590   -0.490  1.4410e+06  1.4382e+05 -7.7954e+04
2019 219  2  8  0.010  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -2.982    1.429   -0.576  1.4410e+06  1.4383e+05 -7.7957e+04
2019 219  2  9  4.032      2.251  1.2089e+05   -579.14      6.70    -32.49   -2.916    1.141   -0.750  1.4410e+06  1.4383e+05 -7.7961e+04
2019 219  2 10  8.054      2.281  1.1367e+05   -578.34      7.12    -28.11   -2.907    1.198   -0.743  1.4410e+06  1.4384e+05 -7.7964e+04
2019 219  2 11 11.990      2.129  1.1545e+05   -578.68      8.67    -24.63   -2.745    1.689   -0.181  1.4410e+06  1.4384e+05 -7.7967e+04
2019 219  2 12 16.013      2.113  1.0907e+05   -580.27      8.83    -25.30   -2.564    2.059    0.228  1.4410e+06  1.4385e+05 -7.7970e+04
2019 219  2 13 20.035      2.137  1.1929e+05   -579.43      8.63    -26.73   -2.668    1.977    0.022  1.4410e+06  1.4386e+05 -7.7974e+04
2019 219  2 14 24.058      2.172  1.1274e+05   -576.52      7.64    -26.36   -2.731    1.915    0.120  1.4410e+06  1.4386e+05 -7.7977e+04
2019 219  2 15 27.994      2.135  1.1124e+05   -577.40      7.51    -26.85   -2.676    1.956    0.039  1.4410e+06  1.4387e+05 -7.7980e+04
2019 219  2 16 32.016      2.298  1.1885e+05   -577.68      8.70    -24.23   -2.558    2.034    0.035  1.4410e+06  1.4387e+05 -7.7983e+04
2019 219  2 17 36.038      2.153  1.1301e+05   -578.50      7.51    -25.54   -2.514    2.153    0.070  1.4410e+06  1.4388e+05 -7.7987e+04
2019 219  2 18 39.974      2.104  1.0623e+05   -578.52      6.84    -25.33   -2.419    2.279   -0.014  1.4410e+06  1.4389e+05 -7.7990e+04
2019 219  2 19 43.997      2.119  1.0958e+05   -579.98      6.63    -25.78   -2.337    2.246    0.070  1.4410e+06  1.4389e+05 -7.7993e+04
