SWEPAM 64-second Averaged Solar Wind Ion Parameters (GSE, /cc, K, km/s, km)
year doy hr min sec rho T ux uy uz x y z
2017 147 16  2 33.000     27.218  6.9203e+04   -364.41     20.23     17.09  1.5889e+06 -5.1891e+04  1.4343e+05
2017 147 16  3 37.000     29.076  7.1501e+04   -364.25     19.93     15.71  1.5889e+06 -5.1897e+04  1.4344e+05
2017 147 16  4 41.000     26.609  7.2063e+04   -363.15     24.49     15.70  1.5889e+06 -5.1903e+04  1.4344e+05
2017 147 16  5 45.000     25.575  7.0948e+04   -361.45     18.93     14.04  1.5889e+06 -5.1908e+04  1.4344e+05
2017 147 16  6 49.000     26.866  5.7330e+04   -361.35     25.50     12.16  1.5889e+06 -5.1914e+04  1.4344e+05
2017 147 16  7 53.000     23.565  4.9738e+04   -363.26     29.97      4.94  1.5889e+06 -5.1920e+04  1.4344e+05
2017 147 16  8 57.000     22.297  6.2734e+04   -364.82     27.90      6.27  1.5889e+06 -5.1925e+04  1.4344e+05
2017 147 16 10  1.000     22.366  6.3348e+04   -363.72     31.27      5.54  1.5889e+06 -5.1931e+04  1.4344e+05
2017 147 16 11  5.000     21.848  5.6382e+04   -364.68     33.07      5.13  1.5889e+06 -5.1937e+04  1.4345e+05
2017 147 16 12  9.000     22.664  6.5263e+04   -365.26     31.58      6.16  1.5889e+06 -5.1943e+04  1.4345e+05
2017 147 16 13 13.000  -9999.900  6.5862e+04   -361.49     36.41      3.93  1.5889e+06 -5.1948e+04  1.4345e+05
2017 147 16 14 17.000  -9999.900  5.5221e+04   -365.99     32.83      4.63  1.5889e+06 -5.1954e+04  1.4345e+05
2017 147 16 15 21.000     22.596  5.6820e+04   -362.26     30.22      9.53  1.5889e+06 -5.1960e+04  1.4345e+05
2017 147 16 16 25.000     24.555  6.9666e+04   -359.00     35.81     10.90  1.5889e+06 -5.1965e+04  1.4345e+05
2017 147 16 17 29.000     25.860  7.5673e+04   -364.05     32.68     14.57  1.5889e+06 -5.1971e+04  1.4346e+05
2017 147 16 18 33.000  -9999.900  6.9742e+04   -360.27     36.29     13.01  1.5889e+06 -5.1977e+04  1.4346e+05
2017 147 16 19 37.000     31.677  7.7857e+04   -365.93     19.02     20.94  1.5889e+06 -5.1983e+04  1.4346e+05
2017 147 16 20 41.000     31.199  7.6921e+04   -366.27     19.41     20.86  1.5889e+06 -5.1988e+04  1.4346e+05
2017 147 16 21 45.000     29.401  7.6256e+04   -365.22     21.76     20.76  1.5889e+06 -5.1994e+04  1.4346e+05
2017 147 16 22 49.000     29.903  8.1967e+04   -364.30     20.61     18.82  1.5889e+06 -5.2000e+04  1.4346e+05
2017 147 16 23 53.000     28.310  8.4512e+04   -364.65     22.11     17.71  1.5889e+06 -5.2005e+04  1.4347e+05
2017 147 16 24 57.000     28.699  7.6422e+04   -366.04     22.52     16.49  1.5889e+06 -5.2011e+04  1.4347e+05
2017 147 16 26  1.000     29.225  8.0280e+04   -365.48     20.97     17.33  1.5889e+06 -5.2017e+04  1.4347e+05
2017 147 16 27  5.000     31.197  8.0933e+04   -364.93     21.26     18.71  1.5889e+06 -5.2023e+04  1.4347e+05
2017 147 16 28  9.000     29.839  7.5141e+04   -364.71     22.53     18.93  1.5889e+06 -5.2028e+04  1.4347e+05
2017 147 16 29 13.000  -9999.900  7.4906e+04   -365.54     28.20     11.38  1.5889e+06 -5.2034e+04  1.4347e+05
2017 147 16 30 17.000  -9999.900  7.6991e+04   -366.31     28.84     11.50  1.5889e+06 -5.2040e+04  1.4348e+05
2017 147 16 31 21.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5889e+06 -5.2045e+04  1.4348e+05
2017 147 16 32 25.000  -9999.900  8.2477e+04   -366.49     28.49     13.15  1.5889e+06 -5.2051e+04  1.4348e+05
2017 147 16 33 29.000     29.790  9.0757e+04   -367.95     28.05     12.59  1.5889e+06 -5.2057e+04  1.4348e+05
2017 147 16 34 33.000     27.196  7.9158e+04   -368.89     30.49     11.58  1.5889e+06 -5.2062e+04  1.4348e+05
2017 147 16 35 37.000     28.551  7.4761e+04   -367.55     27.94     11.14  1.5889e+06 -5.2068e+04  1.4348e+05
2017 147 16 36 41.000     30.107  8.1172e+04   -368.46     25.80     12.84  1.5889e+06 -5.2074e+04  1.4349e+05
2017 147 16 37 45.000     30.593  7.9978e+04   -367.84     26.61     12.76  1.5889e+06 -5.2080e+04  1.4349e+05
2017 147 16 38 49.000     28.552  7.6962e+04   -366.83     27.32     12.11  1.5889e+06 -5.2085e+04  1.4349e+05
2017 147 16 39 53.000     26.631  8.4121e+04   -366.59     29.55     10.03  1.5889e+06 -5.2091e+04  1.4349e+05
2017 147 16 40 57.000     27.697  8.2419e+04   -368.08     32.56      8.43  1.5889e+06 -5.2097e+04  1.4349e+05
2017 147 16 42  1.000     26.214  7.7908e+04   -367.96     33.27      9.19  1.5889e+06 -5.2102e+04  1.4349e+05
2017 147 16 43  5.000     27.342  8.9117e+04   -368.96     33.49     10.07  1.5889e+06 -5.2108e+04  1.4350e+05
2017 147 16 44  9.000     30.677  8.4719e+04   -368.05     30.78     13.31  1.5889e+06 -5.2114e+04  1.4350e+05
2017 147 16 45 13.000  -9999.900  7.9040e+04   -371.47     35.60      9.93  1.5889e+06 -5.2120e+04  1.4350e+05
2017 147 16 46 17.000     27.564  8.6941e+04   -367.62     31.34     10.81  1.5889e+06 -5.2125e+04  1.4350e+05
2017 147 16 47 21.000     27.910  8.3887e+04   -368.45     33.13      9.37  1.5889e+06 -5.2131e+04  1.4350e+05
2017 147 16 48 25.000     29.307  7.7888e+04   -366.35     31.28      9.71  1.5889e+06 -5.2137e+04  1.4350e+05
2017 147 16 49 29.000     28.836  7.9887e+04   -367.09     32.44      8.60  1.5889e+06 -5.2142e+04  1.4351e+05
2017 147 16 50 33.000     27.206  8.3548e+04   -366.22     29.25      9.70  1.5889e+06 -5.2148e+04  1.4351e+05
2017 147 16 51 37.000     27.745  8.6994e+04   -367.72     31.63      9.60  1.5889e+06 -5.2154e+04  1.4351e+05
2017 147 16 52 41.000     27.612  8.0214e+04   -365.43     32.48     10.18  1.5889e+06 -5.2160e+04  1.4351e+05
2017 147 16 53 45.000     28.054  8.6262e+04   -366.90     28.74     10.41  1.5889e+06 -5.2165e+04  1.4351e+05
2017 147 16 54 49.000     28.895  7.1100e+04   -365.25     20.77      9.89  1.5889e+06 -5.2171e+04  1.4351e+05
2017 147 16 55 53.000     28.099  6.3132e+04   -369.39     28.13      7.34  1.5889e+06 -5.2177e+04  1.4351e+05
2017 147 16 56 57.000     28.399  6.8654e+04   -366.14     30.35      5.37  1.5889e+06 -5.2182e+04  1.4352e+05
2017 147 16 58  1.000     28.545  6.0286e+04   -367.75     31.54      4.03  1.5889e+06 -5.2188e+04  1.4352e+05
2017 147 16 59  5.000  -9999.900  7.1726e+04   -368.72     30.88      8.09  1.5889e+06 -5.2194e+04  1.4352e+05
2017 147 17  0  9.000     30.856  8.4631e+04   -370.31     24.83     10.73  1.5889e+06 -5.2199e+04  1.4352e+05
2017 147 17  1 13.000     29.812  7.4687e+04   -368.60     30.34      9.35  1.5889e+06 -5.2205e+04  1.4352e+05
2017 147 17  2 17.000     29.815  7.3159e+04   -371.37     31.56      8.61  1.5889e+06 -5.2211e+04  1.4352e+05
2017 147 17  3 21.000     28.567  6.6867e+04   -369.09     32.13      5.63  1.5889e+06 -5.2217e+04  1.4353e+05
2017 147 17  4 25.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5889e+06 -5.2222e+04  1.4353e+05
2017 147 17  5 29.000  -9999.900  8.0422e+04   -369.11     34.00      5.17  1.5889e+06 -5.2228e+04  1.4353e+05
2017 147 17  6 33.000     28.509  6.4620e+04   -369.08     34.28      4.35  1.5889e+06 -5.2234e+04  1.4353e+05
2017 147 17  7 37.000     29.214  7.0422e+04   -369.11     31.02      4.58  1.5889e+06 -5.2239e+04  1.4353e+05
2017 147 17  8 41.000     29.209  7.2950e+04   -368.77     26.48      5.54  1.5889e+06 -5.2245e+04  1.4353e+05
2017 147 17  9 45.000  -9999.900  6.2559e+04   -372.59     28.74      4.82  1.5889e+06 -5.2251e+04  1.4354e+05
2017 147 17 10 49.000     31.010  8.2248e+04   -371.49     23.82     11.78  1.5889e+06 -5.2257e+04  1.4354e+05
2017 147 17 11 53.000     36.191  7.7917e+04   -368.80     17.42     13.60  1.5889e+06 -5.2262e+04  1.4354e+05
2017 147 17 12 57.000     34.259  7.0740e+04   -372.01     17.97     11.48  1.5889e+06 -5.2268e+04  1.4354e+05
2017 147 17 14  1.000     37.234  7.8697e+04   -371.66     22.68     11.48  1.5889e+06 -5.2274e+04  1.4354e+05
2017 147 17 15  5.000     35.901  7.5023e+04   -371.42     25.48     10.21  1.5889e+06 -5.2279e+04  1.4354e+05
2017 147 17 16  9.000     36.716  6.8971e+04   -372.23     19.34      9.81  1.5889e+06 -5.2285e+04  1.4355e+05
2017 147 17 17 13.000     40.253  6.4272e+04   -373.05     22.52     10.35  1.5889e+06 -5.2291e+04  1.4355e+05
2017 147 17 18 17.000     43.427  4.9627e+04   -371.94     20.48      6.87  1.5889e+06 -5.2296e+04  1.4355e+05
2017 147 17 19 21.000     44.949  5.4625e+04   -373.12     21.02     10.74  1.5889e+06 -5.2302e+04  1.4355e+05
2017 147 17 20 25.000     41.586  6.7104e+04   -374.22     21.91     11.07  1.5889e+06 -5.2308e+04  1.4355e+05
2017 147 17 21 29.000     40.652  6.7973e+04   -374.63     21.32     10.69  1.5889e+06 -5.2314e+04  1.4355e+05
2017 147 17 22 33.000     42.853  6.7106e+04   -375.73     20.63     11.44  1.5889e+06 -5.2319e+04  1.4356e+05
2017 147 17 23 37.000     41.468  6.8689e+04   -376.76     23.53     11.46  1.5889e+06 -5.2325e+04  1.4356e+05
2017 147 17 24 41.000     39.891  7.2935e+04   -375.20     23.37      9.76  1.5889e+06 -5.2331e+04  1.4356e+05
2017 147 17 25 45.000     40.146  7.5873e+04   -374.08     23.58     10.01  1.5889e+06 -5.2336e+04  1.4356e+05
2017 147 17 26 49.000     40.445  7.1540e+04   -375.37     22.52     10.85  1.5889e+06 -5.2342e+04  1.4356e+05
2017 147 17 27 53.000     39.689  7.2968e+04   -374.91     21.57     10.64  1.5889e+06 -5.2348e+04  1.4356e+05
2017 147 17 28 57.000     40.069  7.1835e+04   -374.58     22.05      9.05  1.5889e+06 -5.2354e+04  1.4357e+05
2017 147 17 30  1.000     39.044  7.0128e+04   -374.88     21.37      9.86  1.5889e+06 -5.2359e+04  1.4357e+05
2017 147 17 31  5.000     42.411  7.2313e+04   -375.03     20.69      9.43  1.5889e+06 -5.2365e+04  1.4357e+05
2017 147 17 32  9.000     41.305  7.1527e+04   -375.72     20.26      9.64  1.5889e+06 -5.2371e+04  1.4357e+05
2017 147 17 33 13.000     40.679  7.0519e+04   -375.89     18.72     10.04  1.5889e+06 -5.2376e+04  1.4357e+05
2017 147 17 34 17.000     41.543  7.0223e+04   -375.37     18.41      8.76  1.5889e+06 -5.2382e+04  1.4357e+05
2017 147 17 35 21.000     42.528  6.8675e+04   -375.47     18.46      8.04  1.5889e+06 -5.2388e+04  1.4358e+05
2017 147 17 36 25.000     41.667  6.7359e+04   -376.01     17.46      8.67  1.5889e+06 -5.2394e+04  1.4358e+05
2017 147 17 37 29.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5889e+06 -5.2399e+04  1.4358e+05
2017 147 17 38 33.000     46.672  5.5271e+04   -376.19     17.57      6.95  1.5889e+06 -5.2405e+04  1.4358e+05
2017 147 17 39 37.000     45.335  5.1663e+04   -375.73     20.13      6.24  1.5889e+06 -5.2411e+04  1.4358e+05
2017 147 17 40 41.000     45.733  4.9850e+04   -376.89     17.00      7.54  1.5889e+06 -5.2416e+04  1.4358e+05
2017 147 17 41 45.000     45.289  5.2850e+04   -375.92     18.41      6.71  1.5888e+06 -5.2422e+04  1.4358e+05
2017 147 17 42 49.000     47.467  5.0713e+04   -376.74     21.18      7.23  1.5888e+06 -5.2428e+04  1.4359e+05
2017 147 17 43 53.000     43.573  4.7351e+04   -377.07     19.85      5.54  1.5888e+06 -5.2433e+04  1.4359e+05
2017 147 17 44 57.000  -9999.900  7.1667e+04   -376.99     13.65     11.35  1.5888e+06 -5.2439e+04  1.4359e+05
2017 147 17 46  1.000  -9999.900  7.2899e+04   -375.82     14.60     11.14  1.5888e+06 -5.2445e+04  1.4359e+05
2017 147 17 47  5.000  -9999.900  5.9011e+04   -376.87     18.26     10.74  1.5888e+06 -5.2451e+04  1.4359e+05
2017 147 17 48  9.000  -9999.900  7.5785e+04   -376.78     10.96     15.79  1.5888e+06 -5.2456e+04  1.4359e+05
2017 147 17 49 13.000  -9999.900  7.9802e+04   -376.89     11.62     14.58  1.5888e+06 -5.2462e+04  1.4360e+05
2017 147 17 50 17.000  -9999.900  7.8670e+04   -377.47     12.07     16.64  1.5888e+06 -5.2468e+04  1.4360e+05
2017 147 17 51 21.000  -9999.900  8.0015e+04   -378.03      9.85     17.34  1.5888e+06 -5.2473e+04  1.4360e+05
2017 147 17 52 25.000  -9999.900  7.3218e+04   -376.91     14.18     16.49  1.5888e+06 -5.2479e+04  1.4360e+05
2017 147 17 53 29.000     43.263  6.1026e+04   -375.68     19.98     14.16  1.5888e+06 -5.2485e+04  1.4360e+05
2017 147 17 54 33.000     43.409  6.4988e+04   -379.41     14.46     10.52  1.5888e+06 -5.2491e+04  1.4360e+05
2017 147 17 55 37.000     42.997  6.0180e+04   -378.34     16.16     10.29  1.5888e+06 -5.2496e+04  1.4361e+05
2017 147 17 56 41.000     41.975  6.3548e+04   -377.84     15.35     10.59  1.5888e+06 -5.2502e+04  1.4361e+05
2017 147 17 57 45.000     41.217  6.6029e+04   -380.07     13.55     10.67  1.5888e+06 -5.2508e+04  1.4361e+05
2017 147 17 58 49.000     41.710  6.5272e+04   -379.07     12.75     10.18  1.5888e+06 -5.2513e+04  1.4361e+05
2017 147 17 59 53.000     43.756  5.9871e+04   -381.68     12.76      8.34  1.5888e+06 -5.2519e+04  1.4361e+05
2017 147 18  0 57.000     41.109  5.6022e+04   -382.93     12.95      7.22  1.5888e+06 -5.2525e+04  1.4361e+05
2017 147 18  2  1.000     41.903  6.1874e+04   -382.74     10.67      9.72  1.5888e+06 -5.2530e+04  1.4362e+05
2017 147 18  3  5.000     39.746  7.1585e+04   -380.47      7.00     13.21  1.5888e+06 -5.2536e+04  1.4362e+05
2017 147 18  4  9.000     41.555  6.2154e+04   -379.98     14.27     11.07  1.5888e+06 -5.2542e+04  1.4362e+05
2017 147 18  5 13.000  -9999.900  7.3508e+04   -381.20      7.38     13.34  1.5888e+06 -5.2548e+04  1.4362e+05
2017 147 18  6 17.000  -9999.900  6.8834e+04   -381.31      7.62     12.21  1.5888e+06 -5.2553e+04  1.4362e+05
2017 147 18  7 21.000     43.541  5.4476e+04   -383.25      9.48      7.67  1.5888e+06 -5.2559e+04  1.4362e+05
2017 147 18  8 25.000     46.332  5.6763e+04   -382.45      8.11      9.91  1.5888e+06 -5.2565e+04  1.4363e+05
2017 147 18  9 29.000     46.062  5.7775e+04   -381.28      8.19     10.52  1.5888e+06 -5.2570e+04  1.4363e+05
2017 147 18 10 33.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5888e+06 -5.2576e+04  1.4363e+05
2017 147 18 11 37.000     44.361  5.7152e+04   -379.83      9.36     10.51  1.5888e+06 -5.2582e+04  1.4363e+05
2017 147 18 12 41.000     41.574  5.7789e+04   -380.64     10.49     10.45  1.5888e+06 -5.2588e+04  1.4363e+05
2017 147 18 13 45.000     43.821  5.5921e+04   -381.09     10.03      8.93  1.5888e+06 -5.2593e+04  1.4363e+05
2017 147 18 14 49.000     43.627  5.8936e+04   -380.77      7.97     13.17  1.5888e+06 -5.2599e+04  1.4364e+05
2017 147 18 15 53.000     44.615  5.5104e+04   -380.51      7.04     12.07  1.5888e+06 -5.2605e+04  1.4364e+05
2017 147 18 16 57.000     45.049  5.6812e+04   -378.71     10.42     11.33  1.5888e+06 -5.2610e+04  1.4364e+05
2017 147 18 18  1.000  -9999.900  5.6253e+04   -381.43      8.90      9.53  1.5888e+06 -5.2616e+04  1.4364e+05
2017 147 18 19  5.000     45.529  5.8823e+04   -378.61      5.66     12.43  1.5888e+06 -5.2622e+04  1.4364e+05
2017 147 18 20  9.000     47.656  5.8523e+04   -379.60      6.35     12.65  1.5888e+06 -5.2628e+04  1.4364e+05
2017 147 18 21 13.000     44.526  5.5238e+04   -381.20      4.66      9.31  1.5888e+06 -5.2633e+04  1.4364e+05
2017 147 18 22 17.000     44.276  5.3165e+04   -380.50      9.67      7.38  1.5888e+06 -5.2639e+04  1.4365e+05
2017 147 18 23 21.000     43.452  5.2113e+04   -378.60     13.45      5.56  1.5888e+06 -5.2645e+04  1.4365e+05
2017 147 18 24 25.000     46.350  5.1049e+04   -377.80     13.02      5.74  1.5888e+06 -5.2650e+04  1.4365e+05
2017 147 18 25 29.000     43.321  5.0574e+04   -379.93      7.87      7.62  1.5888e+06 -5.2656e+04  1.4365e+05
2017 147 18 26 33.000     48.787  5.2894e+04   -379.31      2.70      8.94  1.5888e+06 -5.2662e+04  1.4365e+05
2017 147 18 27 37.000     46.575  5.3478e+04   -380.07      5.64      8.28  1.5888e+06 -5.2667e+04  1.4365e+05
2017 147 18 28 41.000     48.773  5.0227e+04   -380.86      3.03      9.36  1.5888e+06 -5.2673e+04  1.4366e+05
2017 147 18 29 45.000     48.025  5.3207e+04   -380.95      1.06      9.01  1.5888e+06 -5.2679e+04  1.4366e+05
2017 147 18 30 49.000     50.128  5.3040e+04   -380.37      2.46      8.86  1.5888e+06 -5.2685e+04  1.4366e+05
2017 147 18 31 53.000     46.077  4.9644e+04   -379.67     -0.14      8.18  1.5888e+06 -5.2690e+04  1.4366e+05
2017 147 18 32 57.000     49.097  4.6357e+04   -380.72      2.68      6.01  1.5888e+06 -5.2696e+04  1.4366e+05
2017 147 18 34  1.000     43.877  5.0320e+04   -381.90     -1.71      6.01  1.5888e+06 -5.2702e+04  1.4366e+05
2017 147 18 35  5.000  -9999.900  4.5408e+04   -380.86     -0.84      4.16  1.5888e+06 -5.2707e+04  1.4367e+05
2017 147 18 36  9.000     42.312  4.5057e+04   -379.45     -0.22      5.22  1.5888e+06 -5.2713e+04  1.4367e+05
2017 147 18 37 13.000     44.698  4.4227e+04   -378.16      3.72      5.20  1.5888e+06 -5.2719e+04  1.4367e+05
2017 147 18 38 17.000     45.655  4.6266e+04   -382.38      0.75      5.93  1.5888e+06 -5.2725e+04  1.4367e+05
2017 147 18 39 21.000     48.387  4.9333e+04   -386.48     -0.83      6.72  1.5888e+06 -5.2730e+04  1.4367e+05
2017 147 18 40 25.000     47.858  4.7250e+04   -386.74     -2.11      7.12  1.5888e+06 -5.2736e+04  1.4367e+05
2017 147 18 41 29.000     47.592  4.6115e+04   -382.49      2.12      6.44  1.5888e+06 -5.2742e+04  1.4368e+05
2017 147 18 42 33.000     48.024  4.6788e+04   -385.55      3.56      7.84  1.5888e+06 -5.2747e+04  1.4368e+05
2017 147 18 43 37.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5888e+06 -5.2753e+04  1.4368e+05
2017 147 18 44 41.000     51.611  4.4631e+04   -384.00     -0.30      7.82  1.5888e+06 -5.2759e+04  1.4368e+05
2017 147 18 45 45.000     50.828  4.5540e+04   -384.80     -0.44      7.87  1.5888e+06 -5.2765e+04  1.4368e+05
2017 147 18 46 49.000     52.244  4.4570e+04   -387.28     -2.74      8.39  1.5888e+06 -5.2770e+04  1.4368e+05
2017 147 18 47 53.000     50.881  4.4849e+04   -387.42     -4.68      8.56  1.5888e+06 -5.2776e+04  1.4369e+05
2017 147 18 48 57.000     52.708  4.6882e+04   -390.70     -1.49      8.90  1.5888e+06 -5.2782e+04  1.4369e+05
2017 147 18 50  1.000     50.503  4.5254e+04   -389.72      0.48      8.14  1.5888e+06 -5.2787e+04  1.4369e+05
2017 147 18 51  5.000     53.024  4.2006e+04   -386.49      3.62      7.46  1.5888e+06 -5.2793e+04  1.4369e+05
2017 147 18 52  9.000     48.721  3.9712e+04   -382.20      4.86      6.36  1.5888e+06 -5.2799e+04  1.4369e+05
2017 147 18 53 13.000     50.987  4.1787e+04   -381.96      4.62      6.71  1.5888e+06 -5.2804e+04  1.4369e+05
2017 147 18 54 17.000     49.069  4.0733e+04   -380.24      4.99      6.07  1.5888e+06 -5.2810e+04  1.4370e+05
2017 147 18 55 21.000     47.758  3.9699e+04   -379.80      5.49      5.55  1.5888e+06 -5.2816e+04  1.4370e+05
2017 147 18 56 25.000     46.420  4.0987e+04   -378.55      6.18      5.09  1.5888e+06 -5.2822e+04  1.4370e+05
2017 147 18 57 29.000     50.656  3.7505e+04   -379.29      6.39      5.15  1.5888e+06 -5.2827e+04  1.4370e+05
2017 147 18 58 33.000     51.685  4.3894e+04   -380.19      8.36      6.20  1.5888e+06 -5.2833e+04  1.4370e+05
2017 147 18 59 37.000     50.365  4.3649e+04   -381.07      7.80      6.02  1.5888e+06 -5.2839e+04  1.4370e+05
2017 147 19  0 41.000     47.834  4.8029e+04   -381.05      6.98      6.09  1.5888e+06 -5.2844e+04  1.4371e+05
2017 147 19  1 45.000     50.655  4.6027e+04   -381.89      7.47      6.75  1.5888e+06 -5.2850e+04  1.4371e+05
2017 147 19  2 49.000     46.026  4.6034e+04   -380.50      9.50      5.30  1.5888e+06 -5.2856e+04  1.4371e+05
2017 147 19  3 53.000     47.572  4.4434e+04   -380.76      9.37      4.61  1.5888e+06 -5.2862e+04  1.4371e+05
2017 147 19  4 57.000     46.073  4.6411e+04   -380.00     10.47      4.34  1.5888e+06 -5.2867e+04  1.4371e+05
2017 147 19  6  1.000     46.547  5.0126e+04   -382.53      6.99      6.77  1.5888e+06 -5.2873e+04  1.4371e+05
2017 147 19  7  5.000     44.150  4.7369e+04   -382.48      3.18      6.59  1.5888e+06 -5.2879e+04  1.4371e+05
2017 147 19  8  9.000     45.649  4.2452e+04   -381.46      2.77      5.57  1.5888e+06 -5.2884e+04  1.4372e+05
2017 147 19  9 13.000  -9999.900  4.5416e+04   -379.70      0.86      5.36  1.5888e+06 -5.2890e+04  1.4372e+05
2017 147 19 10 17.000     45.018  4.4531e+04   -378.77     -0.52      5.21  1.5888e+06 -5.2896e+04  1.4372e+05
2017 147 19 11 21.000     43.697  4.1182e+04   -378.88      1.86      5.05  1.5888e+06 -5.2901e+04  1.4372e+05
2017 147 19 12 25.000     45.508  4.0849e+04   -379.86      2.30      5.10  1.5888e+06 -5.2907e+04  1.4372e+05
2017 147 19 13 29.000     43.896  4.1187e+04   -377.69     -0.19      4.41  1.5888e+06 -5.2913e+04  1.4372e+05
2017 147 19 14 33.000     49.982  3.8267e+04   -377.23      3.41      4.84  1.5888e+06 -5.2919e+04  1.4373e+05
2017 147 19 15 37.000     48.473  3.8503e+04   -376.20      3.56      4.70  1.5888e+06 -5.2924e+04  1.4373e+05
2017 147 19 16 41.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5888e+06 -5.2930e+04  1.4373e+05
2017 147 19 17 45.000     48.816  3.5941e+04   -376.67      1.91      4.54  1.5888e+06 -5.2936e+04  1.4373e+05
2017 147 19 18 49.000     50.140  3.8720e+04   -377.21      1.93      4.77  1.5888e+06 -5.2941e+04  1.4373e+05
2017 147 19 19 53.000     49.643  3.5105e+04   -377.24      3.08      4.94  1.5888e+06 -5.2947e+04  1.4373e+05
2017 147 19 20 57.000     46.960  4.0714e+04   -376.99      5.53      4.88  1.5888e+06 -5.2953e+04  1.4374e+05
2017 147 19 22  1.000     47.473  4.3123e+04   -377.33      6.00      4.73  1.5888e+06 -5.2959e+04  1.4374e+05
2017 147 19 23  5.000     45.073  4.6088e+04   -379.51      2.87      6.26  1.5888e+06 -5.2964e+04  1.4374e+05
2017 147 19 24  9.000     44.986  4.3988e+04   -380.58      1.93      5.10  1.5888e+06 -5.2970e+04  1.4374e+05
2017 147 19 25 13.000     45.285  4.3210e+04   -379.30      3.32      4.26  1.5888e+06 -5.2976e+04  1.4374e+05
2017 147 19 26 17.000     45.826  4.0735e+04   -380.34      3.38      4.63  1.5888e+06 -5.2981e+04  1.4374e+05
2017 147 19 27 21.000     47.060  4.2790e+04   -380.25      1.75      4.84  1.5888e+06 -5.2987e+04  1.4375e+05
