IMF.dat from Geotail merged for Ux, Uy, Uz, rho, T

MIDL 32Re Data for 2003-10 (GSM nT, km/s, cm^-3, K)
year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2003 10 29   6  15    13.08   -34.54   -10.37  -1480.12   -127.45    -57.05     16.41 8762154.25    0    1    1    1    1
2003 10 29   6  16    13.08   -27.89   -10.37  -1480.12   -127.40    -57.13     16.29 8698501.33    0    1    1    1    1
2003 10 29   6  17     4.56   -27.89   -11.67  -1480.12   -127.37    -57.21     16.16 8634848.25    0    1    1    1    1
2003 10 29   6  18     4.56   -27.89   -11.67  -1480.12   -127.33    -57.31     16.03 8562102.00    0    1    1    1    1
2003 10 29   6  19    11.81   -16.24   -16.73  -1480.12   -127.28    -57.41     15.89 8489355.50    0    1    1    1    1
2003 10 29   6  20    11.81   -16.24   -16.73  -1480.12   -127.24    -57.49     15.84 8425702.33    0    1    1    1    1
2003 10 29   6  21     0.79   -21.34   -16.73  -1480.12   -127.20    -57.58     15.84 8362049.25    0    1    1    1    1
2003 10 29   6  22    -0.63   -22.26   -10.04  -1480.12   -127.16    -57.68     15.62 8289303.12    0    1    1    1    1
2003 10 29   6  23    -3.98   -26.52    -9.41  -1480.12   -127.12    -57.77     15.26 8216556.75    0    1    1    1    1
2003 10 29   6  24   -11.85   -26.52    -7.14  -1480.12   -127.08    -57.85     15.05 8152903.67    0    1    1    1    1
2003 10 29   6  25   -17.59   -22.40    10.30  -1480.12   -127.05    -57.93     14.92 8089250.75    0    1    1    1    1
2003 10 29   6  26   -17.59   -22.40    10.30  -1480.12   -127.00    -58.03     14.77 8016504.25    0    1    1    1    1
2003 10 29   6  27    -5.06   -30.50   -32.16  -1480.12   -126.95    -58.12     14.62 7943757.88    0    1    1    1    1
2003 10 29   6  28    -2.54   -30.55   -46.49  -1480.12   -126.92    -58.21     14.49 7880105.00    0    1    1    1    1
2003 10 29   6  29    -2.54   -32.26   -48.52  -1480.12   -126.88    -58.29     14.36 7816451.75    0    1    1    1    1
2003 10 29   6  30    -3.22   -35.40   -46.49  -1480.12   -126.83    -58.38     14.21 7743705.50    0    1    1    1    1
2003 10 29   6  31    -3.22   -38.32   -47.87  -1480.12   -126.80    -58.48     14.06 7670959.25    0    1    1    1    1
2003 10 29   6  32    -1.03   -38.32   -47.87  -1520.28   -130.19    -60.16     13.91 7575479.50    0    1    1    1    1
2003 10 29   6  33    19.13     8.86   -47.87  -1640.77   -140.47    -65.01     13.80 7480000.00    0    1    1    1    1
2003 10 29   6  34    24.63    37.47   -30.21  -1640.77   -140.42    -65.10     13.66 7480000.00    0    1    1    1    1
2003 10 29   6  35    27.23    37.47   -25.69  -1640.77   -140.38    -65.20     13.51 7480000.00    0    1    1    1    1
2003 10 29   6  36    25.63    36.29   -25.69  -1640.77   -140.33    -65.31     13.36 7480000.00    0    1    1    1    1
2003 10 29   6  37    25.63    20.41   -28.23  -1640.77   -140.29    -65.40     13.23 7480000.00    0    1    1    1    1
2003 10 29   6  38    23.09    10.18   -29.44  -1640.77   -140.25    -65.48     13.94 7480000.00    0    1    1    1    1
2003 10 29   6  39    23.04    -0.61   -33.87  -1640.77   -140.20    -65.59     13.56 7480000.00    0    1    1    1    1
2003 10 29   6  40    21.05     4.91   -33.87  -1640.77   -140.16    -65.69     11.23 7480000.00    0    1    1    1    1
2003 10 29   6  41     8.68     4.91   -25.39  -1640.77   -140.11    -65.78     12.74 7480000.00    0    1    1    1    1
2003 10 29   6  42     8.68     5.63   -24.01  -1640.77   -140.07    -65.87     15.50 7480000.00    0    1    1    1    1
2003 10 29   6  43     8.68     7.58   -14.69  -1640.77   -140.03    -65.97     18.88 7480000.00    0    1    1    1    1
2003 10 29   6  44    -7.76     6.03    29.96  -1640.77   -139.98    -66.06     21.57 7480000.00    0    1    1    1    1
2003 10 29   6  45    -8.66     6.24    40.27  -1640.77   -139.93    -66.15     23.35 7480000.00    0    1    1    1    1
2003 10 29   6  46    -7.76     6.24    45.28  -1640.77   -139.89    -66.24     23.46 7480000.00    0    1    1    1    1
2003 10 29   6  47    -7.38    12.02    45.28  -1640.77   -139.85    -66.34     22.95 7480000.00    0    1    1    1    1
2003 10 29   6  48    -6.51    13.83    40.24  -1640.77   -139.80    -66.44     22.43 7480000.00    0    1    1    1    1
2003 10 29   6  49    -5.71    13.83    20.97  -1640.77   -139.76    -66.52     21.99 7480000.00    0    1    1    1    1
2003 10 29   6  50    -3.52    15.16    20.97  -1640.77   -139.71    -66.61     21.54 7480000.00    0    1    1    1    1
2003 10 29   6  51    -3.52    15.04    23.60  -1640.77   -139.67    -66.71     21.03 7480000.00    0    1    1    1    1
2003 10 29   6  52    -4.40    15.04    23.60  -1640.77   -139.62    -66.81     20.55 7480000.00    0    1    1    1    1
2003 10 29   6  53    -4.40    15.04    20.25  -1640.77   -139.58    -66.89     20.42 7480000.00    0    1    1    1    1
2003 10 29   6  54    -2.10    16.99    16.04  -1640.77   -139.54    -66.97     20.42 7480000.00    0    1    1    1    1
2003 10 29   6  55     0.24    20.18     1.64  -1640.77   -139.50    -67.08     20.42 7480000.00    0    1    1    1    1
2003 10 29   6  56     0.24    20.18     1.64  -1640.77   -139.45    -67.17     20.42 7480000.00    0    1    1    1    1
2003 10 29   6  57     3.83    11.74    -3.96  -1640.77   -139.41    -67.25     20.42 7480000.00    0    1    1    1    1
2003 10 29   6  58     2.96     4.52    -3.96  -1640.77   -139.37    -67.34     20.42 7480000.00    0    1    1    1    1
2003 10 29   6  59     5.37     4.52    -8.13  -1640.77   -139.32    -67.44     20.42 7480000.00    0    1    1    1    1
2003 10 29   7   0     6.19    21.13    -8.13  -1640.77   -139.28    -67.53     20.42 7480000.00    0    1    1    1    1
2003 10 29   7   1     6.19    21.13    -5.51  -1640.77   -139.24    -67.61     20.42 7480000.00    0    1    1    1    1
2003 10 29   7   2     5.33    21.34    -4.34  -1640.77   -139.19    -67.70     20.42 7480000.00    0    1    1    1    1
2003 10 29   7   3     3.83    21.34     1.39  -1640.77   -139.15    -67.79     20.48 7480000.00    0    1    1    1    1
2003 10 29   7   4     3.83    21.34     3.37  -1640.77   -139.11    -67.89     20.58 7480000.00    0    1    1    1    1
2003 10 29   7   5     5.39    19.89     1.39  -1665.04   -141.11    -68.98     20.68 8673500.00    0    1    1    1    1
2003 10 29   7   6     5.94    18.83    -1.80  -1689.30   -143.13    -70.06     20.76 9867000.00    0    1    1    1    1
2003 10 29   7   7     5.94    18.83    -5.92  -1689.30   -143.08    -70.15     20.86 9867000.00    0    1    1    1    1
2003 10 29   7   8     8.02    16.42    -5.92  -1689.30   -143.04    -70.24     20.96 9867000.00    0    1    1    1    1
2003 10 29   7   9     8.02    16.42    -2.70  -1689.30   -143.00    -70.34     21.06 9867000.00    0    1    1    1    1
2003 10 29   7  10     3.55    16.25    -1.17  -1689.30   -142.95    -70.42     21.15 9867000.00    0    1    1    1    1
2003 10 29   7  11     3.55    16.25    -0.98  -1689.30   -142.91    -70.50     21.27 9867000.00    0    1    1    1    1
2003 10 29   7  12    10.69    16.00     0.81  -1689.30   -142.87    -70.59     21.63 9867000.00    0    1    1    1    1
2003 10 29   7  13    12.84    16.00     0.81  -1689.30   -142.82    -70.69     22.03 9867000.00    0    1    1    1    1
2003 10 29   7  14    11.47    16.00    -7.40  -1689.30   -142.78    -70.77     22.38 9867000.00    0    1    1    1    1
2003 10 29   7  15    11.88    13.30   -10.14  -1689.30   -142.74    -70.86     22.73 9867000.00    0    1    1    1    1
2003 10 29   7  16    11.47    13.30   -10.14  -1689.30   -142.69    -70.95     23.13 9867000.00    0    1    1    1    1
2003 10 29   7  17     6.01    13.02    -6.25  -1689.30   -142.64    -71.04     23.53 9867000.00    0    1    1    1    1
2003 10 29   7  18    -0.04    13.44    -5.34  -1689.30   -142.61    -71.12     23.72 9867000.00    0    1    1    1    1
2003 10 29   7  19    -9.70    13.02    13.76  -1689.30   -142.56    -71.20     23.43 9867000.00    0    1    1    1    1
2003 10 29   7  20   -10.23     5.90    18.82  -1689.30   -142.52    -71.29     23.08 9867000.00    0    1    1    1    1
2003 10 29   7  21   -10.23     5.90    18.82  -1689.30   -142.48    -71.38     22.73 9867000.00    0    1    1    1    1
2003 10 29   7  22    -5.07    10.31    15.95  -1689.30   -142.43    -71.46     22.43 9867000.00    0    1    1    1    1
2003 10 29   7  23    -5.07    10.78    15.95  -1689.30   -142.39    -71.54     22.12 9867000.00    0    1    1    1    1
2003 10 29   7  24    -7.10    11.58    19.65  -1689.30   -142.35    -71.63     21.78 9867000.00    0    1    1    1    1
2003 10 29   7  25    -7.88    11.58    19.71  -1689.30   -142.31    -71.72     21.43 9867000.00    0    1    1    1    1
2003 10 29   7  26    -7.10    11.58    20.47  -1689.30   -142.26    -71.80     21.24 9867000.00    0    1    1    1    1
2003 10 29   7  27    -5.91    13.11    20.47  -1689.30   -142.23    -71.88     21.15 9867000.00    0    1    1    1    1
2003 10 29   7  28    -5.91    13.11    19.64  -1689.30   -142.18    -71.97     20.42 9867000.00    0    1    1    1    1
2003 10 29   7  29    -5.70    13.89    19.64  -1689.30   -142.13    -72.05     19.57 9867000.00    0    1    1    1    1
2003 10 29   7  30    -7.29    12.00    19.64  -1689.30   -142.10    -72.13     18.83 9867000.00    0    1    1    1    1
2003 10 29   7  31    -7.29    10.53    20.52  -1689.30   -142.06    -72.21     18.09 9867000.00    0    1    1    1    1
2003 10 29   7  32   -11.02     6.04    21.43  -1689.30   -142.01    -72.30     17.23 9867000.00    0    1    1    1    1
2003 10 29   7  33   -12.91     4.19    21.43  -1689.30   -141.97    -72.38     16.45 9867000.00    0    1    1    1    1
2003 10 29   7  34   -13.37     3.41    19.06  -1689.30   -141.93    -72.46     15.91 9867000.00    0    1    1    1    1
2003 10 29   7  35   -13.37     4.19    16.02  -1905.58   -160.05    -81.83     15.35 11684077.20    0    1    1    1    1
2003 10 29   7  36   -13.37     6.01    16.02  -2222.51   -186.62    -95.54     15.13 14288463.33    0    1    1    1    1
2003 10 29   7  37   -14.33     6.01    20.94  -2212.04   -185.69    -95.20     14.41 14118742.50    0    1    1    1    1
2003 10 29   7  38   -15.69     4.78    21.87  -2201.57   -184.76    -94.85     12.91 13949021.67    0    1    1    1    1
2003 10 29   7  39   -15.69     4.57    21.87  -2191.10   -183.82    -94.50     12.57 13779300.75    0    1    1    1    1
2003 10 29   7  40   -14.55     0.45    19.16  -2180.63   -182.90    -94.15     12.79 13609580.00    0    1    1    1    1
2003 10 29   7  41   -14.35    -3.10    17.48  -2170.16   -181.97    -93.79     13.04 13439858.75    0    1    1    1    1
2003 10 29   7  42   -13.38    -3.71    11.60  -2158.19   -180.91    -93.39     13.32 13245892.25    0    1    1    1    1
2003 10 29   7  43    -5.81    -4.03     3.60  -2147.72   -179.98    -93.03     13.57 13076171.33    0    1    1    1    1
2003 10 29   7  44    -5.81    -4.03     3.60  -2137.25   -179.05    -92.67     13.65 12906450.50    0    1    1    1    1
2003 10 29   7  45    -5.55    -3.67     6.43  -2126.78   -178.13    -92.31     13.29 12736729.33    0    1    1    1    1
2003 10 29   7  46    -6.42     2.05    15.36  -2116.31   -177.20    -91.95     13.11 12567008.50    0    1    1    1    1
2003 10 29   7  47    -6.42     2.05    15.36  -2105.84   -176.27    -91.60     13.11 12397287.67    0    1    1    1    1
2003 10 29   7  48    -7.61    -5.26    15.21  -2095.36   -175.35    -91.23     13.11 12227566.75    0    1    1    1    1
2003 10 29   7  49    -7.93    -7.03    14.00  -2084.90   -174.42    -90.87     13.11 12057846.00    0    1    1    1    1
2003 10 29   7  50    -7.93    -8.80    13.32  -2074.43   -173.50    -90.50     13.11 11888124.75    0    1    1    1    1
2003 10 29   7  51    -5.39    -9.13    12.54  -2062.46   -172.44    -90.09     13.11 11694158.25    0    1    1    1    1
2003 10 29   7  52    -5.34   -13.47     5.60  -2051.99   -171.53    -89.72     13.11 11524437.33    0    1    1    1    1
2003 10 29   7  53    -0.82   -13.47     2.16  -2041.52   -170.61    -89.34     13.50 11354716.50    0    1    1    1    1
2003 10 29   7  54     2.13   -10.71    -6.90  -2031.05   -169.69    -88.98     12.52 11184995.33    0    1    1    1    1
2003 10 29   7  55     2.13   -10.71    -6.90  -2020.58   -168.76    -88.60     11.18 11015274.50    0    1    1    1    1
2003 10 29   7  56    -1.00   -14.07    -6.90  -2010.11   -167.85    -88.23     10.96 10845553.67    0    1    1    1    1
2003 10 29   7  57    -2.04   -19.96    -3.53  -1999.64   -166.92    -87.85     10.77 10675832.75    0    1    1    1    1
2003 10 29   7  58    -1.36   -22.95    -6.14  -1989.16   -166.01    -87.48     10.78 10506112.00    0    1    1    1    1
2003 10 29   7  59    -1.36   -23.14    -6.14  -1978.69   -165.09    -87.10     11.71 10336390.75    0    1    1    1    1
2003 10 29   8   0    -1.30   -23.14    -6.86  -1968.22   -164.17    -86.73     12.05 10166670.00    0    1    1    1    1
2003 10 29   8   1    -0.93   -23.14    -6.86  -1957.75   -163.25    -86.35     11.54 9996949.25    0    1    1    1    1
2003 10 29   8   2    -1.30   -22.16    -6.86  -1945.79   -162.20    -85.92     11.50 9802982.50    0    1    1    1    1
2003 10 29   8   3    -2.94   -15.23   -12.01  -1935.31   -161.29    -85.53     12.02 9633261.33    0    1    1    1    1
2003 10 29   8   4    -3.28   -14.99   -12.01  -1924.85   -160.38    -85.15     12.35 9463540.50    0    1    1    1    1
2003 10 29   8   5    -3.41   -14.99    -9.99  -1914.37   -159.47    -84.76     12.04 9293819.67    0    1    1    1    1
2003 10 29   8   6    -3.28   -16.32    -9.99  -1903.90   -158.55    -84.38     11.66 9124098.75    0    1    1    1    1
2003 10 29   8   7    -2.53   -16.68   -11.01  -1893.43   -157.64    -83.99     11.28 8954378.00    0    1    1    1    1
2003 10 29   8   8    -1.93   -16.32   -11.41  -1882.96   -156.72    -83.60     10.89 8784656.75    0    1    1    1    1
2003 10 29   8   9    -1.47   -15.02   -11.84  -1872.49   -155.81    -83.21     10.63 8614936.00    0    1    1    1    1
2003 10 29   8  10    -1.47   -14.79   -11.84  -1862.53   -154.94    -82.84     10.63 8446365.62    0    1    1    1    1
2003 10 29   8  11    -4.45   -14.77   -11.22  -1856.77   -154.42    -82.66     10.63 8274145.17    0    1    1    1    1
2003 10 29   8  12    -9.44   -14.44    -9.90  -1852.17   -154.00    -82.53     10.63 8099314.50    0    1    1    1    1
2003 10 29   8  13    -9.52   -14.36    -9.51  -1846.92   -153.53    -82.37     10.63 7899508.12    0    1    1    1    1
2003 10 29   8  14    -9.52   -14.36    -9.90  -1842.32   -153.10    -82.24     10.63 7724677.50    0    1    1    1    1
2003 10 29   8  15    -7.97   -14.36   -10.11  -1837.73   -152.69    -82.11     10.63 7549846.75    0    1    1    1    1
2003 10 29   8  16    -7.97   -14.29   -10.35  -1832.47   -152.20    -81.94     10.63 7350040.25    0    1    1    1    1
2003 10 29   8  17    -7.97   -13.02   -10.78  -1827.88   -151.79    -81.81     10.63 7175209.67    0    1    1    1    1
2003 10 29   8  18    -7.90   -12.90   -10.78  -1823.28   -151.37    -81.67     10.63 7000379.00    0    1    1    1    1
2003 10 29   8  19    -7.90   -12.90   -10.43  -1818.68   -150.95    -81.53     10.55 6825548.50    0    1    1    1    1
2003 10 29   8  20    -8.44   -13.26    -9.53  -1814.09   -150.53    -81.39     10.12 6650717.75    0    1    1    1    1
2003 10 29   8  21    -8.44   -13.30    -9.53  -1808.83   -150.06    -81.23      9.62 6450911.25    0    1    1    1    1
2003 10 29   8  22    -7.09   -13.69    -9.68  -1804.24   -149.64    -81.09      9.49 6276080.67    0    1    1    1    1
2003 10 29   8  23    -7.09   -13.69    -9.68  -1799.64   -149.22    -80.95      9.49 6101250.00    0    1    1    1    1
2003 10 29   8  24    -9.49   -13.32    -9.68  -1794.39   -148.75    -80.78      9.36 5901443.50    0    1    1    1    1
2003 10 29   8  25    -9.49   -13.32    -9.65  -1789.79   -148.33    -80.64      9.13 5726613.00    0    1    1    1    1
2003 10 29   8  26    -8.81   -14.31   -10.01  -1785.20   -147.92    -80.50      9.06 5551782.25    0    1    1    1    1
2003 10 29   8  27    -2.75   -14.74   -15.40  -1779.94   -147.45    -80.33      9.45 5351975.75    0    1    1    1    1
2003 10 29   8  28    -2.75   -14.74   -15.40  -1775.35   -147.03    -80.18      9.82 5177145.17    0    1    1    1    1
2003 10 29   8  29   -11.33   -14.91    -5.40  -1770.75   -146.62    -80.04     10.05 5002314.50    0    1    1    1    1
2003 10 29   8  30   -11.33   -15.51    -5.40  -1766.15   -146.20    -79.89     10.06 4827484.00    0    1    1    1    1
2003 10 29   8  31    -2.94   -15.51   -13.07  -1761.56   -145.79    -79.75     10.06 4652653.25    0    1    1    1    1
2003 10 29   8  32     4.79    -5.91   -13.14  -1756.30   -145.32    -79.58     10.06 4452846.75    0    1    1    1    1
2003 10 29   8  33     6.25    -3.80   -16.59  -1751.71   -144.91    -79.43     10.06 4278016.00    0    1    1    1    1
2003 10 29   8  34     6.25    -3.80   -16.81  -1747.11   -144.49    -79.27     10.06 4103185.50    0    1    1    1    1
2003 10 29   8  35     6.12    -3.80   -18.41  -1741.86   -144.03    -79.10     10.06 3903379.00    0    1    1    1    1
2003 10 29   8  36     3.73    -7.76   -18.41  -1737.26   -143.61    -78.95     10.15 3728548.43    0    1    1    1    1
2003 10 29   8  37     3.46    -8.63   -18.79  -1732.66   -143.20    -78.80     10.85 3553717.72    0    1    1    1    1
2003 10 29   8  38     0.43   -12.21   -18.79  -1728.07   -142.79    -78.65     11.61 3378887.10    0    1    1    1    1
2003 10 29   8  39    -0.85   -13.41   -21.39  -1723.47   -142.38    -78.49     11.80 3204056.45    0    1    1    1    1
2003 10 29   8  40    -4.75   -19.02   -21.39  -1718.22   -141.91    -78.32     11.74 3004250.00    0    1    1    1    1
2003 10 29   8  41   -15.88   -19.02    -2.00  -1713.62   -141.50    -78.16     11.68 2829419.33    0    1    1    1    1
2003 10 29   8  42   -19.28   -17.97    11.41  -1709.03   -141.09    -78.01     11.62 2654588.73    0    1    1    1    1
2003 10 29   8  43   -24.01   -17.97    11.41  -1703.77   -140.62    -77.83     11.55 2454782.27    0    1    1    1    1
2003 10 29   8  44   -24.01   -24.13     7.78  -1699.18   -140.22    -77.67     11.50 2279951.57    0    1    1    1    1
2003 10 29   8  45   -23.05   -26.78     6.66  -1697.07   -140.01    -77.63     11.45 2231754.00    0    1    1    1    1
2003 10 29   8  46   -22.34   -26.78     6.66  -1695.81   -139.88    -77.62     11.38 2234560.50    0    1    1    1    1
2003 10 29   8  47   -21.99   -26.47     6.72  -1694.71   -139.76    -77.63     11.32 2237016.17    0    1    1    1    1
2003 10 29   8  48   -21.99   -26.47     6.75  -1693.60   -139.63    -77.62     11.27 2239471.73    0    1    1    1    1
2003 10 29   8  49   -22.47   -26.17     6.72  -1692.34   -139.50    -77.62     10.54 2242278.27    0    1    1    1    1
2003 10 29   8  50   -24.02   -26.17     4.36  -1691.23   -139.38    -77.62      8.86 2244733.83    0    1    1    1    1
2003 10 29   8  51   -24.02   -26.17     4.36  -1690.13   -139.27    -77.62      7.18 2247189.50    0    1    1    1    1
2003 10 29   8  52   -21.19   -27.07     4.29  -1688.87   -139.13    -77.62      7.25 2249996.00    0    1    1    1    1
2003 10 29   8  53   -21.19   -27.07     4.29  -1687.61   -138.99    -77.62      8.50 2252802.38    0    1    1    1    1
2003 10 29   8  54   -21.24   -27.70     4.21  -1686.50   -138.88    -77.61      8.90 2255258.10    0    1    1    1    1
2003 10 29   8  55   -22.23   -28.50     3.24  -1685.39   -138.76    -77.61      8.82 2257713.73    0    1    1    1    1
2003 10 29   8  56   -22.41   -28.50     3.24  -1684.13   -138.63    -77.60      8.72 2260520.12    0    1    1    1    1
2003 10 29   8  57   -23.15   -27.59     4.16  -1683.03   -138.51    -77.60      8.64 2262975.83    0    1    1    1    1
2003 10 29   8  58   -23.53   -27.21     4.91  -1681.92   -138.40    -77.59      8.56 2265431.45    0    1    1    1    1
2003 10 29   8  59   -23.96   -27.00     5.30  -1680.66   -138.26    -77.59      8.47 2268237.88    0    1    1    1    1
2003 10 29   9   0   -24.76   -24.99     7.26  -1679.40   -138.13    -77.58      8.38 2271044.38    0    1    1    1    1
2003 10 29   9   1   -24.76   -21.50     7.26  -1678.29   -138.01    -77.57      8.29 2273500.00    0    1    1    1    1
2003 10 29   9   2   -20.97   -21.50     8.23  -1677.19   -137.90    -77.56      8.21 2275955.62    0    1    1    1    1
2003 10 29   9   3   -20.91   -21.50     8.23  -1675.92   -137.77    -77.56      8.12 2278762.12    0    1    1    1    1
2003 10 29   9   4   -20.23   -21.50     8.23  -1674.82   -137.65    -77.55      8.03 2281217.73    0    1    1    1    1
2003 10 29   9   5   -19.24   -22.08     2.95  -1673.72   -137.53    -77.54      7.95 2283673.38    0    1    1    1    1
2003 10 29   9   6   -19.24   -22.08     2.95  -1672.45   -137.40    -77.53      7.86 2286479.88    0    1    1    1    1
2003 10 29   9   7   -21.21   -16.24     5.27  -1671.19   -137.28    -77.52      7.76 2289286.27    0    1    1    1    1
2003 10 29   9   8   -22.75   -12.98     7.77  -1670.09   -137.16    -77.51      7.68 2291741.90    0    1    1    1    1
2003 10 29   9   9   -22.75   -12.98     7.77  -1668.99   -137.05    -77.50      7.60 2294197.62    0    1    1    1    1
2003 10 29   9  10   -23.13   -13.15     7.77  -1667.72   -136.91    -77.48      7.51 2297004.00    0    1    1    1    1
2003 10 29   9  11   -23.73   -14.77     8.31  -1666.46   -136.79    -77.47      7.46 2299810.50    0    1    1    1    1
2003 10 29   9  12   -23.79   -16.52     8.31  -1665.35   -136.67    -77.46      7.77 2302266.17    0    1    1    1    1
2003 10 29   9  13   -23.79   -17.97     6.51  -1664.25   -136.56    -77.45      8.17 2304721.73    0    1    1    1    1
2003 10 29   9  14   -22.63   -19.79     6.51  -1662.99   -136.43    -77.44      8.73 2307528.27    0    1    1    1    1
2003 10 29   9  15   -21.68   -19.79     6.51  -1661.88   -136.32    -77.43      9.35 2309983.83    0    1    1    1    1
2003 10 29   9  16   -21.33   -20.04     6.57  -1660.78   -136.21    -77.41      9.94 2312439.50    0    1    1    1    1
2003 10 29   9  17   -18.86   -20.55     6.49  -1659.51   -136.08    -77.39     10.46 2315246.00    0    1    1    1    1
2003 10 29   9  18   -15.95   -20.55     4.87  -1658.11   -135.94    -77.36     10.88 2318843.43    0    1    1    1    1
2003 10 29   9  19   -15.95   -20.35     4.87  -1655.82   -135.74    -77.30     11.15 2325295.42    0    1    1    1    1
2003 10 29   9  20   -18.57   -19.73     8.79  -1653.19   -135.50    -77.21     10.92 2332669.12    0    1    1    1    1
2003 10 29   9  21   -18.57   -18.34    11.24  -1650.57   -135.25    -77.14     10.73 2340042.88    0    1    1    1    1
2003 10 29   9  22   -18.90   -17.47    12.50  -1648.27   -135.05    -77.06     11.13 2346494.83    0    1    1    1    1
2003 10 29   9  23   -19.65   -17.47    12.50  -1645.98   -134.84    -76.99     11.64 2352946.88    0    1    1    1    1
2003 10 29   9  24   -19.65   -15.93    13.94  -1643.36   -134.60    -76.91     11.45 2360320.58    0    1    1    1    1
2003 10 29   9  25   -17.79   -15.37    13.94  -1641.06   -134.39    -76.83     10.97 2366772.57    0    1    1    1    1
2003 10 29   9  26   -17.79   -15.37    13.94  -1638.77   -134.19    -76.76     10.71 2373224.58    0    1    1    1    1
2003 10 29   9  27   -20.85   -18.52    11.94  -1636.14   -133.95    -76.67     10.89 2380598.30    0    1    1    1    1
2003 10 29   9  28   -21.48   -18.73    11.94  -1633.85   -133.74    -76.60     11.07 2387050.27    0    1    1    1    1
2003 10 29   9  29   -21.99   -19.27    14.06  -1631.55   -133.53    -76.53     11.14 2393502.30    0    1    1    1    1
2003 10 29   9  30   -23.01   -20.01    14.06  -1628.93   -133.30    -76.44     10.74 2400876.05    0    1    1    1    1
2003 10 29   9  31   -23.02   -20.01    14.41  -1626.63   -133.10    -76.36     10.34 2407328.00    0    1    1    1    1
2003 10 29   9  32   -23.02   -19.81    16.28  -1624.34   -132.88    -76.29     10.00 2413780.05    0    1    1    1    1
2003 10 29   9  33   -22.82   -19.81    16.40  -1621.72   -132.65    -76.20      9.73 2421153.75    0    1    1    1    1
2003 10 29   9  34   -22.57   -19.53    16.46  -1619.42   -132.45    -76.12      9.51 2427605.73    0    1    1    1    1
2003 10 29   9  35   -22.45   -19.17    16.88  -1617.12   -132.25    -76.05      9.27 2434057.75    0    1    1    1    1
2003 10 29   9  36   -21.85   -19.00    17.53  -1614.50   -132.01    -75.95      8.99 2441431.42    0    1    1    1    1
2003 10 29   9  37   -20.96   -18.13    18.21  -1612.20   -131.81    -75.88      8.66 2447883.50    0    1    1    1    1
2003 10 29   9  38   -20.92   -17.87    18.42  -1609.91   -131.60    -75.80      8.30 2454335.42    0    1    1    1    1
2003 10 29   9  39   -19.89   -16.96    20.28  -1607.29   -131.37    -75.70      7.88 2461709.17    0    1    1    1    1
2003 10 29   9  40   -15.85   -13.64    20.28  -1604.99   -131.17    -75.62      7.45 2468161.17    0    1    1    1    1
2003 10 29   9  41   -14.53   -10.09    17.95  -1602.69   -130.97    -75.54      7.04 2474613.17    0    1    1    1    1
2003 10 29   9  42   -13.82    -6.57    17.66  -1600.07   -130.73    -75.45      6.93 2481986.88    0    1    1    1    1
2003 10 29   9  43   -13.82    -6.57    17.66  -1597.78   -130.53    -75.36      6.93 2488438.90    0    1    1    1    1
2003 10 29   9  44   -12.76    -9.02    18.23  -1595.48   -130.33    -75.29      6.84 2494890.88    0    1    1    1    1
2003 10 29   9  45   -14.57    -9.02    18.23  -1592.86   -130.09    -75.19      6.52 2502264.62    0    1    1    1    1
2003 10 29   9  46   -14.05    -9.02    18.23  -1590.56   -129.89    -75.11      6.24 2508716.57    0    1    1    1    1
2003 10 29   9  47   -14.27   -10.19    17.92  -1588.27   -129.69    -75.02      6.28 2515168.62    0    1    1    1    1
2003 10 29   9  48   -14.05   -11.06    16.93  -1585.64   -129.46    -74.92      7.31 2522542.30    0    1    1    1    1
2003 10 29   9  49   -14.27   -11.23    14.77  -1583.35   -129.26    -74.84      8.27 2528994.33    0    1    1    1    1
2003 10 29   9  50   -13.93   -11.23    14.77  -1581.05   -129.06    -74.75      9.35 2535446.38    0    1    1    1    1
2003 10 29   9  51   -14.09    -8.77    16.39  -1578.42   -128.83    -74.66     10.63 2542820.05    0    1    1    1    1
2003 10 29   9  52   -14.09    -8.77    16.39  -1576.31   -128.64    -74.58     12.22 2528992.45    0    1    1    1    1
2003 10 29   9  53   -15.19    -9.08    14.11  -1574.74   -128.50    -74.53     13.85 2505762.60    0    1    1    1    1
2003 10 29   9  54   -15.19    -9.45    13.61  -1573.18   -128.36    -74.48     14.96 2482532.73    0    1    1    1    1
2003 10 29   9  55   -15.77   -12.44    11.54  -1571.40   -128.20    -74.42     14.71 2455984.40    0    1    1    1    1
2003 10 29   9  56   -15.08   -12.44    11.41  -1569.84   -128.06    -74.36     14.43 2432754.60    0    1    1    1    1
2003 10 29   9  57   -15.71   -11.31    10.48  -1568.28   -127.92    -74.31     14.20 2409524.65    0    1    1    1    1
2003 10 29   9  58   -15.71   -11.31    10.20  -1566.49   -127.77    -74.25     13.95 2382976.35    0    1    1    1    1
2003 10 29   9  59   -15.71   -11.66     9.43  -1564.94   -127.63    -74.19     14.14 2359746.50    0    1    1    1    1
2003 10 29  10   0   -16.26   -13.22     8.33  -1563.38   -127.49    -74.14     14.71 2336516.60    0    1    1    1    1
2003 10 29  10   1   -15.67   -12.90     7.77  -1561.59   -127.33    -74.08     15.05 2309968.27    0    1    1    1    1
