MIDL 32Re Data for 2016-10 (GSM nT, km/s, cm^-3, K)
yr mo dy hr mn sc msc bx by bz ux uy uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
2016 10 14 14 32  0    0    -1.36    15.18    -0.44    -357.4     -0.20     14.69     7.342      29868    0    0    0    0    0
2016 10 14 14 33  0    0    -1.45    15.17    -0.18    -357.2      0.05     14.76     7.018      31872    0    0    0    0    0
2016 10 14 14 34  0    0    -1.48    15.17    -0.18    -357.3      0.06     15.18     6.740      34016    0    0    0    0    0
2016 10 14 14 35  0    0    -1.48    15.14    -0.10    -357.7     -0.11     15.97     6.676      34599    0    0    0    0    0
2016 10 14 14 36  0    0    -1.55    15.10    -0.01    -358.1     -0.68     16.80     6.657      34738    0    0    0    0    0
2016 10 14 14 37  0    0    -1.78    15.02     0.01    -358.3     -1.39     17.53     6.660      34744    0    0    0    0    0
2016 10 14 14 38  0    0    -1.89    14.95    -0.04    -358.0     -2.62     18.09     6.661      35490    0    0    0    0    0
2016 10 14 14 39  0    0    -1.85    14.92    -0.13    -357.8     -4.03     18.18     6.918      35988    0    0    0    0    0
2016 10 14 14 40  0    0    -1.81    14.93    -0.34    -358.1     -3.75     17.09     7.372      35988    0    0    0    0    0
2016 10 14 14 41  0    0    -1.72    14.95    -0.91    -358.3     -2.20     15.38     7.806      36327    0    0    0    0    0
2016 10 14 14 42  0    0    -1.60    14.97    -1.04    -358.4     -1.25     14.39     8.217      36501    0    0    0    0    0
2016 10 14 14 43  0    0    -1.57    14.97    -0.95    -358.7     -1.35     14.28     8.612      35662    0    0    0    0    0
2016 10 14 14 44  0    0    -1.67    14.90    -0.86    -358.8     -1.94     14.84     8.425      35326    0    0    0    0    0
2016 10 14 14 45  0    0    -1.97    14.83    -0.55    -358.8     -2.72     15.55     7.954      35854    0    0    0    0    0
2016 10 14 14 46  0    0    -2.21    14.70    -0.49    -359.3     -3.60     16.35     7.244      36109    0    0    0    0    0
2016 10 14 14 47  0    0    -2.44    14.49    -0.83    -361.6     -6.72     20.27     6.154      37542    0    0    0    0    0
2016 10 14 14 48  0    0    -2.60    14.41    -0.96    -362.5     -9.47     20.85     5.496      45522    0    0    0    0    0
2016 10 14 14 49  0    0    -2.66    14.36    -0.99    -363.0    -10.23     18.77     5.702      49476    0    0    0    0    0
2016 10 14 14 50  0    0    -2.28    14.21     0.27    -364.5    -10.53     18.52     5.730      53365    0    0    0    0    0
2016 10 14 14 51  0    0    -1.43    13.99     2.30    -364.0    -10.24     17.97     5.849      57416    0    0    0    0    0
2016 10 14 14 52  0    0    -0.92    13.85     3.45    -362.4     -8.84     16.74     6.083      59774    0    0    0    0    0
2016 10 14 14 53  0    0    -0.89    13.82     3.65    -360.8     -6.42     15.50     6.301      60607    0    0    0    0    0
2016 10 14 14 54  0    0    -0.66    13.64     4.34    -360.2     -3.71     15.79     6.579      60924    0    0    0    0    0
2016 10 14 14 55  0    0    -0.70    13.16     6.35    -360.9     -2.77     14.45     6.502      66724    0    0    0    0    0
2016 10 14 14 56  0    0    -1.09    12.68     6.22    -365.1     -3.08     12.95     6.327      71220    0    0    0    0    0
2016 10 14 14 57  0    0    -0.98    12.56     6.86    -366.0     -2.37     11.46     6.211      70389    0    0    0    0    0
2016 10 14 14 58  0    0    -1.20    12.16     6.37    -366.2     -0.90      5.88     6.103      70254    0    0    0    0    0
2016 10 14 14 59  0    0    -1.30    12.52     5.19    -365.4      1.29     -1.64     5.930      73376    0    0    0    0    0
2016 10 14 15  0  0    0    -1.28    13.23     3.64    -363.9      1.82     -5.14     5.788      92552    0    0    0    0    0
2016 10 14 15  1  0    0    -1.46    13.78     1.90    -363.7      1.63     -8.00     5.577     110328    0    0    0    0    0
2016 10 14 15  2  0    0    -1.78    13.93     0.90    -367.6      0.12    -12.46     5.107     113046    0    0    0    0    0
2016 10 14 15  3  0    0    -1.80    13.67     0.44    -368.7      0.17    -14.62     4.897     110931    0    0    0    0    0
2016 10 14 15  4  0    0    -1.86    13.63     0.01    -369.6      0.09    -14.78     5.192     102012    0    0    0    0    0
2016 10 14 15  5  0    0    -1.98    13.65    -0.33    -369.9     -0.52    -13.13     5.443      97088    0    0    0    0    0
2016 10 14 15  6  0    0    -2.67    13.46    -0.70    -370.0     -1.05    -11.27     5.082     101458    0    0    0    0    0
2016 10 14 15  7  0    0    -3.39    13.35    -0.95    -369.0     -0.35     -8.69     4.612     109447    0    0    0    0    0
2016 10 14 15  8  0    0    -3.36    13.55    -1.05    -366.7      1.45     -5.18     4.572     115865    0    0    0    0    0
2016 10 14 15  9  0    0    -3.03    13.60    -1.05    -365.4      3.51     -1.33     4.608     116186    0    0    0    0    0
2016 10 14 15 10  0    0    -2.82    13.73    -1.08    -367.2      5.63      0.84     4.678     112987    0    0    0    0    0
2016 10 14 15 11  0    0    -2.77    13.73    -1.94    -367.2      5.42      0.83     4.874     110379    0    0    0    0    0
2016 10 14 15 12  0    0    -2.64    13.71    -2.17    -367.2      4.62      0.41     4.718     109678    0    0    0    0    0
2016 10 14 15 13  0    0    -2.62    13.66    -1.93    -367.5      3.54     -0.38     4.492      96818    0    0    0    0    0
2016 10 14 15 14  0    0    -2.78    13.60    -2.44    -367.2      2.98      0.77     4.497      96818    0    0    0    0    0
2016 10 14 15 15  0    0    -2.86    13.54    -2.42    -366.8      3.08      4.15     4.650      96818    0    0    0    0    0
2016 10 14 15 16  0    0    -3.01    13.45    -2.62    -366.6      3.33      6.59     4.781      81131    0    0    0    0    0
2016 10 14 15 17  0    0    -2.90    13.44    -2.92    -365.8      2.82     10.82     4.887      80346    0    0    0    0    0
2016 10 14 15 18  0    0    -2.76    13.27    -3.10    -364.9      1.70     15.32     5.008      84099    0    0    0    0    0
2016 10 14 15 19  0    0    -2.65    13.27    -3.54    -364.4      0.35     15.90     5.028      85741    0    0    0    0    0
2016 10 14 15 20  0    0    -2.62    13.33    -3.93    -363.9      0.38     10.34     5.015      85329    0    0    0    0    0
2016 10 14 15 21  0    0    -2.48    13.35    -4.05    -363.6      2.55      4.71     5.046      69710    0    0    0    0    0
2016 10 14 15 22  0    0    -2.34    13.25    -4.13    -363.5      5.89      3.28     5.111      48860    0    0    0    0    0
2016 10 14 15 23  0    0    -2.34    13.17    -3.95    -363.3      7.89      3.04     5.085      43703    0    0    0    0    0
2016 10 14 15 24  0    0    -2.36    13.21    -3.60    -364.9      7.48      1.12     4.902      49955    0    0    0    0    0
2016 10 14 15 25  0    0    -2.33    13.19    -1.95    -367.9      6.23      1.39     4.730      61603    0    0    0    0    0
2016 10 14 15 26  0    0    -2.29    13.30     2.35    -369.4      6.17      6.92     4.703      66914    0    0    0    0    0
2016 10 14 15 27  0    0    -2.17    13.51     2.91    -369.1      3.82      9.94     4.786      70710    0    0    0    0    0
2016 10 14 15 28  0    0    -1.89    13.65     3.38    -367.4      0.16     11.80     4.801      71680    0    0    0    0    0
2016 10 14 15 29  0    0    -1.02    13.59     3.54    -365.4     -2.25     15.52     4.894      71680    0    0    0    0    0
2016 10 14 15 30  0    0    -0.26    13.35     3.98    -363.8     -4.09     18.19     4.904      69565    0    0    0    0    0
2016 10 14 15 31  0    0     0.37    13.09     4.59    -363.0     -4.86     19.05     4.853      67599    0    0    0    0    1
2016 10 14 15 32  0    0     0.70    13.03     5.01    -362.7     -4.50     17.65     4.856      67328    0    0    0    0    1
2016 10 14 15 33  0    0     0.79    13.11     5.05    -362.2     -3.86     16.60     4.999      67068    0    0    0    0    1
2016 10 14 15 34  0    0     0.91    13.20     4.94    -361.4     -2.57     18.18     5.148      66822    0    0    0    0    1
2016 10 14 15 35  0    0     0.68    13.39     4.50    -359.7     -1.21     20.31     5.236      66627    0    0    0    0    1
2016 10 14 15 36  0    0     0.27    13.40     4.19    -358.4      0.18     20.55     5.225      66407    0    0    0    0    1
2016 10 14 15 37  0    0     0.09    13.38     3.88    -357.8      0.92     20.17     5.232      66153    0    0    0    0    1
2016 10 14 15 38  0    0     0.32    13.36     3.79    -358.7      1.43     17.78     5.063      65820    0    0    0    0    1
2016 10 14 15 39  0    0     0.41    13.57     3.31    -362.2      3.11     15.67     5.127      65362    0    0    0    0    1
2016 10 14 15 40  0    0     0.42    13.74     2.97    -362.5      2.36     15.96     5.176      65071    0    0    0    0    1
2016 10 14 15 41  0    0     0.43    13.72     2.98    -362.0      1.85     16.14     5.129      64820    0    0    0    0    1
2016 10 14 15 42  0    0     0.42    13.67     2.92    -361.4      1.88     15.72     5.076      64564    0    0    0    0    1
2016 10 14 15 43  0    0     0.38    13.65     2.65    -359.6      2.03     15.24     5.030      64363    0    0    0    0    1
2016 10 14 15 44  0    0     0.97    13.65     2.67    -357.5      1.08     15.92     5.002      64176    0    0    0    0    1
2016 10 14 15 45  0    0     1.56    13.63     2.78    -355.7     -0.14     16.91     4.970      63978    0    0    0    0    1
2016 10 14 15 46  0    0     1.71    13.59     2.96    -354.7     -1.27     17.82     4.917      63740    0    0    0    0    1
2016 10 14 15 47  0    0     1.43    13.48     3.05    -354.4     -1.45     17.32     4.860      63471    0    0    0    0    1
2016 10 14 15 48  0    0     0.86    13.48     3.03    -354.8     -0.25     12.83     4.879      63180    0    0    0    0    1
2016 10 14 15 49  0    0     0.89    13.51     2.98    -357.4     -0.57     13.09     4.829      62944    0    0    0    0    1
2016 10 14 15 50  0    0     0.87    13.39     3.34    -359.6     -1.80     13.50     4.793      67907    0    0    0    0    0
2016 10 14 15 51  0    0     0.43    13.37     3.36    -359.4     -1.87     12.67     4.782      73986    0    0    0    0    0
2016 10 14 15 52  0    0     0.33    13.40     3.06    -358.8     -2.13     12.55     4.774      82782    0    0    0    0    0
2016 10 14 15 53  0    0     0.37    13.40     2.96    -358.0     -1.69     12.57     4.783      85611    0    0    0    0    0
2016 10 14 15 54  0    0     0.46    13.35     2.99    -356.7      2.27     10.76     4.766      83780    0    0    0    0    0
2016 10 14 15 55  0    0     0.58    13.24     3.03    -355.0      7.68      8.08     4.720      79721    0    0    0    0    0
2016 10 14 15 56  0    0     0.69    13.04     3.03    -352.7      7.76      8.29     4.680      73165    0    0    0    0    0
2016 10 14 15 57  0    0     1.20    12.80     2.74    -350.4      5.06      9.41     4.668      66650    0    0    0    0    0
2016 10 14 15 58  0    0     1.98    12.53     2.26    -348.2      0.51     11.13     4.674      60162    0    0    0    0    0
2016 10 14 15 59  0    0     3.00    12.49     2.25    -345.1     -2.09     12.31     4.631      55033    0    0    0    0    0
2016 10 14 16  0  0    0     4.03    12.45     2.25    -342.0     -4.66     13.48     4.587      49927    0    0    0    0    0
2016 10 14 16  1  0    0     4.73    12.50     2.40    -339.5     -7.00     14.71     4.542      49076    0    0    0    0    0
2016 10 14 16  2  0    0     5.16    12.58     2.64    -338.1     -8.73     16.03     4.483      51296    0    0    0    0    0
2016 10 14 16  3  0    0     4.38    12.59     3.35    -347.0     -3.96     15.94     3.476      58624    0    0    0    0    0
2016 10 14 16  4  0    0     4.72    12.40     3.70    -348.9     -1.98     14.54     3.222      69238    0    0    0    0    0
2016 10 14 16  5  0    0     4.74    12.34     3.96    -350.6      0.88     13.30     3.448      82955    0    0    0    0    0
2016 10 14 16  6  0    0     4.28    12.27     4.86    -351.2      3.08     13.14     3.642      89683    0    0    0    0    0
2016 10 14 16  7  0    0     2.27    12.22     5.20    -358.8      4.27     11.86     3.916      87977    0    0    0    0    0
2016 10 14 16  8  0    0    -0.24    12.97     3.52    -362.2      2.51     10.35     4.135      88153    0    0    0    1    1
2016 10 14 16  9  0    0    -0.53    13.00     3.47    -361.7      0.37      9.18     4.226      90613    0    0    0    1    1
2016 10 14 16 10  0    0    -0.53    12.94     3.60    -359.7     -2.28      7.84     4.155      92394    0    0    0    1    1
2016 10 14 16 11  0    0     0.41    12.84     3.96    -357.3     -4.31      7.14     4.274      94028    0    0    0    1    1
2016 10 14 16 12  0    0     1.49    12.67     4.48    -354.7     -5.80      6.96     4.420      95533    0    0    0    1    1
2016 10 14 16 13  0    0     2.24    12.12     5.52    -351.1     -5.30      8.67     4.487      96559    0    0    0    1    1
2016 10 14 16 14  0    0     2.93    11.58     6.15    -347.7     -4.79     10.37     4.552      97676    0    0    0    1    1
2016 10 14 16 15  0    0     3.62    11.05     6.78    -344.3     -4.27     12.06     4.617      98794    0    0    0    1    1
2016 10 14 16 16  0    0     4.18    10.57     6.50    -341.4     -3.74     13.69     4.678     100118    0    0    0    1    1
2016 10 14 16 17  0    0     2.13    12.07     5.80    -354.4     -2.10     13.77     4.910     108660    0    0    0    1    1
2016 10 14 16 18  0    0     2.16    11.47     6.02    -356.3     -2.62     13.73     5.202     112133    0    1    1    1    1
2016 10 14 16 19  0    0     2.97     9.94     7.13    -355.7     -3.80     14.54     5.523     114490    0    1    1    1    1
2016 10 14 16 20  0    0     3.65     9.14     8.01    -354.2     -4.61     15.52     5.606     116476    0    1    1    1    1
2016 10 14 16 21  0    0     3.98     9.03     8.14    -352.7     -4.90     17.21     5.688     118450    0    1    1    1    1
2016 10 14 16 22  0    0     4.25     8.99     8.19    -352.3     -4.99     18.99     5.789     120885    0    1    1    1    1
2016 10 14 16 23  0    0     4.39     8.53     8.25    -354.8     -4.59     19.31     6.360     124613    0    0    0    1    1
2016 10 14 16 24  0    0     4.70     8.37     8.58    -356.9     -2.88     17.34     6.403     128194    0    0    0    1    1
2016 10 14 16 25  0    0     4.85     9.05     8.54    -360.6      5.05      7.60     6.265     132390    0    0    0    1    1
2016 10 14 16 26  0    0     4.87     8.37     8.92    -375.8      5.71     13.12     5.969     141326    0    0    0    1    1
2016 10 14 16 27  0    0     4.52     8.38     8.86    -382.5      3.99     14.92     6.100     149935    0    0    0    0    0
2016 10 14 16 28  0    0     4.22     8.62     8.59    -382.0      3.95     10.35     5.925     155237    0    0    0    0    0
2016 10 14 16 29  0    0     3.84     8.88     8.34    -381.4      6.22      6.10     5.793     154911    0    0    0    0    1
2016 10 14 16 30  0    0     3.29     9.53     7.79    -380.8     23.23      2.05     5.689     152517    0    0    0    0    1
2016 10 14 16 31  0    0     3.12     9.91     7.41    -380.1     20.77     -1.54     5.562     151072    0    0    0    0    1
2016 10 14 16 32  0    0     2.78    10.29     7.16    -379.7     20.30     -4.97     5.954     138614    0    0    0    0    1
2016 10 14 16 33  0    0     2.57    10.61     6.91    -378.7     20.65     -4.45     5.893     128957    0    0    0    0    1
2016 10 14 16 34  0    0     2.30    11.00     6.42    -378.3     22.53     -2.62     5.726     126201    0    0    0    0    1
2016 10 14 16 35  0    0     2.22    11.72     5.69    -379.8     24.52     -1.41     5.433     127787    0    0    0    0    1
2016 10 14 16 36  0    0     2.22    11.81     5.62    -380.1     23.52     -2.60     5.148     129571    0    0    0    0    1
2016 10 14 16 37  0    0     1.93    11.59     5.93    -379.4     20.85     -4.04     5.015     131922    0    0    0    0    1
2016 10 14 16 38  0    0     1.88    11.48     5.99    -380.1     19.02     -6.74     5.288     139122    0    0    0    0    0
2016 10 14 16 39  0    0     2.62    10.92     6.28    -381.2     19.39     -4.06     4.832     149269    0    0    0    0    1
2016 10 14 16 40  0    0     4.72     4.82     9.08    -381.8     20.54     -8.53     4.929     163043    0    0    0    0    1
2016 10 14 16 41  0    0     4.89     0.09     9.65    -405.0      5.54    -24.88     5.457     174586    0    0    0    0    0
2016 10 14 16 42  0    0     6.13    -0.34     9.72    -410.2      9.92    -30.29     6.028     148725    0    0    0    0    0
2016 10 14 16 43  0    0     6.00    -0.26     9.99    -412.7      8.94    -35.72     6.494     154514    0    0    0    0    0
2016 10 14 16 44  0    0     5.86    -0.06     9.64    -415.9      9.33    -34.04     6.820     174779    0    0    0    0    0
2016 10 14 16 45  0    0     5.98    -0.31     9.32    -414.8      9.20    -34.82     6.877     167843    0    0    0    0    0
2016 10 14 16 46  0    0     6.18    -0.42     9.13    -413.1      8.66    -35.66     6.823     159994    0    0    0    0    0
2016 10 14 16 47  0    0     6.12    -0.40     8.83    -412.6      7.34    -35.78     6.808     160291    0    0    0    0    0
2016 10 14 16 48  0    0     5.38    -0.51     8.38    -412.8      5.34    -35.07     6.786     161478    0    0    0    0    0
2016 10 14 16 49  0    0     4.19    -3.42     7.00    -413.6      3.87    -33.30     6.757     159790    0    0    0    0    0
2016 10 14 16 50  0    0     2.33    -9.58     4.08    -414.0      2.37    -33.84     6.899     155047    0    0    0    0    0
2016 10 14 16 51  0    0     1.47   -10.41     2.70    -414.7     -1.65    -37.93     7.110     153182    0    1    1    0    1
2016 10 14 16 52  0    0    -0.09   -10.46     0.91    -416.1     -8.38    -43.68     6.919     156582    0    1    1    0    1
2016 10 14 16 53  0    0     0.96   -10.54     0.83    -418.3    -13.24    -48.05     6.787     168420    0    1    1    0    1
2016 10 14 16 54  0    0     1.28   -10.48     2.36    -420.3    -13.34    -45.40     6.655     170263    0    0    0    0    1
2016 10 14 16 55  0    0     0.51   -10.15     4.09    -420.3    -14.77    -43.08     6.249     170172    0    0    0    0    0
2016 10 14 16 56  0    0     0.45   -10.15     4.09    -419.4    -15.33    -41.79     5.884     169417    0    0    0    0    0
2016 10 14 16 57  0    0     1.05   -10.06     4.16    -416.1    -15.50    -38.81     5.816     164329    0    0    0    0    0
2016 10 14 16 58  0    0     1.46   -10.01     4.49    -413.6    -15.60    -36.48     5.677     161191    0    0    0    0    1
2016 10 14 16 59  0    0     1.34   -10.01     5.05    -412.6    -14.97    -35.22     5.512     162179    0    0    0    0    1
2016 10 14 17  0  0    0     0.57    -9.92     5.16    -412.6    -12.43    -33.73     5.662     166852    0    0    0    0    1
2016 10 14 17  1  0    0     0.25    -9.55     5.77    -413.2    -11.45    -32.16     5.778     171852    0    1    1    1    1
2016 10 14 17  2  0    0     0.25    -9.47     6.27    -413.1    -11.23    -34.44     5.751     176421    0    1    1    1    1
2016 10 14 17  3  0    0     0.17    -9.90     5.26    -413.0    -10.92    -37.96     5.468     179847    0    1    1    1    1
2016 10 14 17  4  0    0    -0.09   -11.23     2.17    -412.8    -13.28    -40.37     5.359     177144    0    1    1    1    1
2016 10 14 17  5  0    0    -0.15   -11.12     2.38    -412.5    -13.88    -40.60     5.149     164500    0    0    0    0    0
2016 10 14 17  6  0    0    -0.39   -10.51     3.63    -412.2    -13.74    -41.24     5.142     149015    0    0    0    0    0
2016 10 14 17  7  0    0     0.24    -9.26     5.99    -412.4    -11.74    -42.38     5.278     142584    0    0    0    0    0
2016 10 14 17  8  0    0     3.18    -7.15     7.32    -412.3     -9.60    -43.75     5.576     144531    0    0    0    0    0
2016 10 14 17  9  0    0     3.72    -6.72     7.32    -408.7     -8.53    -38.67     5.753     151020    0    0    0    0    0
2016 10 14 17 10  0    0     4.09    -6.53     7.59    -405.2     -7.46    -33.60     5.871     154156    0    0    0    0    0
2016 10 14 17 11  0    0     4.31    -6.55     8.11    -401.8     -6.39    -28.55     5.936     154156    0    0    0    0    0
2016 10 14 17 12  0    0     4.59    -6.02     8.71    -400.0     -5.82    -25.48     6.006     151025    0    0    0    0    0
2016 10 14 17 13  0    0     4.86    -5.68     8.97    -399.3     -5.60    -24.20     5.954     135291    0    0    0    0    0
2016 10 14 17 14  0    0     4.97    -5.62     8.92    -399.4     -3.56    -24.36     5.766     123822    0    0    0    0    0
2016 10 14 17 15  0    0     5.41    -5.40     8.76    -399.4     -1.06    -24.87     5.545     125391    0    0    0    0    0
2016 10 14 17 16  0    0     5.88    -5.13     8.60    -399.8     -0.40    -25.56     5.237     126645    0    0    0    0    0
2016 10 14 17 17  0    0     5.74    -5.62     8.54    -400.4     -0.54    -26.69     5.064     125767    0    0    0    0    0
2016 10 14 17 18  0    0     5.23    -5.32     8.51    -400.5     -0.73    -27.83     5.082     125340    0    0    0    0    0
2016 10 14 17 19  0    0     4.40    -4.17     8.47    -400.5     -1.40    -28.45     5.702     152663    0    0    0    0    0
2016 10 14 17 20  0    0     3.72    -3.60     8.13    -400.6     -2.73    -28.84     5.779     174649    0    0    0    0    0
2016 10 14 17 21  0    0     3.32    -3.53     7.84    -402.6     -3.30    -27.54     5.572     178808    0    0    0    0    0
2016 10 14 17 22  0    0     3.54    -3.97     8.49    -406.1     -4.52    -25.82     5.422     155361    0    0    0    0    0
2016 10 14 17 23  0    0     3.90    -4.36     8.72    -404.9     -4.14    -25.01     5.486     160143    0    0    0    0    0
2016 10 14 17 24  0    0     4.10    -4.46     8.76    -401.3     -2.68    -24.46     5.674     170036    0    0    0    0    0
2016 10 14 17 25  0    0     4.33    -4.61     8.79    -398.6     -1.62    -23.72     5.763     173994    0    0    0    0    0
2016 10 14 17 26  0    0     4.51    -4.80     8.76    -397.0     -1.04    -22.89     5.790     171081    0    0    0    0    0
2016 10 14 17 27  0    0     4.56    -4.96     8.60    -396.4     -1.01    -22.30     5.828     162341    0    0    0    0    0
2016 10 14 17 28  0    0     4.79    -4.71     8.33    -395.3     -0.67    -22.21     5.859     162341    0    0    0    0    0
2016 10 14 17 29  0    0     4.77    -4.26     8.43    -396.3      0.18    -21.60     5.854     160637    0    0    0    0    0
2016 10 14 17 30  0    0     4.40    -4.85     8.77    -400.0      1.61    -20.71     5.586     151437    0    0    0    0    0
2016 10 14 17 31  0    0     4.26    -4.53     8.92    -401.0      1.84    -19.14     5.211     166451    0    0    0    0    0
2016 10 14 17 32  0    0     4.20    -4.78     8.85    -401.5      2.35    -18.17     5.145     171211    0    0    0    0    0
2016 10 14 17 33  0    0     4.23    -4.92     8.78    -400.7      1.84    -17.89     5.110     165624    0    0    0    0    0
2016 10 14 17 34  0    0     4.30    -5.08     8.76    -399.6      1.15    -17.83     5.087     163501    0    0    0    0    0
2016 10 14 17 35  0    0     4.33    -5.13     8.76    -398.9      0.13    -19.35     5.127     166296    0    0    0    0    0
2016 10 14 17 36  0    0     4.25    -5.10     8.66    -398.8     -1.35    -21.93     5.016     175432    0    0    0    0    0
2016 10 14 17 37  0    0     4.26    -5.44     8.31    -399.1     -2.42    -23.17     4.832     182353    0    0    0    0    0
2016 10 14 17 38  0    0     4.37    -5.72     8.03    -398.9     -2.24    -22.84     4.830     176094    0    0    0    0    0
2016 10 14 17 39  0    0     4.49    -5.72     7.97    -398.3     -2.83    -22.66     4.851     169095    0    0    0    0    0
2016 10 14 17 40  0    0     4.68    -5.56     7.97    -398.4     -4.71    -23.20     4.905     168311    0    0    0    0    0
2016 10 14 17 41  0    0     4.43    -5.36     8.09    -399.8     -5.39    -23.57     5.164     168311    0    0    0    0    0
2016 10 14 17 42  0    0     4.28    -5.35     8.17    -402.9      2.86    -17.14     5.475     233121    0    0    0    0    0
2016 10 14 17 43  0    0     4.28    -4.76     8.90    -402.6      1.92    -15.43     5.451     233121    0    0    0    0    0
2016 10 14 17 44  0    0     4.27    -4.67     8.99    -401.4      1.40    -15.04     5.337     222380    0    0    0    0    0
2016 10 14 17 45  0    0     4.28    -4.60     9.07    -400.6      1.45    -16.41     5.157     203194    0    0    0    0    0
2016 10 14 17 46  0    0     4.25    -4.47     9.10    -400.4      2.38    -17.42     4.894     179668    0    0    0    0    0
2016 10 14 17 47  0    0     3.96    -4.50     9.20    -400.5      2.79    -16.33     4.727     160190    0    0    0    0    0
2016 10 14 17 48  0    0     3.67    -4.59     9.22    -401.0      2.38    -14.97     4.817     152442    0    0    0    0    0
2016 10 14 17 49  0    0     3.48    -4.73     9.01    -401.2      1.04    -15.38     4.858     151574    0    0    0    0    0
2016 10 14 17 50  0    0     3.42    -4.95     8.78    -400.9     -0.66    -15.86     4.849     154518    0    0    0    0    0
2016 10 14 17 51  0    0     3.35    -5.14     8.69    -401.5     -2.14    -16.55     4.897     158115    0    0    0    0    0
2016 10 14 17 52  0    0     3.45    -5.16     8.71    -401.5     -3.21    -16.95     4.815     158650    0    0    0    0    0
2016 10 14 17 53  0    0     3.56    -5.15     8.83    -401.3     -3.48    -16.71     4.725     158263    0    0    0    0    0
2016 10 14 17 54  0    0     3.66    -5.15     8.97    -401.0     -3.07    -17.15     4.707     158169    0    0    0    0    0
2016 10 14 17 55  0    0     3.81    -5.04     9.03    -400.1     -2.23    -18.01     4.757     160639    0    0    0    0    0
2016 10 14 17 56  0    0     4.00    -4.66     9.10    -399.4     -1.74    -18.92     4.817     164575    0    0    0    0    0
2016 10 14 17 57  0    0     4.13    -4.36     9.13    -398.8     -1.20    -18.50     4.959     174984    0    0    0    0    0
2016 10 14 17 58  0    0     4.14    -4.69     9.11    -398.0     -0.61    -17.41     5.125     183865    0    0    0    0    0
2016 10 14 17 59  0    0     4.30    -5.40     8.93    -396.9     -0.40    -17.11     5.207     177286    0    0    0    0    0
2016 10 14 18  0  0    0     4.88    -5.67     8.30    -395.4     -0.33    -17.24     5.261     154843    0    0    0    0    0
2016 10 14 18  1  0    0     4.88    -5.67     8.30    -394.0     -0.40    -18.63     5.364     154843    0    0    0    0    0
2016 10 14 18  2  0    0     4.96    -5.55     8.58    -392.7     -1.13    -19.57     5.504     161024    0    0    0    0    0
2016 10 14 18  3  0    0     5.02    -5.34     8.95    -391.8     -2.05    -21.00     5.598     169869    0    0    0    0    0
2016 10 14 18  4  0    0     5.05    -5.22     9.10    -391.1     -3.56    -22.35     5.626     174688    0    0    0    0    0
2016 10 14 18  5  0    0     5.08    -5.30     8.70    -390.5     -5.27    -22.87     5.592     180263    0    0    0    0    0
2016 10 14 18  6  0    0     5.47    -5.42     7.94    -389.8     -6.12    -22.81     5.512     189184    0    0    0    0    0
2016 10 14 18  7  0    0     6.31    -5.41     7.43    -389.2     -6.22    -22.76     5.456     184628    0    0    0    0    0
2016 10 14 18  8  0    0     6.15    -5.29     7.60    -389.4     -5.37    -23.11     5.464     167560    0    0    0    0    0
2016 10 14 18  9  0    0     5.48    -4.95     8.49    -390.8     -1.33    -23.15     5.465     166747    0    0    0    0    0
2016 10 14 18 10  0    0     5.32    -4.80     8.95    -392.0      1.36    -22.45     5.316     166747    0    0    0    0    0
2016 10 14 18 11  0    0     5.37    -4.74     8.85    -391.3      2.41    -21.95     5.191     166079    0    0    0    0    0
2016 10 14 18 12  0    0     5.47    -4.76     8.70    -389.7      2.67    -22.01     5.170     164107    0    0    0    0    0
2016 10 14 18 13  0    0     5.70    -4.80     8.57    -387.9      2.43    -22.58     5.133     160715    0    0    0    0    0
2016 10 14 18 14  0    0     5.80    -4.80     8.34    -387.0      2.11    -23.01     5.115     160715    0    0    0    0    0
2016 10 14 18 15  0    0     5.69    -4.91     8.14    -388.5      1.84    -23.36     5.114     160848    0    0    0    0    0
2016 10 14 18 16  0    0     5.25    -5.36     8.10    -390.5      0.66    -23.68     5.290     177134    0    0    0    0    0
2016 10 14 18 17  0    0     5.46    -5.65     8.15    -392.1      1.39    -23.04     5.699     215721    0    0    0    0    0
2016 10 14 18 18  0    0     5.64    -5.94     8.18    -393.6      3.29    -21.50     5.800     226083    0    0    0    0    0
2016 10 14 18 19  0    0     5.59    -6.00     8.20    -394.5      5.04    -19.35     5.806     226256    0    0    0    0    0
2016 10 14 18 20  0    0     5.70    -6.12     8.17    -395.2      3.07    -18.55     5.842     217402    0    0    0    0    0
2016 10 14 18 21  0    0     6.08    -5.99     7.80    -393.3     -0.15    -19.23     5.849     211874    0    0    0    0    0
2016 10 14 18 22  0    0     6.35    -6.02     7.52    -390.8     -2.69    -19.72     5.628     192197    0    0    0    0    0
2016 10 14 18 23  0    0     6.57    -6.13     7.29    -388.1     -4.82    -20.16     5.294     164129    0    0    0    0    0
2016 10 14 18 24  0    0     6.71    -6.23     7.29    -387.1     -5.96    -21.08     4.977     117607    0    0    0    0    0
2016 10 14 18 25  0    0     6.90    -6.24     7.07    -386.2     -5.61    -21.77     4.894     112955    0    0    0    0    0
2016 10 14 18 26  0    0     7.02    -6.15     6.68    -385.4     -5.19    -22.67     5.094     132795    0    0    0    0    0
