MIDL 32Re, 2012-04 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2012  4 23  5 59    -0.36    -7.36    -0.16    -390.1    -16.75    -10.63    21.617     172546    0    0    0    0    0
2012  4 23  6  0     0.34    -8.54    -0.05    -391.0    -18.12     -9.58    21.862     183186    0    0    0    0    0
2012  4 23  6  1     0.32    -8.97    -1.24    -390.7    -19.31     -9.54    21.619     183935    0    0    0    0    0
2012  4 23  6  2     0.11    -8.71    -0.90    -390.4    -21.53    -11.23    20.721     181867    0    0    0    0    0
2012  4 23  6  3    -0.25    -8.40     0.23    -389.6    -21.81    -13.95    20.397     177356    0    0    0    0    0
2012  4 23  6  4    -0.42    -8.12     2.83    -388.9    -22.57    -15.18    20.339     168723    0    0    0    0    0
2012  4 23  6  5    -0.09    -7.71     5.02    -388.4    -22.68    -15.36    20.291     163040    0    0    0    0    0
2012  4 23  6  6     0.38    -7.22     5.67    -387.6    -21.77    -14.07    20.296     162866    0    0    0    0    0
2012  4 23  6  7     0.60    -6.73     6.22    -386.6    -21.64    -11.61    20.394     162423    0    0    0    0    0
2012  4 23  6  8     0.90    -6.17     6.93    -384.9    -20.82    -12.56    20.710     161612    0    0    0    0    0
2012  4 23  6  9     1.19    -5.35     7.06    -383.6    -19.58    -12.54    21.210     161585    0    0    0    0    0
2012  4 23  6 10     1.30    -5.16     6.82    -382.4    -17.96    -12.49    21.421     163457    0    0    0    0    0
2012  4 23  6 11     1.34    -5.10     6.64    -381.6    -16.71    -12.30    21.473     164539    0    0    0    0    0
2012  4 23  6 12     1.49    -5.05     6.65    -381.9    -16.18    -10.17    21.222     163815    0    0    0    0    0
2012  4 23  6 13     1.61    -5.20     6.67    -382.2    -15.55     -7.42    20.843     163242    0    0    0    0    0
2012  4 23  6 14     1.35    -5.38     6.20    -385.3    -20.15     -4.35    20.696     166029    0    0    0    0    0
2012  4 23  6 15     1.36    -5.38     6.18    -385.3    -20.12     -4.11    20.840     168683    0    0    0    0    0
2012  4 23  6 16     1.15    -5.33     5.80    -385.6    -19.60     -2.88    20.862     172892    0    0    0    0    0
2012  4 23  6 17     0.82    -6.33     5.04    -385.7    -18.50     -2.78    20.868     177685    0    0    0    0    0
2012  4 23  6 18     0.66    -6.49     4.61    -385.4    -18.46     -1.04    20.935     189015    0    0    0    0    0
2012  4 23  6 19     1.03    -6.59     4.54    -385.0    -13.14      3.00    20.944     189015    0    0    0    0    0
2012  4 23  6 20     1.03    -6.59     4.53    -382.5    -12.78     -4.66    20.881     183445    0    0    0    0    0
2012  4 23  6 21     1.02    -3.76     3.92    -380.8    -10.23     -4.27    20.839     179483    0    0    0    0    0
2012  4 23  6 22     0.52     2.44     1.44    -383.1     -2.14    -11.37    20.853     178274    0    0    0    0    0
2012  4 23  6 23     0.27     3.04     0.67    -384.0      6.00    -17.89    20.980     177563    0    0    0    0    0
2012  4 23  6 24    -0.55     2.82     0.53    -384.6     11.30    -20.29    21.034     162588    0    0    0    0    0
2012  4 23  6 25    -2.65    12.19    -1.78    -391.4     19.36    -23.70    20.108     115368    0    0    0    0    0
2012  4 23  6 26    -3.38    12.66    -2.70    -393.9     22.48    -24.38    20.206     108764    0    0    0    0    0
2012  4 23  6 27    -3.67    12.54    -2.62    -394.9     23.38    -24.79    20.617     109143    0    0    0    0    0
2012  4 23  6 28    -3.83    12.59    -1.87    -394.6     22.99    -24.62    20.820     110507    0    0    0    0    0
2012  4 23  6 29    -3.60    12.59    -1.57    -393.4     22.11    -24.12    20.823     112023    0    0    0    0    0
2012  4 23  6 30    -3.47    12.75    -1.33    -391.7     22.13    -23.84    20.726     112492    0    0    0    0    0
2012  4 23  6 31    -3.05    12.90    -1.06    -390.6     21.89    -22.98    20.167     112988    0    0    0    0    0
2012  4 23  6 32    -2.91    12.99    -0.88    -389.8     21.25    -23.06    19.756     114474    0    0    0    0    0
2012  4 23  6 33    -2.95    13.02    -0.21    -389.9     20.33    -23.17    19.688     123074    0    0    0    0    0
2012  4 23  6 34    -3.15    13.03     0.10    -390.2     19.24    -23.28    19.684     132927    0    0    0    0    0
2012  4 23  6 35    -3.24    12.85     0.57    -390.8     19.03    -23.77    19.415     137150    0    0    0    0    0
2012  4 23  6 36    -2.80    12.62     1.53    -390.9     15.49    -21.86    19.351     138232    0    0    0    0    0
2012  4 23  6 37    -2.51    12.18     3.04    -390.4     13.28    -20.61    19.399     141151    0    0    0    0    0
2012  4 23  6 38    -1.95    11.47     4.68    -388.7     10.80    -20.41    19.416     148674    0    0    0    0    0
2012  4 23  6 39    -1.26    10.70     6.03    -386.7      8.05    -21.00    19.411     155257    0    0    0    0    0
2012  4 23  6 40    -0.60     9.99     6.70    -384.9      5.48    -22.66    19.392     155257    0    0    0    0    0
2012  4 23  6 41    -0.21     9.75     6.91    -383.9      4.64    -23.37    19.386     149700    0    0    0    0    0
2012  4 23  6 42    -0.50     9.86     6.37    -385.3      4.56    -21.34    19.461     148585    0    0    0    0    0
2012  4 23  6 43    -0.25    10.67     5.06    -385.7      5.49    -21.28    19.396     150315    0    0    0    0    0
2012  4 23  6 44    -0.54    10.69     4.46    -386.6      5.32    -20.23    18.588     157966    0    0    0    0    0
2012  4 23  6 45    -2.74    10.53     4.09    -393.4      6.02    -22.36    19.129     158170    0    0    0    0    0
2012  4 23  6 46    -3.61    11.03     3.41    -393.4      8.43    -22.11    19.026     157028    0    0    0    0    0
2012  4 23  6 47    -3.61    11.19     3.42    -392.4      9.25    -20.86    18.778     149414    0    0    0    0    0
2012  4 23  6 48    -3.45    11.21     3.59    -389.7      9.21    -19.97    18.778     147581    0    0    0    0    0
2012  4 23  6 49    -2.88    11.11     3.77    -388.2      9.33    -19.25    18.858     145082    0    0    0    0    0
2012  4 23  6 50    -2.14    10.93     4.09    -387.7     10.15    -18.61    19.046     142602    0    0    0    0    0
2012  4 23  6 51    -1.99    10.68     4.90    -386.8     10.53    -15.38    19.248     141698    0    0    0    0    0
2012  4 23  6 52    -2.13    10.03     6.69    -386.0      7.58     -6.54    19.462     141918    0    0    0    0    0
2012  4 23  6 53    -3.05     9.56     8.88    -387.3      2.89     -5.47    18.846     143873    0    0    0    0    0
2012  4 23  6 54    -3.38     8.11    10.82    -389.2     -3.24     -6.66    17.307     148333    0    0    0    0    0
2012  4 23  6 55    -3.33     7.16    11.76    -389.8     -9.85     -5.07    17.301     150902    0    0    0    0    0
2012  4 23  6 56    -3.30     4.40    12.60    -389.2    -15.64      4.04    17.800     145273    0    0    0    0    0
2012  4 23  6 57    -3.30     1.78    13.34    -388.7    -16.20     11.38    18.551     141051    0    0    0    0    0
2012  4 23  6 58    -3.24     1.53    13.54    -389.3    -13.12     12.44    18.985     143926    0    0    0    0    0
2012  4 23  6 59    -3.19     2.55    13.42    -388.7     -9.64      9.05    19.022     146035    0    0    0    0    0
2012  4 23  7  0    -2.84     3.61    13.05    -386.5     -5.75      2.38    19.062     145560    0    0    0    0    0
2012  4 23  7  1    -1.92     4.59    12.39    -383.1     -2.31     -6.62    19.162     144263    0    0    0    0    0
2012  4 23  7  2    -0.56     6.08    10.55    -379.9      1.20    -11.02    19.263     142887    0    0    0    0    0
