Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2018 04 19 05 01 00  28       1.48       0.96      -0.77    -292.40      39.40      -5.80       8.70     13383.00
2018 04 19 05 02 05 700       1.30       0.95      -0.73    -292.00      39.00      -6.10       8.87     13301.00
2018 04 19 05 02 57 198       1.41       0.92      -0.90    -292.60      38.40      -5.50       9.00     13362.00
2018 04 19 05 03 47 324       1.51       0.68      -0.86    -293.30      38.70      -4.70       9.30     13425.00
2018 04 19 05 04 50 141       1.42       0.71      -0.95    -293.10      38.30      -3.40       9.44     13535.00
2018 04 19 05 05 48 732       1.44       0.76      -0.95    -293.20      38.00      -3.40       9.22     13422.00
2018 04 19 05 06 47 324       1.50       0.78      -0.84    -293.30      38.80      -3.90       9.24     13543.00
2018 04 19 05 07 54 372       1.53       0.78      -0.87    -292.80      39.30      -4.70       9.14     13542.00
2018 04 19 05 08 45 918       1.48       0.66      -0.78    -293.40      38.10      -3.80       9.48     13459.00
2018 04 19 05 09 52 961       1.50       0.70      -0.72    -292.90      37.80      -4.30       9.41     13429.00
2018 04 19 05 11 05 700       1.52       0.73      -0.80    -292.00      40.90      -5.60       8.98     13611.00
2018 04 19 05 11 57 198       1.40       0.67      -0.73    -292.60      38.00      -4.10       9.56     13404.00
2018 04 19 05 12 52 961       1.51       0.65      -0.78    -292.90      38.60      -4.70       9.33     13489.00
2018 04 19 05 14 00  28       1.44       0.61      -0.77    -292.40      38.20      -4.70       9.42     13648.00
2018 04 19 05 14 52 961       1.42       0.59      -0.75    -292.90      38.00      -4.10       9.53     13598.00
2018 04 19 05 15 54 372       1.50       0.57      -0.80    -292.80      38.30      -4.70       9.36     13366.00
2018 04 19 05 16 57 198       1.62       0.61      -0.93    -292.60      39.30      -4.90       8.89     13488.00
2018 04 19 05 18 01 445       1.48       0.60      -0.82    -292.30      39.10      -5.20       9.18     13572.00
2018 04 19 05 19 04 280       1.45       0.62      -0.76    -292.10      39.50      -5.30       9.12     13546.00
2018 04 19 05 20 07 120       1.42       0.73      -0.79    -291.90      41.10      -5.70       9.00     13559.00
2018 04 19 05 21 07 120       1.51       0.72      -0.80    -291.70      41.30      -6.50       8.77     13441.00
2018 04 19 05 22 07 120       1.46       0.79      -0.76    -291.50      41.00      -7.40       8.67     13345.00
2018 04 19 05 23 15 662       1.37       0.78      -0.83    -291.30      45.80      -9.20       8.46     12289.00
2018 04 19 05 24 11 386       1.12       0.84      -0.98    -291.60      42.80      -7.60       8.70     13004.00
2018 04 19 05 25 01 445       1.23       0.98      -0.86    -292.30      40.50      -7.10       8.90     13250.00
2018 04 19 05 26 24 239       1.16       1.08      -0.90    -290.70      48.30     -10.40       8.15     10526.00
2018 04 19 05 27 09 963       1.25       1.02      -0.79    -291.70      46.10      -8.30       8.56     13251.00
2018 04 19 05 28 04 280       1.14       1.08      -0.84    -292.10      42.40      -7.00       8.68     13595.00
2018 04 19 05 29 04 280       1.06       1.21      -0.83    -292.10      42.60      -7.30       8.47     14053.00
2018 04 19 05 30 02 862       0.90       1.38      -0.76    -292.20      42.90      -8.80       8.44     13981.00
2018 04 19 05 30 58 613       1.01       1.14      -0.78    -292.50      40.00      -6.00       8.91     13502.00
2018 04 19 05 32 05 700       1.57      -0.03      -0.63    -292.00      38.60      -5.30       9.47     11965.00
2018 04 19 05 33 07 120       1.54       0.05      -0.58    -291.90      37.50      -4.70       9.62     11678.00
2018 04 19 05 34 08 541       1.56       0.14      -0.49    -291.80      37.60      -4.50       9.70     11567.00
2018 04 19 05 35 08 541       1.79       0.10      -0.52    -291.75      41.00      -7.30       8.80     12518.00
2018 04 19 05 36 09 963       1.75       0.02      -0.52    -291.70      44.20      -8.30       8.78     12551.00
2018 04 19 05 37 00  28       1.65       0.17      -0.32    -292.40      37.40      -4.70       9.48     12008.00
2018 04 19 05 38 31 414       1.72       0.13      -0.64    -290.20      44.50      -9.10       8.29     10197.00
