Sym-H and AL  obtained from Kyoto WDC for SWPC Event 6.  Units in nT.
2011 08 06 08 06 00 000  -72.00  -143.00
2011 08 06 08 07 00 000  -71.00  -154.00
2011 08 06 08 08 00 000  -70.00  -159.00
2011 08 06 08 09 00 000  -70.00  -165.00
2011 08 06 08 10 00 000  -69.00  -168.00
2011 08 06 08 11 00 000  -68.00  -163.00
2011 08 06 08 12 00 000  -67.00  -147.00
2011 08 06 08 13 00 000  -66.00  -136.00
2011 08 06 08 14 00 000  -66.00  -127.00
2011 08 06 08 15 00 000  -66.00  -128.00
2011 08 06 08 16 00 000  -67.00  -139.00
2011 08 06 08 17 00 000  -67.00  -145.00
2011 08 06 08 18 00 000  -68.00  -146.00
2011 08 06 08 19 00 000  -68.00  -145.00
2011 08 06 08 20 00 000  -69.00  -143.00
2011 08 06 08 21 00 000  -68.00  -140.00
2011 08 06 08 22 00 000  -67.00  -131.00
2011 08 06 08 23 00 000  -66.00  -116.00
2011 08 06 08 24 00 000  -67.00  -106.00
2011 08 06 08 25 00 000  -67.00  -100.00
2011 08 06 08 26 00 000  -67.00  -101.00
2011 08 06 08 27 00 000  -67.00  -108.00
2011 08 06 08 28 00 000  -67.00  -113.00
2011 08 06 08 29 00 000  -67.00  -116.00
2011 08 06 08 30 00 000  -67.00  -121.00
2011 08 06 08 31 00 000  -66.00  -121.00
2011 08 06 08 32 00 000  -64.00  -120.00
2011 08 06 08 33 00 000  -62.00  -112.00
2011 08 06 08 34 00 000  -60.00  -117.00
2011 08 06 08 35 00 000  -58.00  -110.00
2011 08 06 08 36 00 000  -56.00   -98.00
2011 08 06 08 37 00 000  -56.00   -89.00
2011 08 06 08 38 00 000  -56.00   -81.00
2011 08 06 08 39 00 000  -57.00   -73.00
2011 08 06 08 40 00 000  -58.00   -62.00
2011 08 06 08 41 00 000  -58.00   -57.00
2011 08 06 08 42 00 000  -58.00   -70.00
2011 08 06 08 43 00 000  -59.00   -81.00
2011 08 06 08 44 00 000  -58.00   -84.00
2011 08 06 08 45 00 000  -56.00   -87.00
2011 08 06 08 46 00 000  -56.00   -95.00
2011 08 06 08 47 00 000  -56.00   -92.00
2011 08 06 08 48 00 000  -56.00   -67.00
2011 08 06 08 49 00 000  -56.00   -34.00
2011 08 06 08 50 00 000  -57.00   -16.00
2011 08 06 08 51 00 000  -57.00   -17.00
2011 08 06 08 52 00 000  -58.00   -19.00
2011 08 06 08 53 00 000  -58.00   -23.00
2011 08 06 08 54 00 000  -57.00   -21.00
2011 08 06 08 55 00 000  -57.00   -19.00
2011 08 06 08 56 00 000  -57.00   -19.00
2011 08 06 08 57 00 000  -56.00   -26.00
2011 08 06 08 58 00 000  -57.00   -26.00
2011 08 06 08 59 00 000  -58.00   -23.00
