Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
 1998  7  7  4  2  5 928       0.36      -5.27       1.16    -501.25     -23.86      -8.34       3.00      7730.11
 1998  7  7  4  3 17 771       0.07      -5.37       0.00    -498.44     -23.57      -4.78       3.03      8169.98
 1998  7  7  4  4  4 828       0.05      -5.34       0.41    -501.51     -23.49      -9.68       3.34      8051.01
 1998  7  7  4  5 12 638       0.02      -5.30       0.68    -499.65     -22.74      -6.62       3.08      8523.64
 1998  7  7  4  6  1 559      -0.09      -5.34       0.48    -502.29     -22.99     -10.06       3.18      7833.04
 1998  7  7  4  7  4 408       0.10      -5.35       0.20    -501.61     -23.31     -11.42       2.95      7371.93
 1998  7  7  4  8  8 351       0.11      -5.34      -0.06    -500.67     -23.80     -14.05       3.36      8366.10
 1998  7  7  4  9  0 527      -0.13      -5.32      -0.30    -502.54     -23.94     -15.76       3.33      8613.85
 1998  7  7  4  9 54 354       0.06      -5.34      -0.03    -504.02     -25.17     -20.72       3.58      8026.30
 1998  7  7  4 11  2 317      -0.03      -5.36       0.36    -502.11     -24.14     -13.81       2.99      7443.13
 1998  7  7  4 11 51 798      -0.08      -5.33       0.09    -504.63     -24.13     -13.00       3.36      6938.65
 1998  7  7  4 12 44 408      -0.41      -5.32       0.06    -506.42     -24.26     -14.61       3.09      8614.76
 1998  7  7  4 14  8 696       0.57      -5.25       0.79    -500.59     -23.24      -9.85       3.08      8556.76
 1998  7  7  4 15 34 567       0.59      -5.23       0.95    -494.52     -22.63      -3.52       3.22      8803.08
 1998  7  7  4 16 32 204       0.43      -5.22       0.98    -495.07     -22.62      -1.05       3.36      8979.57
 1998  7  7  4 17 27 790       0.55      -5.19       1.00    -496.10     -22.55      -0.84       3.43      8481.28
 1998  7  7  4 18 35  37       0.57      -5.19       0.99    -494.41     -22.47      -0.86       3.39      8417.93
 1998  7  7  4 19 33 997       0.50      -5.28       0.97    -494.65     -22.38      -1.32       3.40      8077.09
